case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,TMP_ACTI_3B0A6258A0,刹车失灵,Action,new_entity,MEA_CASE_80354268E0,刹车失灵,true,,,,,,,true,,因刹车失灵失控,0.9500
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,TMP_RESO_110E5683AE,轻型货车,Resource,new_entity,RES_CASE_F6D6DD254E,轻型货车,true,,,,,,,true,,一辆轻型货车,0.9000
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,TMP_EVEN_2BC0EB666A,追尾事故,Event,new_event_with_expansions,EVT_CASE_4D219D5D07,追尾事故,true,EVT_CASE_4D219D5D07,追尾事故,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车因错过高速出口，在匝道内违规倒车，后方跟随的3辆小型轿车、1辆轻型货车避让不及，接连发生连环追尾,0.9000
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,TMP_ACTI_36D480465F,匝道倒车,Action,new_entity,MEA_CASE_E0D63B2EA6,匝道倒车,true,,,,,,,true,,在匝道内违规倒车,0.8000
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_EVEN_AE7749EB8F,车辆剐蹭,Event,new_event_with_expansions,EVT_CASE_F4AFE9A596,车辆剐蹭,true,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_ROAD_BLOCKAGE|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路阻塞|公路中断|交通事故,EVT_ROAD_BLOCKAGE|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路阻塞|公路中断|交通事故,true,,消防车紧急避让时与违停车辆发生剐蹭,0.9000
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_RESO_6C4AAFFB47,私家车,Resource,new_entity,RES_CASE_E88979D653,私家车,true,,,,,,,true,,两侧违规停放的私家车,0.9000
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_EVEN_2A2C2F996F,火灾,Event,new_event,EVT_CASE_091BB1089D,火灾,true,EVT_CASE_091BB1089D,火灾,,,,,true,,接到火灾报警,0.8000
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_ACTI_CD2A281DF8,剐蹭,Action,new_entity,MEA_CASE_0FB4540844,剐蹭,true,,,,,,,true,,发生剐蹭,0.8500
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_ACTI_7A722F033A,挪车,Action,new_entity,MEA_CASE_18D4FA011E,挪车,true,,,,,,,true,,联系违停车辆车主到场挪车,0.7500
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,TMP_ACTI_4ED98F0FF9,强制拖移,Action,new_entity,MEA_CASE_BD4F60454A,强制拖移,true,,,,,,,true,,对拒不配合的车主采取强制拖移措施,0.7500
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,TMP_EVEN_2578876F3B,道路塌方,Event,new_event_with_expansions,EVT_CASE_7AE62429F5,道路塌方,true,EVT_CASE_7AE62429F5,道路塌方,EVT_ROAD_EMERGENCY|EVT_ROAD_BLOCKAGE,公路交通突发事件|公路阻塞,EVT_ROAD_EMERGENCY|EVT_ROAD_BLOCKAGE,公路交通突发事件|公路阻塞,true,,因连续降雨山体风化落石，多块直径0.5-1米的石块坠落至路面，完全阻断双向通行,0.9000
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,TMP_EVEN_26DC335617,落石,Event,new_event,EVT_CASE_2688158F89,落石,true,EVT_CASE_2688158F89,落石,,,,,true,,因连续降雨山体风化落石,0.9500
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,TMP_RESO_351A19406F,挂壁公路,Resource,new_entity,RES_CASE_D729373386,挂壁公路,true,,,,,,,true,,某太行山挂壁公路,0.9000
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,TMP_ACTI_96AB368C49,清理路面落石,Action,new_entity,MEA_CASE_D6EBF96E6B,清理路面落石,true,,,,,,,true,,交通部门调集小型挖掘机、装载机清理路面落石,0.8000
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,TMP_ACTI_68D30BC9AD,临时加固,Action,new_entity,MEA_CASE_F96A8C6D8D,临时加固,true,,,,,,,true,,对松动山体进行临时加固,0.7500
008_冷链运输车制冷剂泄漏致人员中毒事故_684d2876,冷链运输车制冷剂泄漏致人员中毒事故,TMP_EVEN_7B472C688B,危险化学品泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT|EVT_PRODUCTION_ACCIDENT,危险货物运输事故|公路交通运输生产事故,,,true,,制冷机组管道破裂，制冷剂（氨）发生泄漏，泄漏气体进入驾驶室，导致驾驶员与副驾2人出现头晕、恶心、呼吸困难等中毒症状,0.9000
008_冷链运输车制冷剂泄漏致人员中毒事故_684d2876,冷链运输车制冷剂泄漏致人员中毒事故,TMP_EVEN_99C8852482,制冷剂泄漏,Event,new_event,EVT_CASE_40582771C8,制冷剂泄漏,true,EVT_CASE_40582771C8,制冷剂泄漏,,,,,true,,制冷机组管道破裂，制冷剂（氨）发生泄漏,0.9500
009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,TMP_EVEN_95E13658E9,电动自行车碰撞,Event,new_event_with_expansions,EVT_CASE_6DA1DEA6C7,电动自行车碰撞,true,EVT_CASE_6DA1DEA6C7,电动自行车碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆电动自行车行驶中避让堆放的单车，与对向逆行的2辆电动自行车接连相撞，车辆全部倒地，骑行人员摔倒受伤。,0.9000
009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,TMP_RESO_270A93BC56,非机动车道,Resource,new_entity,RES_CASE_F90D9B6E29,非机动车道,true,,,,,,,true,,某市主城区非机动车道,0.9000
009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,TMP_ACTI_4A93251BB2,占道卸车,Action,new_entity,MEA_CASE_46E14B4BB4,占道卸车,true,,,,,,,true,,一辆共享单车投放货车违规占用非机动车道停车卸车,0.8500
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_EVEN_3443DEFC67,浮桥倾斜,Event,new_event_with_expansions,EVT_CASE_CDC0D51B18,浮桥倾斜事故,true,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,交通事故|公路中断,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,交通事故|公路中断,true,,因超重导致浮桥承压舟倾斜，桥面出现明显倾斜变形,0.9000
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_RESO_74A237C4DE,浮桥,Resource,new_entity,RES_CASE_2A142E9A69,浮桥,true,,,,,,,true,,某黄河滩区民用浮桥,0.9500
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_ACTI_29C8730E69,倾斜,Action,new_entity,MEA_CASE_C2E598DB69,倾斜,true,,,,,,,true,,因超重导致浮桥承压舟倾斜,0.8500
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_DEPA_E7D360532B,海事部门,Department,new_entity,ORG_CASE_3C2C056CF5,海事部门,true,,,,,,,true,,当地海事部门,0.8000
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_ACTI_CE76F9342F,警戒区域设置,Action,new_entity,MEA_CASE_32129FD3F2,警戒区域设置,true,,,,,,,true,,赶赴现场设置警戒区域,0.7500
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_ACTI_270FBE1B5A,人员转移,Action,new_entity,MEA_CASE_ED8D32FC48,人员转移,true,,,,,,,true,,分批转移被困人员至两岸安全区域,0.7500
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_ACTI_D42BDA6A8D,安全检测,Action,new_entity,MEA_CASE_32710640CA,安全检测,true,,,,,,,true,,海事部门对浮桥承压舟、桥面进行安全检测,0.7000
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,TMP_ACTI_4D1CC8E68E,临时加固,Action,new_entity,MEA_CASE_F96A8C6D8D,临时加固,true,,,,,,,true,,组织专业队伍对浮桥进行临时加固,0.7000
011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,TMP_EVEN_81193EB1F3,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,车辆积压|旅客滞留|交通事故,EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,车辆积压|旅客滞留|交通事故,true,,一辆机场旅客摆渡车在专用车道正常行驶，一辆小型私家车违规闯入摆渡车专用车道，强行变道时与摆渡车发生侧面碰撞,0.9000
011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,TMP_EVEN_8F70396BA1,车辆积压,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,后方车辆滞留约5公里,0.7000
011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,TMP_EVEN_79AE8645DB,旅客滞留,Event,new_event,EVT_PASSENGER_STRANDING,旅客滞留,true,EVT_PASSENGER_STRANDING,旅客滞留,,,,,true,,机场旅客接送、航班值机受到影响,0.7000
012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,TMP_EVEN_595C732C0E,施工车辆坠坑,Event,new_event_with_expansions,EVT_CASE_ACA68D279E,施工车辆坠坑,true,EVT_CASE_ACA68D279E,施工车辆坠坑,EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,公路工程建设事故|施工安全事故|交通事故,EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,公路工程建设事故|施工安全事故|交通事故,true,,一辆重型渣土车因驾驶员分心驾驶，无视警示标志，撞毁施工围挡后坠入管廊施工基坑，渣土车侧翻在基坑内,0.9000
012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,TMP_RESO_C1FEA39E86,驾驶员,Resource,new_entity,RES_CASE_381D51DE41,驾驶员,true,,,,,,,true,,驾驶员,0.9000
012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,TMP_ACTI_26CE3605FE,分心驾驶,Action,new_entity,MEA_CASE_5FC20D97EE,分心驾驶,true,,,,,,,true,,因驾驶员分心驾驶,0.8000
013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,TMP_EVEN_3A4B9D5A3C,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,true,,车辆侧翻至路边草地，四轮朝天,0.9000
013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,TMP_EVEN_4CDB6D15C1,卧路牧群,Event,new_event,EVT_CASE_2B0A8CF519,卧路牧群,true,EVT_CASE_2B0A8CF519,卧路牧群,,,,,true,,一群牛羊因夜间低温卧在公路路面取暖,0.8000
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_EVEN_E95D0CCA54,新能源汽车电池热失控,Event,new_event_with_expansions,EVT_CASE_5104EF7457,新能源汽车电池热失控,true,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,动力电池突发热失控，车辆底部冒出大量白色浓烟,0.9000
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_ACTI_27808B7A95,车辆疏导,Action,new_entity,MEA_CASE_4EBCCC1390,车辆疏导,true,,,,,,,true,,疏导后方车辆从就近匝道下桥,0.7000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_2CBA510230,漫水桥被困,Event,new_event_with_expansions,EVT_CASE_2E37E82249,漫水桥被困,true,EVT_CASE_2E37E82249,漫水桥被困,EVT_FLOOD|EVT_ROAD_INTERRUPTION,洪水|公路中断,EVT_FLOOD|EVT_ROAD_INTERRUPTION,洪水|公路中断,true,,某乡村山区漫水桥，因上游突发暴雨，河水暴涨漫过桥面，一辆小型面包车强行通过漫水桥，行驶至桥中央时被洪水冲得熄火，车辆被困在桥面上，河水持续上涨，车内3人被困，无法撤离。,0.9000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_53C043CB55,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,因上游突发暴雨,0.8000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_595C169778,洪水,Event,new_event,EVT_FLOOD,洪水,true,EVT_FLOOD,洪水,,,,,true,,河水暴涨漫过桥面,0.8500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_EVEN_DA5365B92C,油罐车静电火灾,Event,new_event_with_expansions,EVT_CASE_F8328EF576,油罐车静电火灾,true,EVT_CASE_F8328EF576,油罐车静电火灾,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,某高速服务区加油站，一辆油罐车正在向加油站储油罐卸油，因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油，火势迅速蔓延至卸油口,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_RESO_90985B5665,油罐车,Resource,new_entity,RES_CASE_DED5DD2F83,油罐车,true,,,,,,,true,,一辆油罐车正在向加油站储油罐卸油,0.9500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_RESO_CAFF8DDFDE,加油站,Resource,new_entity,RES_CASE_D45DC28F1F,加油站,true,,,,,,,true,,某高速服务区加油站,0.9500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_EVEN_AC28F8FF24,静电火花,Event,new_event,EVT_CASE_48C1544FE8,静电火花,true,EVT_CASE_48C1544FE8,静电火花,,,,,true,,产生静电火花引燃泄漏的汽油,0.8500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_DEPA_5AE34BCDD2,消防救援队伍,Department,new_entity,ORG_CASE_CECFFFD120,消防救援队伍,true,,,,,,,true,,消防救援队伍赶赴现场,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_DEPA_8307B06FED,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,true,,交警部门封闭服务区入口,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_5CCFAAABBB,应急预案启动,Action,new_entity,MEA_CASE_93A78D3315,应急预案启动,true,,,,,,,true,,加油站工作人员立即启动应急预案,0.8000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_265AE09A38,切断电源,Action,new_entity,MEA_CASE_7D3350A778,切断电源,true,,,,,,,true,,切断加油站电源、油路,0.8000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_E608281899,关闭油罐车卸油阀门,Action,new_entity,MEA_CASE_524274A189,关闭油罐车卸油阀门,true,,,,,,,true,,关闭油罐车卸油阀门,0.8000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_ABE20254F3,疏散人员,Action,new_entity,MEA_CASE_DC70AE65E8,疏散人员,true,,,,,,,true,,疏散服务区内人员与车辆,0.8000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_CD8F7BA087,泡沫覆盖法,Action,new_entity,MEA_CASE_3B62149796,泡沫覆盖法,true,,,,,,,true,,采用泡沫覆盖法扑灭明火,0.7000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_EVEN_CD99EAC74C,道路交通碰撞,Event,new_event_with_expansions,EVT_CASE_911BCF600E,道路交通碰撞,true,EVT_CASE_911BCF600E,道路交通碰撞,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路交通突发事件|交通事故,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路交通突发事件|交通事故,true,,一辆小型私家车为躲避路口拥堵，违规闯入全封闭BRT专用车道逆向行驶，与正常行驶的BRT快速公交发生正面碰撞,0.9000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_ACTI_323894E3EE,紧急制动,Action,new_entity,MEA_CASE_34B2655045,紧急制动,true,,,,,,,true,,BRT公交紧急制动,0.8000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_ACTI_198B975076,解救被困驾驶员,Action,new_entity,MEA_CASE_8AD4AC0802,解救被困驾驶员,true,,,,,,,true,,使用破拆工具解救被困私家车驾驶员,0.7000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_ACTI_146C022E3F,清理事故车辆,Action,new_entity,MEA_CASE_ADCA791BF5,清理事故车辆,true,,,,,,,true,,清理事故车辆,0.7000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_ACTI_C8BC804ADA,修复隔离设施,Action,new_entity,MEA_CASE_BAE3EB6B23,修复隔离设施,true,,,,,,,true,,修复专用道隔离设施,0.7000
018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,TMP_EVEN_9F5C341CB4,车辆起火,Event,new_event_with_expansions,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,EVT_FOREST_GRASS_FIRE|EVT_TRAFFIC_ACCIDENT,森林草原火灾|交通事故,EVT_FOREST_GRASS_FIRE|EVT_TRAFFIC_ACCIDENT,森林草原火灾|交通事故,true,,一辆重型半挂牵引车行驶中，因长时间踩刹车导致刹车鼓过热，引燃轮胎与车厢货物，火势迅速蔓延,0.9000
018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,TMP_EVEN_751A687922,森林火灾,Event,alias_match,EVT_FOREST_GRASS_FIRE,森林草原火灾,false,EVT_FOREST_GRASS_FIRE,森林草原火灾,,,,,true,,火势存在蔓延至周边林木引发森林火灾的重大风险,0.7000
019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,TMP_EVEN_878DDA5F7A,道路交通拥堵,Event,alias_match_with_expansions,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,交通事故|公路中断,EVT_VEHICLE_BACKLOG,车辆积压,true,,一辆小型轿车与一辆电动三轮车会车时发生剐蹭，导致整条道路完全拥堵。,0.9000
