source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
高原缺氧,TMP_EVEN_A73F09AD64,EVT_CASE_9C46869EC1,高原缺氧,EVT_CASE_9C46869EC1,CAUSES,驾驶员昏迷,TMP_EVEN_E4818ACF22,EVT_CASE_3608E528C9,驾驶员昏迷,EVT_CASE_3608E528C9,003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,Event,Event,0.9000,高原缺氧突发昏迷,交通应急处理案例5.txt,AUTO_HIGH
驾驶员昏迷,TMP_EVEN_E4818ACF22,EVT_CASE_3608E528C9,驾驶员昏迷,EVT_CASE_3608E528C9,CAUSES,车辆失控,TMP_EVEN_AF3DA4A55E,EVT_CASE_42AEE3CEDE,车辆失控,EVT_CASE_42AEE3CEDE,003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,Event,Event,0.9000,驾驶员因高原缺氧突发昏迷，车辆失控,交通应急处理案例5.txt,AUTO_HIGH
道路封闭,TMP_ACTI_FC1D1AAC6B,MEA_CASE_72E84ECB20,道路封闭,,REQUIRES,车辆,TMP_RESO_653F38798A,RES_VEHICLES,车辆,,003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,Action,Resource,0.7000,交警部门封闭事故路段，车辆滞留,交通应急处理案例5.txt,AUTO_MEDIUM
刹车失灵,TMP_ACTI_3B0A6258A0,MEA_CASE_80354268E0,刹车失灵,,REQUIRES,轻型货车,TMP_RESO_110E5683AE,RES_CASE_F6D6DD254E,轻型货车,,004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,Action,Resource,0.8500,一辆轻型货车行驶至集市路段时，因刹车失灵失控,交通应急处理案例5.txt,AUTO_HIGH
追尾事故,TMP_EVEN_2BC0EB666A,EVT_CASE_4D219D5D07,追尾事故,EVT_CASE_4D219D5D07|EVT_TRAFFIC_ACCIDENT,TRIGGERS,匝道倒车,TMP_ACTI_36D480465F,MEA_CASE_E0D63B2EA6,匝道倒车,,005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,Event,Action,0.6200,在匝道内违规倒车,交通应急处理案例5.txt,AUTO_MEDIUM
违停,TMP_ACTI_EA629B3676,MEA_CASE_30604D6C17,违停,,REQUIRES,私家车,TMP_RESO_6C4AAFFB47,RES_CASE_E88979D653,私家车,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Action,Resource,0.6200,两侧违规停放的私家车,交通应急处理案例5.txt,AUTO_MEDIUM
车辆剐蹭,TMP_EVEN_AE7749EB8F,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,TRIGGERS,违停,TMP_ACTI_EA629B3676,MEA_CASE_30604D6C17,违停,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Event,Action,0.6200,两侧违规停放的私家车,交通应急处理案例5.txt,AUTO_MEDIUM
车辆剐蹭,TMP_EVEN_AE7749EB8F,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,TRIGGERS,强制拖移,TMP_ACTI_610B323993,MEA_CASE_BD4F60454A,强制拖移,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Event,Action,0.6200,对拒不配合的车主采取强制拖移措施,交通应急处理案例5.txt,AUTO_MEDIUM
车辆剐蹭,TMP_EVEN_AE7749EB8F,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,TRIGGERS,清理,TMP_ACTI_91B3BA765C,MEA_CASE_F2C178773D,清理,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Event,Action,0.6200,对老城区巷道违停车辆进行全面清理,交通应急处理案例5.txt,AUTO_MEDIUM
车辆剐蹭,TMP_EVEN_AE7749EB8F,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,CAUSES,火灾报警,TMP_EVEN_D0AB3AB914,EVT_CASE_09E6A3AE12,火灾报警,EVT_CASE_09E6A3AE12,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Event,Event,0.6000,造成消防车与违停车辆轻微剐蹭，无人员伤亡，消防车无法通行延误火灾救援，巷道内交通完全中断，周边居民楼火灾扑救进度受阻，存在火势蔓延、人员伤亡的重大风险。,交通应急处理案例5.txt,AUTO_MEDIUM
道路清理,TMP_ACTI_7EABED08D7,MEA_CASE_81D300AC3F,道路清理,,REQUIRES,小型挖掘机,TMP_RESO_3F8934AD91,RES_EXCAVATOR,挖掘机,,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,Action,Resource,0.9000,交通部门调集小型挖掘机、装载机清理路面落石,交通应急处理案例5.txt,AUTO_HIGH
道路清理,TMP_ACTI_7EABED08D7,MEA_CASE_81D300AC3F,道路清理,,REQUIRES,装载机,TMP_RESO_4C4EA434AD,RES_LOADER,装载机,,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,Action,Resource,0.9000,交通部门调集小型挖掘机、装载机清理路面落石,交通应急处理案例5.txt,AUTO_HIGH
制冷剂泄漏,TMP_EVEN_99C8852482,EVT_CASE_40582771C8,制冷剂泄漏,EVT_CASE_40582771C8,CAUSES,危险化学品泄漏,TMP_EVEN_7B472C688B,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT|EVT_PRODUCTION_ACCIDENT,008_冷链运输车制冷剂泄漏致人员中毒事故_684d2876,冷链运输车制冷剂泄漏致人员中毒事故,Event,Event,0.9000,制冷剂（氨）发生泄漏，泄漏气体进入驾驶室，导致驾驶员与副驾2人出现头晕、恶心、呼吸困难等中毒症状,交通应急处理案例5.txt,AUTO_HIGH
占道卸车,TMP_ACTI_4A93251BB2,MEA_CASE_46E14B4BB4,占道卸车,,REQUIRES,非机动车道,TMP_RESO_270A93BC56,RES_CASE_F90D9B6E29,非机动车道,,009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,Action,Resource,0.8000,一辆共享单车投放货车违规占用非机动车道停车卸车,交通应急处理案例5.txt,AUTO_MEDIUM
倾斜,TMP_ACTI_29C8730E69,MEA_CASE_C2E598DB69,倾斜,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,因超重导致浮桥承压舟倾斜,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_CASE_CDC0D51B18|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,倾斜,TMP_ACTI_29C8730E69,MEA_CASE_C2E598DB69,倾斜,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,因超重导致浮桥承压舟倾斜,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_CASE_CDC0D51B18|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,警戒区域设置,TMP_ACTI_CE76F9342F,MEA_CASE_32129FD3F2,警戒区域设置,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,赶赴现场设置警戒区域,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_CASE_CDC0D51B18|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,人员转移,TMP_ACTI_270FBE1B5A,MEA_CASE_ED8D32FC48,人员转移,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,分批转移被困人员至两岸安全区域,交通应急处理案例5.txt,AUTO_MEDIUM
安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,IMPLEMENTED_BY,海事部门,TMP_DEPA_E7D360532B,ORG_CASE_3C2C056CF5,海事部门,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Department,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_CASE_CDC0D51B18|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
临时加固,TMP_ACTI_4D1CC8E68E,MEA_CASE_F96A8C6D8D,临时加固,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,组织专业队伍对浮桥进行临时加固,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_CDC0D51B18,浮桥倾斜事故,EVT_CASE_CDC0D51B18|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,临时加固,TMP_ACTI_4D1CC8E68E,MEA_CASE_F96A8C6D8D,临时加固,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,组织专业队伍对浮桥进行临时加固,交通应急处理案例5.txt,AUTO_MEDIUM
车辆碰撞,TMP_EVEN_81193EB1F3,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_CASE_9BDDC88CCC|EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,CAUSES,车辆积压,TMP_EVEN_8F70396BA1,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG,011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,Event,Event,0.9000,造成私家车驾驶员1人重伤、摆渡车内4名旅客轻微擦伤，私家车完全损毁，摆渡车车身轻微受损，机场高速专用车道封闭，后方车辆滞留约5公里,交通应急处理案例5.txt,AUTO_HIGH
车辆碰撞,TMP_EVEN_81193EB1F3,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_CASE_9BDDC88CCC|EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,CAUSES,旅客滞留,TMP_EVEN_79AE8645DB,EVT_PASSENGER_STRANDING,旅客滞留,EVT_PASSENGER_STRANDING,011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,Event,Event,0.8500,造成私家车驾驶员1人重伤、摆渡车内4名旅客轻微擦伤，私家车完全损毁，摆渡车车身轻微受损，机场高速专用车道封闭，后方车辆滞留约5公里，机场旅客接送、航班值机受到影响,交通应急处理案例5.txt,AUTO_HIGH
分心驾驶,TMP_ACTI_26CE3605FE,MEA_CASE_5FC20D97EE,分心驾驶,,REQUIRES,驾驶员,TMP_RESO_C1FEA39E86,RES_CASE_381D51DE41,驾驶员,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Action,Resource,0.6200,因驾驶员分心驾驶,交通应急处理案例5.txt,AUTO_MEDIUM
施工车辆坠坑,TMP_EVEN_595C732C0E,EVT_CASE_ACA68D279E,施工车辆坠坑,EVT_CASE_ACA68D279E|EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,TRIGGERS,分心驾驶,TMP_ACTI_26CE3605FE,MEA_CASE_5FC20D97EE,分心驾驶,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Event,Action,0.6200,因驾驶员分心驾驶,交通应急处理案例5.txt,AUTO_MEDIUM
施工车辆坠坑,TMP_EVEN_595C732C0E,EVT_CASE_ACA68D279E,施工车辆坠坑,EVT_CASE_ACA68D279E|EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,TRIGGERS,交通疏导,TMP_ACTI_21118C44C3,MEA_CASE_AF64FD25F0,交通疏导,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Event,Action,0.6200,交警部门封闭施工路段，疏导过往车辆绕行,交通应急处理案例5.txt,AUTO_MEDIUM
暂停施工,TMP_ACTI_FAB6AD79C0,MEA_CASE_543551F273,暂停施工,,IMPLEMENTED_BY,住建部门,TMP_DEPA_C414FD6807,ORG_CASE_469F299AC3,住建部门,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Action,Department,0.6200,住建部门责令施工单位暂停施工,交通应急处理案例5.txt,AUTO_MEDIUM
施工车辆坠坑,TMP_EVEN_595C732C0E,EVT_CASE_ACA68D279E,施工车辆坠坑,EVT_CASE_ACA68D279E|EVT_CONSTRUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,TRIGGERS,暂停施工,TMP_ACTI_FAB6AD79C0,MEA_CASE_543551F273,暂停施工,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Event,Action,0.6200,住建部门责令施工单位暂停施工,交通应急处理案例5.txt,AUTO_MEDIUM
卧路牧群,TMP_EVEN_4CDB6D15C1,EVT_CASE_2B0A8CF519,卧路牧群,EVT_CASE_2B0A8CF519,CAUSES,车辆侧翻,TMP_EVEN_3A4B9D5A3C,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_VEHICLE_BACKLOG|EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,Event,Event,0.9000,一群牛羊因夜间低温卧在公路路面取暖，一辆小型SUV夜间行驶中，因对向车辆远光炫目未及时发现卧路牧群，临近时猛踩刹车急打方向，车辆侧翻至路边草地,交通应急处理案例5.txt,AUTO_HIGH
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_TRAFFIC_ACCIDENT,TRIGGERS,疏导,TMP_ACTI_FC04E74EA2,MEA_CASE_B804A6CFD8,疏导,,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Action,0.6200,疏导后方车辆从就近匝道下桥,交通应急处理案例5.txt,AUTO_MEDIUM
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_TRAFFIC_ACCIDENT,TRIGGERS,清理,TMP_ACTI_09046BCAB1,MEA_CASE_F2C178773D,清理,,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Action,0.6200,清理路面,交通应急处理案例5.txt,AUTO_MEDIUM
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_TRAFFIC_ACCIDENT,CAUSES,车辆滞留,TMP_EVEN_82788BA16B,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Event,0.6000,无人员伤亡，车辆动力电池受损，高架路应急车道与相邻行车道封闭，后方车辆滞留约6公里，浓烟导致后方车辆视线受阻，存在连环追尾风险，电池热失控有起火、爆炸的重大隐患。,交通应急处理案例5.txt,AUTO_MEDIUM
暴雨,TMP_EVEN_53C043CB55,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,洪水,TMP_EVEN_595C169778,EVT_FLOOD,洪水,EVT_FLOOD,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,Event,Event,0.9500,因上游突发暴雨，河水暴涨,交通应急处理案例5.txt,AUTO_HIGH
洪水,TMP_EVEN_595C169778,EVT_FLOOD,洪水,EVT_FLOOD,CAUSES,漫水桥被困,TMP_EVEN_2CBA510230,EVT_CASE_2E37E82249,漫水桥被困,EVT_CASE_2E37E82249|EVT_FLOOD|EVT_ROAD_INTERRUPTION,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,Event,Event,0.9000,河水暴涨漫过桥面，一辆小型面包车强行通过漫水桥，行驶至桥中央时被洪水冲得熄火，车辆被困在桥面上,交通应急处理案例5.txt,AUTO_HIGH
静电火花,TMP_EVEN_AC28F8FF24,EVT_CASE_48C1544FE8,静电火花,EVT_CASE_48C1544FE8,CAUSES,油罐车静电火灾,TMP_EVEN_DA5365B92C,EVT_CASE_F8328EF576,油罐车静电火灾,EVT_CASE_F8328EF576|EVT_TRAFFIC_ACCIDENT,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Event,Event,0.9500,因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油,交通应急处理案例5.txt,AUTO_HIGH
解救被困驾驶员,TMP_ACTI_198B975076,MEA_CASE_8AD4AC0802,解救被困驾驶员,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_0033D02A42,ORG_CASE_CECFFFD120,消防救援队伍,,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,Action,Department,0.9500,消防救援队伍使用破拆工具解救被困私家车驾驶员,交通应急处理案例5.txt,AUTO_HIGH
车辆清理,TMP_ACTI_8CA517ADBA,MEA_CASE_7F5CF3FCCD,车辆清理,,IMPLEMENTED_BY,路政部门,TMP_DEPA_68425ACD4E,ORG_CASE_12F41DBD86,路政部门,,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,Action,Department,0.9500,路政部门清理事故车辆,交通应急处理案例5.txt,AUTO_HIGH
隔离设施修复,TMP_ACTI_8432843738,MEA_CASE_ACC4013427,隔离设施修复,,IMPLEMENTED_BY,路政部门,TMP_DEPA_68425ACD4E,ORG_CASE_12F41DBD86,路政部门,,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,Action,Department,0.9500,路政部门修复专用道隔离设施,交通应急处理案例5.txt,AUTO_HIGH
车辆火灾,TMP_EVEN_4C73C3E7D7,EVT_CASE_A4F135A967,车辆火灾,EVT_CASE_A4F135A967|EVT_FOREST_GRASS_FIRE,TRIGGERS,刹车过热,TMP_ACTI_C74B0BDD75,MEA_CASE_EC5A9DF024,刹车过热,,018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,Event,Action,0.6200,因长时间踩刹车导致刹车鼓过热,交通应急处理案例5.txt,AUTO_MEDIUM
剐蹭,TMP_EVEN_567F6C3115,EVT_CASE_DE6262D6FC,剐蹭,EVT_CASE_DE6262D6FC,CAUSES,交通拥堵,TMP_EVEN_7826CA3873,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,Event,Event,0.8500,两车驾驶员发生争执，导致整条道路完全拥堵,交通应急处理案例5.txt,AUTO_HIGH
