:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_18D4FA011E,RES_CASE_E88979D653,调用,REQUIRES,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交警部门立即赶赴现场，联系违停车辆车主到场挪车,0.8500,案例抽取导入
MEA_CASE_BD4F60454A,RES_CASE_E88979D653,调用,REQUIRES,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,对拒不配合的车主采取强制拖移措施,0.8500,案例抽取导入
EVT_CASE_2688158F89,EVT_CASE_7AE62429F5,引发,CAUSES,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,因连续降雨山体风化落石，多块直径0.5-1米的石块坠落至路面，完全阻断双向通行,0.9500,案例抽取导入
MEA_CASE_D6EBF96E6B,RES_CASE_D729373386,调用,REQUIRES,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,交通部门调集小型挖掘机、装载机清理路面落石,0.8000,案例抽取导入
MEA_CASE_F96A8C6D8D,RES_CASE_D729373386,调用,REQUIRES,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,交通部门调集小型挖掘机、装载机清理路面落石，对松动山体进行临时加固,0.8000,案例抽取导入
EVT_CASE_40582771C8,EVT_HAZMAT_LEAK,引发,CAUSES,008_冷链运输车制冷剂泄漏致人员中毒事故_684d2876,冷链运输车制冷剂泄漏致人员中毒事故,制冷剂（氨）发生泄漏，导致驾驶员与副驾2人出现头晕、恶心、呼吸困难等中毒症状,0.9000,案例抽取导入
MEA_CASE_46E14B4BB4,RES_CASE_F90D9B6E29,调用,REQUIRES,009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,一辆共享单车投放货车违规占用非机动车道停车卸车,0.8000,案例抽取导入
MEA_CASE_C2E598DB69,RES_CASE_2A142E9A69,调用,REQUIRES,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,因超重导致浮桥承压舟倾斜,0.6200,案例抽取导入
EVT_CASE_CDC0D51B18,MEA_CASE_C2E598DB69,触发,TRIGGERS,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,因超重导致浮桥承压舟倾斜,0.6200,案例抽取导入
EVT_CASE_CDC0D51B18,MEA_CASE_32129FD3F2,触发,TRIGGERS,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,赶赴现场设置警戒区域,0.6200,案例抽取导入
EVT_CASE_CDC0D51B18,MEA_CASE_ED8D32FC48,触发,TRIGGERS,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,分批转移被困人员至两岸安全区域,0.6200,案例抽取导入
MEA_CASE_32710640CA,ORG_CASE_3C2C056CF5,实施主体,IMPLEMENTED_BY,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,海事部门对浮桥承压舟、桥面进行安全检测,0.6200,案例抽取导入
MEA_CASE_32710640CA,RES_CASE_2A142E9A69,调用,REQUIRES,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,海事部门对浮桥承压舟、桥面进行安全检测,0.6200,案例抽取导入
EVT_CASE_CDC0D51B18,MEA_CASE_32710640CA,触发,TRIGGERS,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,海事部门对浮桥承压舟、桥面进行安全检测,0.6200,案例抽取导入
MEA_CASE_F96A8C6D8D,RES_CASE_2A142E9A69,调用,REQUIRES,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,组织专业队伍对浮桥进行临时加固,0.6200,案例抽取导入
EVT_CASE_CDC0D51B18,MEA_CASE_F96A8C6D8D,触发,TRIGGERS,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,组织专业队伍对浮桥进行临时加固,0.6200,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_VEHICLE_BACKLOG,引发,CAUSES,011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,造成私家车驾驶员1人重伤、摆渡车内4名旅客轻微擦伤，私家车完全损毁，摆渡车车身轻微受损，机场高速专用车道封闭，后方车辆滞留约5公里,0.9000,案例抽取导入
EVT_CASE_9BDDC88CCC,EVT_PASSENGER_STRANDING,引发,CAUSES,011_机场高速机场摆渡车与私家车碰撞事故_df7df7c9,机场高速机场摆渡车与私家车碰撞事故,造成私家车驾驶员1人重伤、摆渡车内4名旅客轻微擦伤，私家车完全损毁，摆渡车车身轻微受损，机场高速专用车道封闭，后方车辆滞留约5公里，机场旅客接送、航班值机受到影响,0.8500,案例抽取导入
MEA_CASE_5FC20D97EE,RES_CASE_381D51DE41,调用,REQUIRES,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,因驾驶员分心驾驶,0.6200,案例抽取导入
EVT_CASE_ACA68D279E,MEA_CASE_5FC20D97EE,触发,TRIGGERS,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,因驾驶员分心驾驶,0.6200,案例抽取导入
EVT_CASE_2B0A8CF519,EVT_CASE_9CC62EF2EB,引发,CAUSES,013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,一群牛羊因夜间低温卧在公路路面取暖，一辆小型SUV夜间行驶中，因对向车辆远光炫目未及时发现卧路牧群，临近时猛踩刹车急打方向，车辆侧翻至路边草地,0.9000,案例抽取导入
EVT_CASE_5104EF7457,MEA_CASE_4EBCCC1390,触发,TRIGGERS,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,交警部门立即封闭事故路段相关车道，设置警戒区域，疏导后方车辆从就近匝道下桥,0.9000,案例抽取导入
EVT_RAINSTORM,EVT_FLOOD,引发,CAUSES,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,因上游突发暴雨，河水暴涨,0.9500,案例抽取导入
EVT_FLOOD,EVT_CASE_2E37E82249,引发,CAUSES,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,河水暴涨漫过桥面，一辆小型面包车...被洪水冲得熄火，车辆被困在桥面上,0.9000,案例抽取导入
EVT_CASE_48C1544FE8,EVT_CASE_F8328EF576,引发,CAUSES,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油,0.9500,案例抽取导入
EVT_CASE_F8328EF576,MEA_CASE_93A78D3315,触发,TRIGGERS,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,加油站工作人员立即启动应急预案,0.8500,案例抽取导入
MEA_CASE_93A78D3315,RES_CASE_D45DC28F1F,调用,REQUIRES,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,加油站工作人员立即启动应急预案,0.7500,案例抽取导入
MEA_CASE_7D3350A778,RES_CASE_D45DC28F1F,调用,REQUIRES,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,切断加油站电源,0.7000,案例抽取导入
MEA_CASE_524274A189,RES_CASE_DED5DD2F83,调用,REQUIRES,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,关闭油罐车卸油阀门,0.7000,案例抽取导入
MEA_CASE_3B62149796,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,消防救援队伍赶赴现场，采用泡沫覆盖法扑灭明火,0.8000,案例抽取导入
MEA_CASE_DC70AE65E8,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,消防救援队伍赶赴现场，...疏散服务区内人员与车辆,0.7000,案例抽取导入
MEA_CASE_DC70AE65E8,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,交警部门封闭服务区入口，疏导过往车辆绕行相邻服务区加油,0.7000,案例抽取导入
EVT_CASE_911BCF600E,MEA_CASE_34B2655045,触发,TRIGGERS,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,BRT公交紧急制动,0.6200,案例抽取导入
EVT_CASE_911BCF600E,MEA_CASE_8AD4AC0802,触发,TRIGGERS,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,使用破拆工具解救被困私家车驾驶员,0.6200,案例抽取导入
EVT_CASE_911BCF600E,MEA_CASE_ADCA791BF5,触发,TRIGGERS,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,清理事故车辆,0.6200,案例抽取导入
EVT_CASE_911BCF600E,MEA_CASE_BAE3EB6B23,触发,TRIGGERS,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,修复专用道隔离设施,0.6200,案例抽取导入
EVT_CASE_09C02D083D,EVT_FOREST_GRASS_FIRE,引发,CAUSES,018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,火势存在蔓延至周边林木引发森林火灾的重大风险,0.7000,案例抽取导入
EVT_CASE_DE6262D6FC,EVT_VEHICLE_BACKLOG,引发,CAUSES,019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,两车驾驶员发生争执，导致整条道路完全拥堵,0.8500,案例抽取导入
MEA_CASE_30604D6C17,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,交警护学岗警力立即到场，调解驾驶员争执，对事故进行快速认定处置，疏导拥堵车辆,0.8000,案例抽取导入
MEA_CASE_30604D6C17,ORG_CASE_3423B24BB3,实施主体,IMPLEMENTED_BY,019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,城管、交警联合对违停车辆进行贴单处罚、强制拖移,0.8000,案例抽取导入
EVT_CASE_3DADFD6D44,EVT_CASE_E04B444992,引发,CAUSES,020_沿海滩涂养殖区道路潮汐淹没车辆被困事故_ec74207e,沿海滩涂养殖区道路潮汐淹没车辆被困事故,恰逢天文大潮涨潮，海水快速淹没路面,0.9500,案例抽取导入
EVT_CASE_61047CDF1B,EVT_CASE_4E5DB8871B,引发,CAUSES,021_高速公路跨江大桥车辆自燃致桥面铺装受损事故_c808f0b7,高速公路跨江大桥车辆自燃致桥面铺装受损事故,车辆自燃，火势迅速蔓延至整个车体，高温持续灼烧大桥桥面，导致桥面沥青铺装层开裂、破损,0.9500,案例抽取导入
MEA_CASE_0FB4540844,RES_CASE_5E988F2764,调用,REQUIRES,022_乡村道路农用无人机运输车剐蹭电线杆致电线掉落事故_f09a10d9,乡村道路农用无人机运输车剐蹭电线杆致电线掉落事故,剐蹭路边低压电线杆,0.8500,案例抽取导入
EVT_CASE_911BCF600E,EVT_CASE_A0BEE2C0CD,引发,CAUSES,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,造成轿车驾驶员1人重伤，轿车完全损毁，大件运输车车身轻微受损，路口双向交通完全中断,0.9000,案例抽取导入
EVT_CASE_911BCF600E,EVT_VEHICLE_BACKLOG,引发,CAUSES,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,造成轿车驾驶员1人重伤，轿车完全损毁，大件运输车车身轻微受损，路口双向交通完全中断，周边货运通道拥堵，车辆滞留约6公里,0.8500,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_4AAD101D94,调用,REQUIRES,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,与对向正常行驶的小型轿车发生碰撞,0.8000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_70407E27F9,调用,REQUIRES,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,与对向正常行驶的小型轿车发生碰撞,0.8000,案例抽取导入
EVT_CASE_204F98C6FB,EVT_CASE_9CC62EF2EB,引发,CAUSES,024_高原冻土公路路面融沉致车辆颠簸侧翻事故_ce73baa9,高原冻土公路路面融沉致车辆颠簸侧翻事故,夏季气温升高导致冻土融化，路面出现不均匀融沉、塌陷，一辆小型SUV行驶中，因路面塌陷颠簸失控，发生侧翻,0.9500,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_B9DE1F48C8,触发,TRIGGERS,025_城市地铁施工占道路段车辆与围挡碰撞事故_6955d8c4,城市地铁施工占道路段车辆与围挡碰撞事故,一辆小型轿车因驾驶员酒后驾驶,0.6200,案例抽取导入
EVT_TRAFFIC_ACCIDENT,EVT_TRAFFIC_ACCIDENT,引发,CAUSES,025_城市地铁施工占道路段车辆与围挡碰撞事故_6955d8c4,城市地铁施工占道路段车辆与围挡碰撞事故,造成轿车驾驶员1人重伤、3名施工人员轻伤，轿车完全损毁，施工围挡、挖掘机受损，地铁施工临时中断，施工路段双向交通封闭，周边主干道拥堵，存在施工材料坠落伤人的次生风险。,0.6000,案例抽取导入
MEA_CASE_4DEF057716,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,026_林区防火通道私家车违规闯入与防火巡逻车碰撞事故_eadb387f,林区防火通道私家车违规闯入与防火巡逻车碰撞事故,消防救援队伍使用破拆工具解救被困人员,0.8500,案例抽取导入
MEA_CASE_4DEF057716,ORG_CASE_58D13C3595,实施主体,IMPLEMENTED_BY,026_林区防火通道私家车违规闯入与防火巡逻车碰撞事故_eadb387f,林区防火通道私家车违规闯入与防火巡逻车碰撞事故,医疗部门对受伤人员进行紧急救治后转运至医院,0.8500,案例抽取导入
EVT_LONG_TUNNEL_ACCIDENT,MEA_CASE_61B18C2460,触发,TRIGGERS,027_城市跨江隧道内车辆故障抛锚引发连环追尾事故_2eec0344,城市跨江隧道内车辆故障抛锚引发连环追尾事故,一辆小型轿车行驶中突发故障，抛锚在行车道内,0.6200,案例抽取导入
MEA_CASE_462CC5958C,ORG_CASE_4A8D0AECA5,实施主体,IMPLEMENTED_BY,028_乡村庙会路段人流密集货车失控事故_f1a255c1,乡村庙会路段人流密集货车失控事故,村委会协助清理现场。,0.8000,案例抽取导入
MEA_CASE_462CC5958C,ORG_CASE_10E0C31CCC,实施主体,IMPLEMENTED_BY,028_乡村庙会路段人流密集货车失控事故_f1a255c1,乡村庙会路段人流密集货车失控事故,庙会组委会协助清理现场。,0.8000,案例抽取导入
MEA_CASE_843271D75A,ORG_CASE_4A8D0AECA5,实施主体,IMPLEMENTED_BY,028_乡村庙会路段人流密集货车失控事故_f1a255c1,乡村庙会路段人流密集货车失控事故,村委会协助规范摊位设置。,0.8000,案例抽取导入
MEA_CASE_843271D75A,ORG_CASE_10E0C31CCC,实施主体,IMPLEMENTED_BY,028_乡村庙会路段人流密集货车失控事故_f1a255c1,乡村庙会路段人流密集货车失控事故,庙会组委会协助规范摊位设置。,0.8000,案例抽取导入
EVT_CASE_4D219D5D07,MEA_CASE_06D490F10A,触发,TRIGGERS,029_高速公路ETC车道前车倒车后车追尾事故_a9d9ee6f,高速公路ETC车道前车倒车后车追尾事故,在ETC车道内违规倒车,0.6200,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_8E0C915D4D,引发,CAUSES,029_高速公路ETC车道前车倒车后车追尾事故_a9d9ee6f,高速公路ETC车道前车倒车后车追尾事故,造成前车驾驶员1人轻伤，两车不同程度损毁，收费站ETC车道全部封闭，人工车道车流激增，车辆滞留约5公里，收费站通行效率大幅下降，存在后续车辆追尾的次生风险。,0.6000,案例抽取导入
EVT_CASE_55EC55B4DA,EVT_CASE_091BB1089D,引发,CAUSES,030_城市老旧小区内部道路消防车被石墩堵路延误救援事故_eec13e0f,城市老旧小区内部道路消防车被石墩堵路延误救援事故,消防车赶赴现场后，被水泥石墩完全堵死，无法进入火灾楼栋，延误火灾扑救。,0.9000,案例抽取导入
MEA_CASE_8FF9372275,RES_CASE_B6DB55CC3C,调用,REQUIRES,030_城市老旧小区内部道路消防车被石墩堵路延误救援事故_eec13e0f,城市老旧小区内部道路消防车被石墩堵路延误救援事故,消防救援队伍到达现场后，立即使用破拆设备拆除堵路水泥石墩，打通消防通道，同时组织人员徒步进入火场扑灭火灾,0.8000,案例抽取导入
MEA_CASE_4DEF057716,ORG_CASE_CEC90B79B9,实施主体,IMPLEMENTED_BY,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,当地交警、沙漠应急救援队伍接到过路车辆报警后，立即携带救援装备、饮用水、降温物资赶赴现场；救援队伍使用拖车绳、沙地脱困板、挖掘机协助被困车辆逐一脱困,0.8500,案例抽取导入
MEA_CASE_4DEF057716,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,当地交警、沙漠应急救援队伍接到过路车辆报警后，立即携带救援装备、饮用水、降温物资赶赴现场,0.8500,案例抽取导入
MEA_CASE_54A66F8CF9,RES_CASE_0FE3AC754E,调用,REQUIRES,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,医疗人员对被困人员进行补水、降温处置,0.7000,案例抽取导入
MEA_CASE_E291015EBA,RES_CASE_0FE3AC754E,调用,REQUIRES,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,医疗人员对被困人员进行补水、降温处置,0.7000,案例抽取导入
EVT_CASE_69B12C85A5,MEA_CASE_B804A6CFD8,触发,TRIGGERS,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,交警部门封闭事故路段相关车道，疏导过往车辆严禁偏离主路行驶,0.7500,案例抽取导入
EVT_CASE_69B12C85A5,MEA_CASE_24BABF9F02,触发,TRIGGERS,031_沙漠公路车辆陷沙致多车滞留事故_fec06b64,沙漠公路车辆陷沙致多车滞留事故,路政部门对沙漠公路路边松软沙地区域增设警示标志与防护设施,0.7500,案例抽取导入
EVT_CASE_695C0653A5,MEA_CASE_985239D14D,触发,TRIGGERS,032_城市生鲜配送三轮车逆行闯红灯碰撞事故_ad1d53f0,城市生鲜配送三轮车逆行闯红灯碰撞事故,逆行闯红灯,0.6200,案例抽取导入
EVT_CASE_695C0653A5,EVT_CASE_9197CC1E77,引发,CAUSES,032_城市生鲜配送三轮车逆行闯红灯碰撞事故_ad1d53f0,城市生鲜配送三轮车逆行闯红灯碰撞事故,造成三轮车驾驶员1人重伤，三轮车完全损毁，轿车轻微受损，生鲜货物散落污染路面，路口双向交通拥堵，早高峰通勤受到影响，散落货物易引发二次事故。,0.6000,案例抽取导入
EVT_CASE_C562521519,EVT_CASE_F4726E4011,引发,CAUSES,033_山区公路冬季暗冰致客车侧滑事故_71108cc8,山区公路冬季暗冰致客车侧滑事故,冬季夜间气温骤降，路面形成薄暗冰，肉眼难以识别，一辆载有25名乘客的中型客运班车行驶至该路段时，车辆发生侧滑,0.9500,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_99E1D246E3,触发,TRIGGERS,034_港口滚装码头车辆上下船碰撞事故_65cb0299,港口滚装码头车辆上下船碰撞事故,因驾驶员操作不当,0.6200,案例抽取导入
MEA_CASE_B9C3743B4E,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,交警部门立即封闭事故路段相关车道,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_B9C3743B4E,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,交警部门立即封闭事故路段相关车道,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_13F54D4CC6,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,疏导后方车辆从就近匝道下桥,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_AA591130A1,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,使用破拆工具解救被困驾驶员,0.6200,案例抽取导入
MEA_CASE_F2C178773D,RES_CASE_75D685A852,调用,REQUIRES,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,对脱落隔音屏进行清理,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_F2C178773D,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,对脱落隔音屏进行清理,0.6200,案例抽取导入
MEA_CASE_8130295826,RES_CASE_75D685A852,调用,REQUIRES,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,对全线高架隔音屏固定螺栓进行全面排查、加固,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_8130295826,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,对全线高架隔音屏固定螺栓进行全面排查、加固,0.6200,案例抽取导入
EVT_CASE_33981989B2,MEA_CASE_450A825FE7,触发,TRIGGERS,035_城市高架路隔音屏脱落砸中过往车辆事故_eee5d463,城市高架路隔音屏脱落砸中过往车辆事故,拖移事故车辆,0.6200,案例抽取导入
EVT_CASE_FB762392BF,EVT_CASE_9463A9FF31,引发,CAUSES,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,某乡村公路两侧农田，农户违规焚烧秸秆，产生大量浓烟，蔓延至公路路面，能见度不足20米，3辆小型轿车、1辆轻型货车行驶中因视线受阻，接连发生连环碰撞,0.9500,案例抽取导入
MEA_CASE_ED27AE6814,RES_CASE_57617EC679,调用,REQUIRES,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,当地乡镇政府、派出所立即赶赴现场，组织人员扑灭秸秆明火，驱散浓烟,0.7500,案例抽取导入
MEA_CASE_B7596252BB,RES_CASE_57617EC679,调用,REQUIRES,036_乡村道路秸秆焚烧浓烟致多车碰撞事故_8abdd7c8,乡村道路秸秆焚烧浓烟致多车碰撞事故,当地乡镇政府、派出所立即赶赴现场，组织人员扑灭秸秆明火，驱散浓烟,0.7500,案例抽取导入
