case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
015_学校周边接送车辆轻微碰瓷纠纷_4356839f,学校周边接送车辆轻微碰瓷纠纷,entity,交警,Department,MEDIUM,department_weak_semantics,0.9000,现场护学岗交警立即介入,kept_with_risk
015_学校周边接送车辆轻微碰瓷纠纷_4356839f,学校周边接送车辆轻微碰瓷纠纷,entity,警告,Action,MEDIUM,action_weak_semantics,0.8000,交警对涉嫌碰瓷的路人进行严厉警告,kept_with_risk
016_货车车厢尾门未锁掉落塑料空桶事故_2edeb266,货车车厢尾门未锁掉落塑料空桶事故,entity,尾门未锁紧,Action,MEDIUM,action_weak_semantics,0.8500,因后尾门插销未锁紧,kept_with_risk
016_货车车厢尾门未锁掉落塑料空桶事故_2edeb266,货车车厢尾门未锁掉落塑料空桶事故,relation,货物散落-TRIGGERS-尾门未锁紧,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因后尾门插销未锁紧,kept_with_risk
016_货车车厢尾门未锁掉落塑料空桶事故_2edeb266,货车车厢尾门未锁掉落塑料空桶事故,relation,货物散落-CAUSES-颠簸路段,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员伤亡和车辆受损。塑料空桶重量极轻，对过往车辆不构成致命碰撞威胁，但导致后方车辆按喇叭减速避让。,kept_with_risk
017_农用三轮车陷入泥坑阻碍单向通行事故_aaf41d26,农用三轮车陷入泥坑阻碍单向通行事故,entity,泥坑,Resource,MEDIUM,resource_weak_semantics,0.8500,右侧车轮陷入路肩的软泥坑中,kept_with_risk
017_农用三轮车陷入泥坑阻碍单向通行事故_aaf41d26,农用三轮车陷入泥坑阻碍单向通行事故,entity,脱困,Action,MEDIUM,action_weak_semantics,0.8000,将三轮车成功推出泥坑,kept_with_risk
017_农用三轮车陷入泥坑阻碍单向通行事故_aaf41d26,农用三轮车陷入泥坑阻碍单向通行事故,relation,脱困-REQUIRES-泥坑,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,将三轮车成功推出泥坑,kept_with_risk
017_农用三轮车陷入泥坑阻碍单向通行事故_aaf41d26,农用三轮车陷入泥坑阻碍单向通行事故,relation,道路交通阻塞-TRIGGERS-脱困,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,将三轮车成功推出泥坑,kept_with_risk
018_旅游大巴车景区停车场倒车碰树事故_c0299ac6,旅游大巴车景区停车场倒车碰树事故,entity,驾驶员,Department,MEDIUM,department_weak_semantics,0.8000,驾驶员倒车未注意观察盲区,kept_with_risk
018_旅游大巴车景区停车场倒车碰树事故_c0299ac6,旅游大巴车景区停车场倒车碰树事故,entity,倒车,Action,MEDIUM,action_weak_semantics,0.8500,驾驶员倒车未注意观察盲区,kept_with_risk
018_旅游大巴车景区停车场倒车碰树事故_c0299ac6,旅游大巴车景区停车场倒车碰树事故,relation,倒车-IMPLEMENTED_BY-驾驶员,Action->Department,MEDIUM,relation_fallback_inferred,0.6200,驾驶员倒车未注意观察盲区,kept_with_risk
018_旅游大巴车景区停车场倒车碰树事故_c0299ac6,旅游大巴车景区停车场倒车碰树事故,relation,车辆碰撞树木-TRIGGERS-倒车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,驾驶员倒车未注意观察盲区,kept_with_risk
019_夜间路灯故障路段压坑爆胎单方事故_4bd61221,夜间路灯故障路段压坑爆胎单方事故,entity,爆胎,Action,MEDIUM,action_weak_semantics,0.9500,轮胎瞬间爆胎,kept_with_risk
019_夜间路灯故障路段压坑爆胎单方事故_4bd61221,夜间路灯故障路段压坑爆胎单方事故,entity,轮胎报废,Action,MEDIUM,action_weak_semantics,0.8000,轮胎报废,kept_with_risk
020_快递三轮车转弯过急侧翻事故_e5bf69bd,快递三轮车转弯过急侧翻事故,case,快递三轮车转弯过急侧翻事故,case,HIGH,case_empty_relations,0.8500,某城市社区内部道路，一名快递员驾驶装满包裹的电动三轮车，在路口拐弯时因车速稍快且重心偏高，车辆失去平衡发生侧翻。,needs_reextract
