source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
车辆起火,TMP_EVEN_FF5087E309,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,EVT_LONG_TUNNEL_ACCIDENT|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,刹车失灵,TMP_ACTI_B03862BC87,MEA_CASE_80354268E0,刹车失灵,,008_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,Event,Action,0.7000,因刹车失灵引发车辆起火,交通应急处理案例2.txt,AUTO_MEDIUM
暴雨,TMP_EVEN_D60A88A6CC,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,道路塌陷,TMP_EVEN_7AF8D24D77,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,009_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Event,Event,0.9800,因突发暴雨，路面出现长度5米、宽度3米、深度1.5米的塌陷坑,交通应急处理案例2.txt,AUTO_HIGH
道路塌陷,TMP_EVEN_7AF8D24D77,EVT_ROAD_DAMAGE,公路损毁,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,救援,TMP_ACTI_445F9B684D,MEA_CASE_4DEF057716,救援,,009_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Event,Action,0.9000,一辆小型轿车不慎驶入塌陷坑，车辆陷入坑中，车内2人被困,交通应急处理案例2.txt,AUTO_HIGH
启动应急预案,TMP_ACTI_8D6B3A5EFA,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,应急管理部门,TMP_DEPA_F1D8BC53DB,ORG_CASE_D67BC1DFF4,应急管理部门,,009_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Action,Department,0.9500,应急管理部门立即启动《城市道路塌陷突发事件应急预案》,交通应急处理案例2.txt,AUTO_HIGH
救援,TMP_ACTI_445F9B684D,MEA_CASE_4DEF057716,救援,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_60509F5E0E,ORG_CASE_CECFFFD120,消防救援队伍,,009_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Action,Department,0.9000,协调消防救援队伍使用救援装备，将被困人员从车内解救出来,交通应急处理案例2.txt,AUTO_HIGH
回填修复,TMP_ACTI_6DFCF35831,MEA_CASE_A0B69618BE,回填修复,,IMPLEMENTED_BY,施工队伍,TMP_DEPA_16ED3BFD20,ORG_CASE_6C7E894368,施工队伍,,009_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Action,Department,0.9500,施工队伍对塌陷坑进行回填、修复,交通应急处理案例2.txt,AUTO_HIGH
柴油泄漏,TMP_EVEN_42DECCA95B,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,TRIGGERS,驾驶员疲劳驾驶,TMP_ACTI_EDB9BCDF58,MEA_CASE_A6CD658948,驾驶员疲劳驾驶,,010_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,Event,Action,0.6000,因驾驶员疲劳驾驶，车辆失控碰撞高速公路中央护栏，护栏被撞断，货车油箱破损，柴油持续泄漏,交通应急处理案例2.txt,AUTO_MEDIUM
现场勘查,TMP_ACTI_85E0F646C1,MEA_CASE_C2D9BE1EAA,现场勘查,,IMPLEMENTED_BY,交警部门,TMP_DEPA_89D6C75E28,ORG_CASE_C08151231F,交警部门,,011_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,Action,Department,0.9000,交警部门立即封锁事故现场，开展现场勘查和责任认定,交通应急处理案例2.txt,AUTO_HIGH
紧急救治,TMP_ACTI_42F1403079,MEA_CASE_2F25F27432,紧急救治,,IMPLEMENTED_BY,医疗部门,TMP_DEPA_4AA73B0F3E,ORG_CASE_58D13C3595,医疗部门,,011_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,Action,Department,0.9000,医疗部门派遣救护车赶赴现场，对受伤人员进行紧急救治后，转运至医院,交通应急处理案例2.txt,AUTO_HIGH
现场清理,TMP_ACTI_3A20826041,MEA_CASE_B96269C236,现场清理,,IMPLEMENTED_BY,城管部门,TMP_DEPA_E3C58E81D4,ORG_CASE_095104B964,城管部门,,011_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,Action,Department,0.9000,城管部门协助清理现场，拖移受损电动自行车,交通应急处理案例2.txt,AUTO_HIGH
客车坠崖,TMP_EVEN_4DD69DABB2,EVT_CASE_D11990E045,客车坠崖,EVT_CASE_D11990E045|EVT_ROAD_INTERRUPTION,TRIGGERS,超速行驶,TMP_ACTI_1BEE112B9F,MEA_CASE_0B78E0C051,超速行驶,,012_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,Event,Action,0.6200,因驾驶员超速行驶,交通应急处理案例2.txt,AUTO_MEDIUM
客车坠崖,TMP_EVEN_4DD69DABB2,EVT_CASE_D11990E045,客车坠崖,EVT_CASE_D11990E045|EVT_ROAD_INTERRUPTION,CAUSES,公路中断,TMP_EVEN_ECFDC82D32,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,012_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,Event,Event,0.6000,造成客车驾驶员1人死亡、8人重伤、7人轻伤，客车完全损毁，火势存在蔓延至山崖下植被的风险，事故路段双向交通中断，救援难度大，受伤人员因地处偏远，面临延误救治的风险。,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_742FB1E7A5,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,设置警戒标志,TMP_ACTI_CF1A3B47FC,MEA_CASE_CE138D0F05,设置警戒标志,,013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,设置警戒标志,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_742FB1E7A5,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,解救,TMP_ACTI_D849C8E98D,MEA_CASE_CEEE944B99,解救,,013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,将被压骑行者解救出来,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_742FB1E7A5,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,疏导交通,TMP_ACTI_379D5D2C4F,MEA_CASE_2216349A64,疏导交通,,013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,协助疏导交通,交通应急处理案例2.txt,AUTO_MEDIUM
液化石油气泄漏,TMP_EVEN_A15C9EB022,EVT_CASE_6659D5359D,液化石油气泄漏,EVT_CASE_6659D5359D,CAUSES,爆炸,TMP_EVEN_7608B2ED13,EVT_CASE_F5EC6BBB9F,爆炸,EVT_CASE_F5EC6BBB9F,014_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,Event,Event,0.9500,引发液化石油气泄漏，遇明火发生爆炸,交通应急处理案例2.txt,AUTO_HIGH
爆炸,TMP_EVEN_7608B2ED13,EVT_CASE_F5EC6BBB9F,爆炸,EVT_CASE_F5EC6BBB9F,TRIGGERS,追尾,TMP_ACTI_6ABEB4CFAD,MEA_CASE_641D68DEBE,追尾,,014_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,Event,Action,0.7000,爆炸冲击波导致周边多辆车辆受损,交通应急处理案例2.txt,AUTO_MEDIUM
桥梁护栏维修作业,TMP_ACTI_EBA0BCA669,MEA_CASE_F35658E3CB,桥梁护栏维修作业,,REQUIRES,施工工程车,TMP_RESO_19C7294702,RES_CASE_FCEAE9A269,施工工程车,,016_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,Action,Resource,0.8000,施工单位正在进行桥梁护栏维修作业，一辆施工工程车在桥面行驶,交通应急处理案例2.txt,AUTO_MEDIUM
道路积冰,TMP_EVEN_441941DB56,EVT_ROAD_ICE,道路积冰,EVT_ROAD_ICE,CAUSES,车辆侧滑碰撞,TMP_EVEN_0B449ACC47,EVT_CASE_51C41B32E7,车辆侧滑碰撞,EVT_CASE_51C41B32E7|EVT_ROAD_ICE|EVT_TRAFFIC_ACCIDENT,017_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,Event,Event,0.9500,因夜间气温骤降，路面结冰，一辆小型轿车行驶中发生侧滑,交通应急处理案例2.txt,AUTO_HIGH
加油站火灾,TMP_EVEN_1FB950647B,EVT_CASE_6F7A2A4A6F,加油站火灾,EVT_CASE_6F7A2A4A6F|EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,违规吸烟,TMP_ACTI_233F22C38A,MEA_CASE_F1317D2147,违规吸烟,,018_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,Event,Action,0.6200,因驾驶员违规吸烟,交通应急处理案例2.txt,AUTO_MEDIUM
加油站火灾,TMP_EVEN_1FB950647B,EVT_CASE_6F7A2A4A6F,加油站火灾,EVT_CASE_6F7A2A4A6F|EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,泡沫覆盖法,TMP_ACTI_8C3EB27788,MEA_CASE_3B62149796,泡沫覆盖法,,018_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,Event,Action,0.6200,采用泡沫覆盖法扑灭明火,交通应急处理案例2.txt,AUTO_MEDIUM
车辆抛锚,TMP_EVEN_825F610912,EVT_CASE_987220FC67,车辆抛锚,EVT_CASE_987220FC67|EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_2732CBD011,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,019_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,Event,Event,0.9500,车辆抛锚引发交通拥堵,交通应急处理案例2.txt,AUTO_HIGH
危化品泄漏,TMP_EVEN_C49FBCB339,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT|EVT_ENVIRONMENT,CAUSES,泄漏,TMP_EVEN_FBFA5D9909,EVT_CASE_3F8D579860,泄漏,EVT_CASE_3F8D579860,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Event,Event,0.9000,罐体破损导致农药泄漏,交通应急处理案例2.txt,AUTO_HIGH
泄漏,TMP_EVEN_FBFA5D9909,EVT_CASE_3F8D579860,泄漏,EVT_CASE_3F8D579860,TRIGGERS,堵漏,TMP_ACTI_A493BA3C68,MEA_CASE_39D13A1B81,堵漏,,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Event,Action,0.8500,对泄漏点进行堵漏,交通应急处理案例2.txt,AUTO_HIGH
泄漏,TMP_EVEN_FBFA5D9909,EVT_CASE_3F8D579860,泄漏,EVT_CASE_3F8D579860,TRIGGERS,采样监测,TMP_ACTI_1208B0A8EB,MEA_CASE_87C818ACA4,采样监测,,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Event,Action,0.8500,环保部门对污染农田、路面进行采样监测,交通应急处理案例2.txt,AUTO_HIGH
采样监测,TMP_ACTI_1208B0A8EB,MEA_CASE_87C818ACA4,采样监测,,REQUIRES,农田,TMP_RESO_DBBF38DACC,RES_CASE_F78299B3B1,农田,,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Action,Resource,0.7500,环保部门对污染农田、路面进行采样监测,交通应急处理案例2.txt,AUTO_MEDIUM
泄漏,TMP_EVEN_FBFA5D9909,EVT_CASE_3F8D579860,泄漏,EVT_CASE_3F8D579860,TRIGGERS,中和,TMP_ACTI_2440E78E83,MEA_CASE_D469ADC267,中和,,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Event,Action,0.8000,采取中和、吸附等措施控制污染扩散,交通应急处理案例2.txt,AUTO_MEDIUM
泄漏,TMP_EVEN_FBFA5D9909,EVT_CASE_3F8D579860,泄漏,EVT_CASE_3F8D579860,TRIGGERS,吸附,TMP_ACTI_A982F7E8D8,MEA_CASE_271BA8B5CE,吸附,,020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Event,Action,0.8000,采取中和、吸附等措施控制污染扩散,交通应急处理案例2.txt,AUTO_MEDIUM
落石砸车,TMP_EVEN_DAEA529DD7,EVT_CASE_AF7628B03F,落石砸车,EVT_CASE_AF7628B03F|EVT_ROAD_EMERGENCY|EVT_ROAD_DAMAGE,CAUSES,暴雨,TMP_EVEN_E46CB83ABE,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,021_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,Event,Event,0.9000,因突发暴雨，山体掉落一块直径约1米的石块，砸中行驶中的一辆小型轿车,交通应急处理案例2.txt,AUTO_HIGH
高速追尾事故,TMP_EVEN_4FC362E7F6,EVT_CASE_F942FD2EE9,高速追尾事故,EVT_CASE_F942FD2EE9|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,火灾,TMP_EVEN_F905D8CF65,EVT_CASE_091BB1089D,火灾,EVT_CASE_091BB1089D,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Event,Event,0.9000,高速多车追尾引发大火事故,交通应急处理案例2.txt,AUTO_HIGH
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,交警部门,TMP_DEPA_3CB76D3150,ORG_CASE_C08151231F,交警部门,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Department,0.8000,交警部门立即封闭事故路段，设置警戒区域，疏散周边群众，疏导后方车辆分流绕行；依据《道路交通事故处理程序规定》开展事故调查,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_FBEAA3390C,ORG_CASE_CECFFFD120,消防救援队伍,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Department,0.8000,消防救援队伍调集多辆消防车赶赴现场，采用泡沫、水相结合的方式扑灭大火，解救被困人员,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,医疗部门,TMP_DEPA_4A16EB9DBB,ORG_CASE_58D13C3595,医疗部门,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Department,0.8000,医疗部门派遣多辆救护车、医护人员，对受伤人员进行紧急救治后，转运至医院,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,应急管理部门,TMP_DEPA_69E8CA4642,ORG_CASE_D67BC1DFF4,应急管理部门,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Department,0.8000,应急管理部门协调气象部门实时监测雾情，通过高速广播、导航APP发布预警和分流提示,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,REQUIRES,清障车,TMP_RESO_4BCB5D68B4,RES_CASE_8DF04046F3,清障车,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Resource,0.7000,交通部门调用清障车、吊车，清理事故残骸,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,REQUIRES,吊车,TMP_RESO_DACA1932A7,RES_CASE_69F0E8684B,吊车,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Resource,0.7000,交通部门调用清障车、吊车，清理事故残骸,交通应急处理案例2.txt,AUTO_MEDIUM
追尾,TMP_ACTI_F3D343E18B,MEA_CASE_641D68DEBE,追尾,,REQUIRES,救护车,TMP_RESO_73B9BC9602,RES_CASE_2D6D171813,救护车,,022_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Action,Resource,0.7000,医疗部门派遣多辆救护车、医护人员，对受伤人员进行紧急救治后，转运至医院,交通应急处理案例2.txt,AUTO_MEDIUM
闯红灯,TMP_ACTI_F403987C5B,MEA_CASE_CF67B7CA0F,闯红灯,,REQUIRES,电动自行车,TMP_RESO_60579127F8,RES_CASE_8AE47E20B6,电动自行车,,023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,Action,Resource,0.6200,一辆电动自行车闯红灯,交通应急处理案例2.txt,AUTO_MEDIUM
道路交通碰撞,TMP_EVEN_23F4390ED4,EVT_CASE_911BCF600E,道路交通碰撞,EVT_CASE_911BCF600E|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,闯红灯,TMP_ACTI_F403987C5B,MEA_CASE_CF67B7CA0F,闯红灯,,023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,Event,Action,0.6200,一辆电动自行车闯红灯,交通应急处理案例2.txt,AUTO_MEDIUM
道路交通碰撞,TMP_EVEN_23F4390ED4,EVT_CASE_911BCF600E,道路交通碰撞,EVT_CASE_911BCF600E|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,逆行,TMP_ACTI_8FE4348673,MEA_CASE_FEE3C04977,逆行,,023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,Event,Action,0.6200,逆行行驶,交通应急处理案例2.txt,AUTO_MEDIUM
道路交通碰撞,TMP_EVEN_23F4390ED4,EVT_CASE_911BCF600E,道路交通碰撞,EVT_CASE_911BCF600E|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,道路交通拥堵,TMP_EVEN_193D969A01,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG,023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,Event,Event,0.6000,造成行人1人轻伤、电动自行车骑行者1人轻微擦伤，无其他人员伤亡，电动自行车轻微损坏，路口交通拥堵约30分钟，影响过往车辆和行人通行，周边群众对电动车违规行驶行为反应强烈。,交通应急处理案例2.txt,AUTO_MEDIUM
校车与货车碰撞,TMP_EVEN_CB5F33E3A0,EVT_CASE_DE8891D1DD,校车与货车碰撞,EVT_CASE_DE8891D1DD|EVT_ROAD_INTERRUPTION,CAUSES,交通中断,TMP_EVEN_E70FCDE0E8,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,024_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,Event,Event,0.9000,事故路段双向交通中断,交通应急处理案例2.txt,AUTO_HIGH
车辆拥堵,TMP_EVEN_D25E636C02,EVT_CASE_028CA28AE4,车辆拥堵,EVT_CASE_028CA28AE4,CAUSES,车辆剐蹭,TMP_EVEN_215478697A,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,025_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,Event,Event,0.8500,导致隧道内发生拥堵，一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,交通应急处理案例2.txt,AUTO_HIGH
暴雨,TMP_EVEN_071185A1C5,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,道路积水,TMP_EVEN_7E35D8A152,EVT_METEO_ROAD,公路气象灾害,EVT_METEO_ROAD|EVT_RAINSTORM|EVT_ROAD_EMERGENCY,026_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,Event,Event,0.9500,因突发特大暴雨，路面积水最深达80厘米,交通应急处理案例2.txt,AUTO_HIGH
道路积水,TMP_EVEN_7E35D8A152,EVT_METEO_ROAD,公路气象灾害,EVT_METEO_ROAD|EVT_RAINSTORM|EVT_ROAD_EMERGENCY,CAUSES,路面积水,TMP_EVEN_CBA1FA222E,EVT_CASE_106C22F38E,路面积水,EVT_CASE_106C22F38E,026_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,Event,Event,0.8000,路面积水最深达80厘米,交通应急处理案例2.txt,AUTO_MEDIUM
堵漏,TMP_ACTI_1B29D4B970,MEA_CASE_39D13A1B81,堵漏,,REQUIRES,危化品运输车,TMP_RESO_0A366FABD2,RES_CASE_DBB582ED02,危化品运输车,,027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Action,Resource,0.7000,应急管理部门...对泄漏点进行堵漏,交通应急处理案例2.txt,AUTO_MEDIUM
