case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
005_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,relation,危险化学品泄漏事故-TRIGGERS-稀释,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,稀释泄漏的液态氨,kept_with_risk
005_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,relation,转运-REQUIRES-液态氨,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,对剩余液态氨进行安全转运,kept_with_risk
005_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,relation,危险化学品泄漏事故-TRIGGERS-转运,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,对剩余液态氨进行安全转运,kept_with_risk
005_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,relation,危险化学品泄漏事故-TRIGGERS-事故调查,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,依据《危险化学品安全管理条例》开展事故调查,kept_with_risk
006_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,entity,急刹车,Action,MEDIUM,action_weak_semantics,0.8000,一辆小型轿车因急刹车,kept_with_risk
006_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,relation,多车追尾-TRIGGERS-急刹车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车因急刹车,kept_with_risk
006_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,relation,多车追尾-CAUSES-油路泄漏,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成3人轻微受伤，快速路单向交通严重拥堵，后方车辆滞留约6公里，早高峰通勤受到严重影响，事故车辆占用应急车道，影响救援车辆通行，部分车辆因碰撞出现油路泄漏，存在起火风险。,kept_with_risk
007_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.9000,发生碰撞,kept_with_risk
007_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,relation,车辆碰撞行人-TRIGGERS-碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,发生碰撞,kept_with_risk
008_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,entity,刹车失灵,Action,MEDIUM,action_weak_semantics,0.8500,因刹车失灵引发车辆起火,kept_with_risk
010_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,entity,驾驶员疲劳驾驶,Action,MEDIUM,action_weak_semantics,0.8000,因驾驶员疲劳驾驶,kept_with_risk
010_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,relation,柴油泄漏-TRIGGERS-驾驶员疲劳驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员疲劳驾驶,kept_with_risk
011_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,entity,闯红灯,Action,MEDIUM,action_weak_semantics,0.9500,一辆重型货车闯红灯行驶,kept_with_risk
011_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,entity,重型货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆重型货车,kept_with_risk
012_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8000,因驾驶员超速行驶,kept_with_risk
012_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,relation,客车坠崖-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员超速行驶,kept_with_risk
012_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,relation,客车坠崖-CAUSES-公路中断,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成客车驾驶员1人死亡、8人重伤、7人轻伤，客车完全损毁，火势存在蔓延至山崖下植被的风险，事故路段双向交通中断，救援难度大，受伤人员因地处偏远，面临延误救治的风险。,kept_with_risk
013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,relation,大雾-TRIGGERS-设置警戒标志,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,设置警戒标志,kept_with_risk
013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,relation,大雾-TRIGGERS-解救,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,将被压骑行者解救出来,kept_with_risk
013_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,relation,大雾-TRIGGERS-疏导交通,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,协助疏导交通,kept_with_risk
014_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,entity,追尾,Action,MEDIUM,action_weak_semantics,0.8000,因与前方一辆重型货车发生追尾,kept_with_risk
015_城市小区门口车辆碰撞儿童事故_50ca750e,城市小区门口车辆碰撞儿童事故,case,城市小区门口车辆碰撞儿童事故,case,HIGH,case_empty_relations,0.8500,某市小区门口，一辆小型轿车在驶出小区时，因驾驶员未观察前方路况，与正在小区门口玩耍的2名儿童发生碰撞，儿童被撞倒在地，轿车未立即停车，后被周边群众拦下，小区门口人流量较大，有多名行人围观。,needs_reextract
016_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,entity,桥梁护栏维修作业,Action,MEDIUM,action_weak_semantics,0.8000,施工单位正在进行桥梁护栏维修作业,kept_with_risk
016_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,entity,施工工程车,Resource,MEDIUM,resource_weak_semantics,0.9000,一辆施工工程车,kept_with_risk
020_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,entity,泄漏,Action,MEDIUM,action_weak_semantics,0.9000,农药泄漏,kept_with_risk
021_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,relation,落石砸车-CAUSES-暴雨,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成轿车驾驶员1人重伤，轿车严重损坏，事故路段双向交通完全中断，后方车辆滞留约4公里，持续暴雨导致山体有进一步落石的风险，威胁过往车辆和人员安全，救援车辆通行受阻。,kept_with_risk
023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,entity,闯红灯,Action,MEDIUM,action_weak_semantics,0.8000,闯红灯,kept_with_risk
023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,entity,逆行,Action,MEDIUM,action_weak_semantics,0.8000,逆行行驶,kept_with_risk
023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,relation,电动自行车碰撞行人-TRIGGERS-闯红灯,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,闯红灯,kept_with_risk
023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,relation,电动自行车碰撞行人-TRIGGERS-逆行,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,逆行行驶,kept_with_risk
023_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,relation,电动自行车碰撞行人-CAUSES-道路交通拥堵,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成行人1人轻伤、电动自行车骑行者1人轻微擦伤，无其他人员伤亡，电动自行车轻微损坏，路口交通拥堵约30分钟，影响过往车辆和行人通行，周边群众对电动车违规行驶行为反应强烈。,kept_with_risk
027_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,entity,油漆,Resource,MEDIUM,resource_weak_semantics,0.9000,装载油漆的罐式危化品运输车，导致油漆泄漏,kept_with_risk
028_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.8000,一辆重型货车超载运输砂石,kept_with_risk
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,entity,停止施工,Action,MEDIUM,action_weak_semantics,0.8000,施工单位立即停止施工,kept_with_risk
029_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,entity,现场勘查,Action,MEDIUM,action_weak_semantics,0.8000,开展现场勘查,kept_with_risk
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,entity,车辆侧滑,Action,MEDIUM,action_weak_semantics,0.9000,车辆失控侧滑,kept_with_risk
030_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,entity,护栏,Resource,MEDIUM,resource_weak_semantics,0.9000,碰撞高速公路右侧护栏，护栏被撞断,kept_with_risk
031_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8500,因驾驶员超速行驶,kept_with_risk
031_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,relation,道路交通拥堵-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员超速行驶,kept_with_risk
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8500,一辆重型货车因超速行驶,kept_with_risk
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,entity,正面碰撞,Action,MEDIUM,action_weak_semantics,0.9000,发生正面碰撞,kept_with_risk
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,relation,道路交通事故-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆重型货车因超速行驶,kept_with_risk
034_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,relation,道路交通事故-TRIGGERS-正面碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,发生正面碰撞,kept_with_risk
035_城市小区内车辆碰撞事故_6b5adc75,城市小区内车辆碰撞事故,case,城市小区内车辆碰撞事故,case,HIGH,case_empty_relations,0.8500,某市小区内道路，一辆小型轿车在行驶中，因驾驶员未观察前方路况，与正在小区内玩耍的一名儿童发生碰撞，儿童被撞倒在地，轿车轻微受损，小区内道路狭窄，有多名居民围观，影响小区内交通秩序。,needs_reextract
037_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,entity,小型轿车,Resource,MEDIUM,resource_civilian_vehicle,0.8000,一辆小型轿车,kept_with_risk
037_冰雪路面高速多车连环追尾事故_5979c3c4,冰雪路面高速多车连环追尾事故,entity,侧滑,Action,MEDIUM,action_weak_semantics,0.8000,发生侧滑,kept_with_risk
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,entity,液化天然气,Resource,MEDIUM,resource_weak_semantics,0.9000,装载液化天然气的罐式危化品运输车,kept_with_risk
038_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,entity,稀释,Action,MEDIUM,action_weak_semantics,0.7500,稀释泄漏的液化天然气,kept_with_risk
039_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,entity,违规载人,Action,MEDIUM,action_weak_semantics,0.8000,一辆无牌拖拉机违规载人（载有6名村民）,kept_with_risk
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,entity,电路短路,Action,MEDIUM,action_weak_semantics,0.9500,因电路短路引发起火,kept_with_risk
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,relation,车辆起火-TRIGGERS-电路短路,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因电路短路引发起火,kept_with_risk
040_城市快速路车辆起火引燃周边车辆事故_0f178a4f,城市快速路车辆起火引燃周边车辆事故,relation,车辆起火-CAUSES-交通拥堵,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成3辆车辆完全烧毁，无人员伤亡，火势存在蔓延至更多车辆的风险，快速路单向交通严重拥堵，后方车辆滞留约7公里，烟雾影响过往车辆视线，存在二次碰撞风险，影响城市快速路通行效率。,kept_with_risk
