:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_87C818ACA4,ORG_CASE_7384248773,实施主体,IMPLEMENTED_BY,018_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,环保部门对周边土壤、水源进行采样监测,0.8500,案例抽取导入
MEA_CASE_B804A6CFD8,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,018_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,交警部门封闭路段，疏导过往车辆绕行,0.8500,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_VEHICLE_BACKLOG,引发,CAUSES,020_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,事故路段单向交通拥堵，后方车辆滞留约5公里,0.9000,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,021_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,闯红灯,0.6200,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_B804A6CFD8,触发,TRIGGERS,021_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,疏导过往车辆绕行,0.6200,案例抽取导入
MEA_CASE_A985295656,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,022_山区公路滑坡阻断交通事故_63a86176,山区公路滑坡阻断交通事故,交警部门在滑坡路段两端设置警戒,0.6200,案例抽取导入
EVT_ROAD_DAMAGE,MEA_CASE_A985295656,触发,TRIGGERS,022_山区公路滑坡阻断交通事故_63a86176,山区公路滑坡阻断交通事故,交警部门在滑坡路段两端设置警戒,0.6200,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_5E9CDA061E,触发,TRIGGERS,023_高速服务区车辆起火事故_dac6bbf7,高速服务区车辆起火事故,因电池短路引发起火,0.6200,案例抽取导入
MEA_CASE_6BA428A393,RES_CASE_E88979D653,调用,REQUIRES,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,与一辆逆行的私家车发生正面碰撞,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_6BA428A393,触发,TRIGGERS,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,与一辆逆行的私家车发生正面碰撞,0.6200,案例抽取导入
MEA_CASE_00EC36C353,RES_CASE_752564BE64,调用,REQUIRES,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,稀释泄漏的液态氨,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_00EC36C353,触发,TRIGGERS,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,稀释泄漏的液态氨,0.6200,案例抽取导入
MEA_CASE_F9A9A6FAD1,RES_CASE_752564BE64,调用,REQUIRES,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,对剩余液态氨进行安全转运,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_F9A9A6FAD1,触发,TRIGGERS,024_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,对剩余液态氨进行安全转运,0.6200,案例抽取导入
EVT_CASE_2694273A46,EVT_VEHICLE_BACKLOG,引发,CAUSES,025_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,因早高峰车流量大，一辆小型轿车因急刹车，导致后方5辆轿车、2辆SUV发生连环追尾，事故车辆均不同程度受损，部分车辆无法正常行驶，占用快速路2条车道。,0.9000,案例抽取导入
EVT_CASE_2694273A46,EVT_CASE_5DC52E598D,引发,CAUSES,025_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,部分车辆因碰撞出现油路泄漏，存在起火风险。,0.7000,案例抽取导入
EVT_CASE_CEA9425D82,MEA_CASE_6B219E66DE,触发,TRIGGERS,026_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,发生碰撞，老人被撞倒在地,0.6200,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_7B049C8E34,触发,TRIGGERS,027_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,开展排烟通风、灭火救援,0.6200,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_A22F8BD834,触发,TRIGGERS,027_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,开展排烟通风、灭火救援,0.6200,案例抽取导入
MEA_CASE_A985295656,RES_CASE_42E3A09DF1,调用,REQUIRES,027_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,交警部门在隧道出入口设置警戒,0.6200,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_A985295656,触发,TRIGGERS,027_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,交警部门在隧道出入口设置警戒,0.6200,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_2216349A64,触发,TRIGGERS,027_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,疏导周边交通,0.6200,案例抽取导入
EVT_ROAD_DAMAGE,MEA_CASE_4DEF057716,触发,TRIGGERS,028_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,一辆小型轿车不慎驶入塌陷坑，车辆陷入坑中，车内2人被困，应急管理部门立即启动《城市道路塌陷突发事件应急预案》，协调消防救援队伍使用救援装备，将被困人员从车内解救出来,0.9500,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_A6CD658948,触发,TRIGGERS,029_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,因驾驶员疲劳驾驶,0.6200,案例抽取导入
EVT_CASE_6B445BB3BF,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,030_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,一辆重型货车闯红灯行驶，与正在过马路的2名行人、1辆电动自行车发生碰撞,0.8000,案例抽取导入
EVT_CASE_D11990E045,MEA_CASE_0B78E0C051,触发,TRIGGERS,031_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,因驾驶员超速行驶,0.6200,案例抽取导入
EVT_CASE_D11990E045,EVT_ROAD_INTERRUPTION,引发,CAUSES,031_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,造成客车驾驶员1人死亡、8人重伤、7人轻伤，客车完全损毁，火势存在蔓延至山崖下植被的风险，事故路段双向交通中断，救援难度大，受伤人员因地处偏远，面临延误救治的风险。,0.6000,案例抽取导入
EVT_HEAVY_FOG,MEA_CASE_1BCFC5476A,触发,TRIGGERS,032_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,当地乡镇应急管理办公室接到报警后，立即组织工作人员赶赴现场，设置警戒标志，疏散过往车辆和群众,0.8000,案例抽取导入
MEA_CASE_CEEE944B99,RES_CASE_EF8A921669,调用,REQUIRES,032_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,消防救援队伍到场，使用液压扩张器等装备，将被压骑行者解救出来,0.8500,案例抽取导入
EVT_CASE_6659D5359D,EVT_CASE_F5EC6BBB9F,引发,CAUSES,033_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,引发液化石油气泄漏，遇明火发生爆炸,0.9500,案例抽取导入
EVT_CASE_F5EC6BBB9F,EVT_HAZMAT_LEAK,引发,CAUSES,033_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,爆炸冲击波导致周边多辆车辆受损,0.8500,案例抽取导入
EVT_ROAD_EMERGENCY,MEA_CASE_B396D82FB5,触发,TRIGGERS,034_城市小区门口车辆碰撞儿童事故_50ca750e,城市小区门口车辆碰撞儿童事故,拨打122报警,0.6200,案例抽取导入
EVT_PRODUCTION_ACCIDENT,EVT_CASE_31F3DC21BE,引发,CAUSES,035_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,坠入江面后有漏油现象,0.9000,案例抽取导入
EVT_ROAD_ICE,EVT_CASE_51C41B32E7,引发,CAUSES,036_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,因夜间气温骤降，路面结冰，一辆小型轿车行驶中发生侧滑，与对面行驶的一辆拖拉机、一辆电动自行车发生碰撞,0.9500,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_70407E27F9,调用,REQUIRES,036_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,一辆小型轿车行驶中发生侧滑,0.8000,案例抽取导入
EVT_CASE_6F7A2A4A6F,MEA_CASE_F1317D2147,触发,TRIGGERS,037_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,因驾驶员违规吸烟,0.6200,案例抽取导入
EVT_CASE_987220FC67,EVT_CASE_85237B46E2,引发,CAUSES,038_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,车辆抛锚引发交通拥堵,0.9500,案例抽取导入
EVT_CASE_987220FC67,EVT_PASSENGER_STRANDING,引发,CAUSES,038_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,造成大型客车内30余名乘客滞留,0.9000,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_B04D39E895,触发,TRIGGERS,039_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,罐体破损导致农药泄漏,0.8000,案例抽取导入
MEA_CASE_B04D39E895,RES_CASE_FE3C845011,调用,REQUIRES,039_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,泄漏的农药,0.9000,案例抽取导入
EVT_CASE_B9F7125E79,EVT_CASE_F942FD2EE9,引发,CAUSES,041_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,因突发团雾，一辆重型货车与前方6辆小型轿车、3辆轻型货车发生连环追尾,0.9000,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,闯红灯,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_FEE3C04977,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,逆行行驶,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_1BCFC5476A,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,疏散围观群众,0.6200,案例抽取导入
MEA_CASE_B804A6CFD8,RES_CASE_DA80C609AB,调用,REQUIRES,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,疏导过往车辆和行人,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_B804A6CFD8,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,疏导过往车辆和行人,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_C2D9BE1EAA,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,开展现场勘查,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_3BEB23D29A,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,开展责任认定,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_52D03C4670,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,进行处罚,0.6200,案例抽取导入
EVT_CASE_236A5A2A08,MEA_CASE_B96269C236,触发,TRIGGERS,042_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,协助清理现场,0.6200,案例抽取导入
EVT_CASE_DE8891D1DD,MEA_CASE_6B219E66DE,触发,TRIGGERS,043_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,发生碰撞,0.6200,案例抽取导入
EVT_CASE_DE8891D1DD,MEA_CASE_32710640CA,触发,TRIGGERS,043_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,对事故路段进行安全检测,0.6200,案例抽取导入
EVT_CASE_080EA8EA9B,EVT_ROAD_INTERRUPTION,引发,CAUSES,044_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,隧道内发生拥堵，一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,0.9500,案例抽取导入
MEA_CASE_B804A6CFD8,RES_CASE_42E3A09DF1,调用,REQUIRES,044_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,交警部门立即赶赴现场，疏导隧道内拥堵车辆,0.8000,案例抽取导入
MEA_CASE_F85C37DD34,RES_CASE_70407E27F9,调用,REQUIRES,044_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,交警部门对两车进行拖移,0.8000,案例抽取导入
MEA_CASE_F85C37DD34,RES_CASE_1F8958A05C,调用,REQUIRES,044_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,交警部门对两车进行拖移,0.8000,案例抽取导入
EVT_RAINSTORM,EVT_METEO_ROAD,引发,CAUSES,045_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,因突发特大暴雨，路面积水最深达80厘米,0.9000,案例抽取导入
EVT_METEO_ROAD,EVT_CASE_106C22F38E,引发,CAUSES,045_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,路面积水最深达80厘米，一辆小型轿车、一辆轻型货车不慎驶入积水路段后熄火,0.8000,案例抽取导入
MEA_CASE_39D13A1B81,RES_CASE_DBB582ED02,调用,REQUIRES,046_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,应急管理部门...对泄漏点进行堵漏,0.7000,案例抽取导入
MEA_CASE_F2C178773D,RES_CASE_54576A6949,调用,REQUIRES,046_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,环保部门对周边空气、路面进行采样监测，采取清理、吸附等措施控制污染,0.7000,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_A0BEE2C0CD,引发,CAUSES,047_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,造成货车驾驶员1人重伤，被困车内无法自行撤离，砂石散落占用整个道路，事故路段双向交通完全中断，周边乡镇与县城的交通联系受阻，散落的砂石存在滑落伤人的风险，救援难度较大。,0.6000,案例抽取导入
MEA_CASE_03349F59B0,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,048_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,施工单位立即停止施工，组织工作人员保护事故现场，拨打119、120、122报警；消防救援队伍赶赴现场，对受伤行人进行初步救治，协助清理现场,0.8000,案例抽取导入
EVT_CONSTRUCTION_SAFETY,MEA_CASE_03349F59B0,触发,TRIGGERS,048_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,某市主干道施工路段，一辆施工挖掘机在作业时，因驾驶员未观察周边路况，碰撞正在过马路的一名行人，行人被撞倒在地，施工路段已设置警示标志，但未安排专人疏导。施工单位立即停止施工,0.8500,案例抽取导入
MEA_CASE_C2D9BE1EAA,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,048_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,交警部门到场开展现场勘查，认定事故责任,0.9000,案例抽取导入
MEA_CASE_12987E1F14,ORG_CASE_B6CBD41599,实施主体,IMPLEMENTED_BY,048_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,交通部门责令施工单位整改安全隐患，增设专人现场疏导，完善警示标志,0.9000,案例抽取导入
EVT_CASE_67994BB4B4,EVT_CASE_51C41B32E7,引发,CAUSES,049_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,因轮胎老化发生爆胎，车辆失控侧滑，碰撞高速公路右侧护栏,0.9500,案例抽取导入
EVT_CASE_67994BB4B4,MEA_CASE_7719C4F54E,触发,TRIGGERS,049_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,因轮胎老化发生爆胎，车辆失控侧滑,0.8500,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_325A82726F,调用,REQUIRES,049_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,车辆失控侧滑，碰撞高速公路右侧护栏,0.8000,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_0B78E0C051,触发,TRIGGERS,050_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,因驾驶员超速行驶,0.6200,案例抽取导入
EVT_TRAFFIC_ACCIDENT,EVT_TRAFFIC_ACCIDENT,引发,CAUSES,050_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,造成电动三轮车驾驶员1人重伤、3名乘车人1人重伤、2人轻伤，电动三轮车完全损坏，小型货车轻微受损，事故路段双向交通拥堵，周边村民出行受阻，电动三轮车违规载人存在极大安全隐患。,0.6000,案例抽取导入
EVT_HAZMAT_LEAK,EVT_HAZMAT_LEAK,引发,CAUSES,051_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,因罐体破损导致甲醛泄漏,0.9500,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_26F6CA0D04,触发,TRIGGERS,051_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,开展排烟通风、堵漏处置,0.8000,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_7B049C8E34,触发,TRIGGERS,051_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,开展排烟通风、堵漏处置,0.8000,案例抽取导入
