case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
021_港口集装箱码头拖头车与堆垛碰撞事故_6456b2ee,港口集装箱码头拖头车与堆垛碰撞事故,entity,驾驶员分心驾驶,Action,MEDIUM,action_weak_semantics,0.8000,因驾驶员分心驾驶、视线受阻,kept_with_risk
021_港口集装箱码头拖头车与堆垛碰撞事故_6456b2ee,港口集装箱码头拖头车与堆垛碰撞事故,relation,碰撞-REQUIRES-集装箱堆垛,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,与码头集装箱堆垛发生碰撞,kept_with_risk
021_港口集装箱码头拖头车与堆垛碰撞事故_6456b2ee,港口集装箱码头拖头车与堆垛碰撞事故,relation,集装箱坠落-TRIGGERS-碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,与码头集装箱堆垛发生碰撞,kept_with_risk
021_港口集装箱码头拖头车与堆垛碰撞事故_6456b2ee,港口集装箱码头拖头车与堆垛碰撞事故,relation,集装箱坠落-TRIGGERS-驾驶员分心驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员分心驾驶、视线受阻,kept_with_risk
024_城市共享电单车换电柜周边车辆起火事故_83b40c74,城市共享电单车换电柜周边车辆起火事故,entity,锂电池,Resource,MEDIUM,resource_weak_semantics,0.9500,一块锂电池突发热失控起火,kept_with_risk
024_城市共享电单车换电柜周边车辆起火事故_83b40c74,城市共享电单车换电柜周边车辆起火事故,entity,起火,Action,MEDIUM,action_weak_semantics,0.8500,一块锂电池突发热失控起火,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,entity,海关,Department,MEDIUM,department_weak_semantics,0.9500,某陆路口岸海关进口生鲜查验区,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,entity,封存,Action,MEDIUM,action_weak_semantics,0.8000,对故障车辆进行封存,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,entity,暂停查验,Action,MEDIUM,action_weak_semantics,0.8000,暂停查验作业,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,entity,无害化销毁,Action,MEDIUM,action_weak_semantics,0.8000,对不合格水果进行无害化销毁处理,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,entity,冷链运输规范教育,Action,MEDIUM,action_weak_semantics,0.8000,对运输企业进行冷链运输规范教育,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,启动应急预案-IMPLEMENTED_BY-海关,Action->Department,MEDIUM,relation_fallback_inferred,0.6200,口岸海关部门立即启动进口冷链食品突发事件应急预案,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-启动应急预案,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,口岸海关部门立即启动进口冷链食品突发事件应急预案,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-封存,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,对故障车辆进行封存,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-暂停查验,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,暂停查验作业,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-转运,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,将车厢内水果紧急转运至监管仓低温冷库储存,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,抽样检测-IMPLEMENTED_BY-市场监管部门,Action->Department,MEDIUM,relation_fallback_inferred,0.6200,市场监管部门对转运水果进行抽样检测,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-抽样检测,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,市场监管部门对转运水果进行抽样检测,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-无害化销毁,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,对不合格水果进行无害化销毁处理,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,拖移车辆-IMPLEMENTED_BY-交警部门,Action->Department,MEDIUM,relation_fallback_inferred,0.6200,交警部门拖移故障车辆,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-拖移车辆,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,交警部门拖移故障车辆,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,全面检测-IMPLEMENTED_BY-交通运输部门,Action->Department,MEDIUM,relation_fallback_inferred,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,全面检测-REQUIRES-制冷机组,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-全面检测,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,交通运输部门对冷链运输车辆、制冷机组进行全面检测,kept_with_risk
025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,relation,冷链运输故障-TRIGGERS-冷链运输规范教育,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,对运输企业进行冷链运输规范教育,kept_with_risk
026_山区索道下站口接驳车侧翻事故_2ede0717,山区索道下站口接驳车侧翻事故,entity,刹车系统故障,Action,MEDIUM,action_weak_semantics,0.8000,因刹车系统故障,kept_with_risk
026_山区索道下站口接驳车侧翻事故_2ede0717,山区索道下站口接驳车侧翻事故,relation,车辆侧翻-TRIGGERS-刹车系统故障,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因刹车系统故障,kept_with_risk
027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,entity,封锁,Action,MEDIUM,action_weak_semantics,0.8000,交警部门立即封锁事故路段,kept_with_risk
027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,entity,泡沫覆盖,Action,MEDIUM,action_weak_semantics,0.8000,使用泡沫覆盖漏油区域,kept_with_risk
028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,case,渔港码头道路货车坠海事故,case,HIGH,case_empty_relations,0.8500,某沿海渔港码头内部道路，一辆满载渔获的冷藏货车，在码头岸边倒车时，因驾驶员未观察后方路况，车辆冲破码头防护桩，坠入约6米深的海水中，半个车身浸入海水，驾驶员被困车内，海水涨潮，车辆有完全沉没的风险。,needs_reextract
030_石油管线伴行道路油罐车泄漏事故_7971854c,石油管线伴行道路油罐车泄漏事故,entity,汽油,Resource,MEDIUM,resource_weak_semantics,0.9000,满载汽油,kept_with_risk
030_石油管线伴行道路油罐车泄漏事故_7971854c,石油管线伴行道路油罐车泄漏事故,entity,泄漏,Action,MEDIUM,action_weak_semantics,0.9000,汽油持续泄漏,kept_with_risk
031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,entity,驾驶员操作不当,Action,MEDIUM,action_weak_semantics,0.8500,因驾驶员操作不当,kept_with_risk
031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,relation,燃气管道破损泄漏-TRIGGERS-驾驶员操作不当,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员操作不当,kept_with_risk
031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,relation,燃气管道破损泄漏-CAUSES-天然气泄漏,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员伤亡，燃气管道完全断裂，天然气持续泄漏，小区居民楼面临爆炸、火灾风险，小区加装电梯施工完全中断，居民用气被迫暂停，现场群众出现恐慌。,kept_with_risk
033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,entity,重型集装箱货车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆重型集装箱货车,kept_with_risk
033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,entity,调车机车,Resource,MEDIUM,resource_weak_semantics,0.9500,正在进行调车作业的内燃机车,kept_with_risk
033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.8500,发生侧面碰撞,kept_with_risk
034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,entity,疏散通道,Resource,MEDIUM,resource_weak_semantics,0.9000,某市地震应急避难场所周边唯一疏散通道,kept_with_risk
034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,entity,疏散,Action,MEDIUM,action_weak_semantics,0.8000,引导居民有序进入应急避难场所,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,entity,共享电单车,Resource,MEDIUM,resource_weak_semantics,0.8000,数百辆共享电单车违规扎堆停放,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,车辆剐蹭-TRIGGERS-疏导,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,疏导拥堵车辆、行人,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,清理-REQUIRES-共享电单车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,组织人员清理占道停放的共享电单车,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,车辆剐蹭-TRIGGERS-清理,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,组织人员清理占道停放的共享电单车,kept_with_risk
040_风电叶片运输车辆山路转弯事故_5f7b51bc,风电叶片运输车辆山路转弯事故,case,风电叶片运输车辆山路转弯事故,case,HIGH,case_empty_relations,0.8000,某山区风电项目进场道路，一辆运输70米长风电叶片的特种超长运输车，在盘山公路急转弯处，因转弯半径不足，叶片尾部剐蹭山体，导致车辆失控，车身横停在整个路面，完全阻断双向交通，车辆无法移动，叶片轻微受损，周边无其他绕行路线。,needs_reextract
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,entity,游览车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆园区观光游览车,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,entity,正面碰撞,Action,MEDIUM,action_weak_semantics,0.8500,与游览车发生正面碰撞,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,entity,紧急制动,Action,MEDIUM,action_weak_semantics,0.8000,游览车紧急制动,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,relation,正面碰撞-REQUIRES-游览车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,与游览车发生正面碰撞,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,relation,道路交通事故-TRIGGERS-正面碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,与游览车发生正面碰撞,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,relation,紧急制动-REQUIRES-游览车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,游览车紧急制动,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,relation,道路交通事故-TRIGGERS-紧急制动,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,游览车紧急制动,kept_with_risk
043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2,城市垃圾填埋场进场道路车辆侧翻事故,entity,生活垃圾,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆满载生活垃圾的重型自卸货车，大量生活垃圾散落,kept_with_risk
044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,entity,举升机,Resource,MEDIUM,resource_weak_semantics,0.9500,举升机因老化、超载突然倒塌,kept_with_risk
044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,entity,维修作业,Action,MEDIUM,action_weak_semantics,0.8000,正在举升机上进行维修作业,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,插秧机,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆乘坐式高速插秧机,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,电动三轮车,Resource,MEDIUM,resource_weak_semantics,0.9500,载满秧苗的电动三轮车,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.9000,发生侧面碰撞,kept_with_risk
047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,entity,驾驶员操作不当,Action,MEDIUM,action_weak_semantics,0.8000,因路面狭窄、驾驶员操作不当,kept_with_risk
047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,relation,车辆坠崖-TRIGGERS-驾驶员操作不当,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因路面狭窄、驾驶员操作不当,kept_with_risk
047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,relation,车辆坠崖-CAUSES-公路中断,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成驾驶员1人重伤被困，货车完全损毁，整车塔材报废，输变电工程进场道路完全中断，铁塔组立施工进度受阻，山崖下地形复杂，持续有碎石滚落，救援难度极大。,kept_with_risk
