case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,relation,燃气管道破损泄漏-TRIGGERS-驾驶员操作不当,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员操作不当,kept_with_risk
033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,entity,铁路调车作业区域,Resource,MEDIUM,resource_weak_semantics,0.8500,强行闯入铁路调车作业区域,kept_with_risk
033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,entity,调车作业,Action,MEDIUM,action_weak_semantics,0.8000,正在进行调车作业,kept_with_risk
034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,entity,疏散通道,Resource,MEDIUM,resource_weak_semantics,0.9000,唯一疏散通道,kept_with_risk
035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,entity,光伏组件,Resource,MEDIUM,resource_weak_semantics,0.8000,车上光伏组件全部散落至路面和山坡下,kept_with_risk
037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,entity,高速公路,Resource,MEDIUM,resource_weak_semantics,0.9500,某高速公路,kept_with_risk
037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,entity,追尾,Action,MEDIUM,action_weak_semantics,0.9000,接连发生连环追尾,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,entity,共享电单车,Resource,MEDIUM,resource_weak_semantics,0.8000,数百辆共享电单车违规扎堆停放,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,车辆剐蹭-TRIGGERS-疏导,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,疏导拥堵车辆、行人,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,清理-REQUIRES-共享电单车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,组织人员清理占道停放的共享电单车,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,车辆剐蹭-TRIGGERS-清理,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,组织人员清理占道停放的共享电单车,kept_with_risk
039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,relation,车辆剐蹭-CAUSES-交通拥堵,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员伤亡，公交车与轿车轻微受损，地铁口周边双向交通完全中断，车辆滞留约5公里，大量出站乘客无法正常通行，占道电单车易引发更多碰撞、摔倒事故。,kept_with_risk
041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,entity,紧急制动,Action,MEDIUM,action_weak_semantics,0.7500,游览车紧急制动,kept_with_risk
043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2,城市垃圾填埋场进场道路车辆侧翻事故,entity,车辆超载,Action,MEDIUM,action_weak_semantics,0.8000,因车辆超载,kept_with_risk
043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2,城市垃圾填埋场进场道路车辆侧翻事故,entity,重型自卸货车,Resource,MEDIUM,resource_civilian_vehicle,0.8000,一辆满载生活垃圾的重型自卸货车,kept_with_risk
044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,entity,举升机,Resource,MEDIUM,resource_weak_semantics,0.9500,举升机因老化、超载突然倒塌,kept_with_risk
044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,entity,维修作业,Action,MEDIUM,action_weak_semantics,0.8000,正在举升机上进行维修作业,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,插秧机,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆乘坐式高速插秧机,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,电动三轮车,Resource,MEDIUM,resource_weak_semantics,0.9500,载满秧苗的电动三轮车,kept_with_risk
045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.9000,发生侧面碰撞,kept_with_risk
047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,entity,驾驶员操作不当,Action,MEDIUM,action_weak_semantics,0.8000,因路面狭窄、驾驶员操作不当,kept_with_risk
047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,relation,车辆坠崖-TRIGGERS-驾驶员操作不当,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因路面狭窄、驾驶员操作不当,kept_with_risk
049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,entity,飞行表演暂停,Action,MEDIUM,action_weak_semantics,0.8000,航展飞行表演被迫暂停,kept_with_risk
049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,relation,非法闯入管制区域-TRIGGERS-飞行表演暂停,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,航展飞行表演被迫暂停,kept_with_risk
