:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
EVT_CASE_4D219D5D07,MEA_CASE_A01D41EE67,触发,TRIGGERS,009_农村出殡队列占道引发多车追尾事故_631152b6,农村出殡队列占道引发多车追尾事故,违规停车燃放鞭炮,0.6200,案例抽取导入
EVT_CASE_4D219D5D07,MEA_CASE_F02874E69E,触发,TRIGGERS,009_农村出殡队列占道引发多车追尾事故_631152b6,农村出殡队列占道引发多车追尾事故,违规停车燃放鞭炮,0.6200,案例抽取导入
MEA_CASE_B3F6D4450F,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,010_农机跨区作业车队国道剐蹭拥堵事故_f0265085,农机跨区作业车队国道剐蹭拥堵事故,依据《道路交通安全法》《农业机械安全监督管理条例》开展处置,0.8000,案例抽取导入
MEA_CASE_FC7FB5C70A,ORG_CASE_4446250415,实施主体,IMPLEMENTED_BY,010_农机跨区作业车队国道剐蹭拥堵事故_f0265085,农机跨区作业车队国道剐蹭拥堵事故,农业农村部门、农机部门协调车队有序停靠路边,0.8000,案例抽取导入
MEA_CASE_FC7FB5C70A,ORG_CASE_27677803C8,实施主体,IMPLEMENTED_BY,010_农机跨区作业车队国道剐蹭拥堵事故_f0265085,农机跨区作业车队国道剐蹭拥堵事故,农业农村部门、农机部门协调车队有序停靠路边,0.8000,案例抽取导入
EVT_CASE_83A7AFDA45,MEA_CASE_B9C3743B4E,触发,TRIGGERS,011_城市高架路高空作业车坠物砸车事故_f65b0fe9,城市高架路高空作业车坠物砸车事故,交警部门立即封闭事故路段相关车道,0.8500,案例抽取导入
EVT_CASE_1FBD75EDDD,EVT_CASE_005531B443,引发,CAUSES,012_跨海大桥强台风车辆连环失控事故_ad834cbb,跨海大桥强台风车辆连环失控事故,遭遇12级强台风登陆，桥面瞬时风力达14级，3辆小型轿车、2辆轻型货车行驶中被强横风吹得失控,0.9500,案例抽取导入
MEA_CASE_D569E11F2C,ORG_CASE_E2BC3C05B7,实施主体,IMPLEMENTED_BY,012_跨海大桥强台风车辆连环失控事故_ad834cbb,跨海大桥强台风车辆连环失控事故,大桥管理部门、交警部门立即启动台风天气大桥应急处置预案,0.9000,案例抽取导入
MEA_CASE_D569E11F2C,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,012_跨海大桥强台风车辆连环失控事故_ad834cbb,跨海大桥强台风车辆连环失控事故,大桥管理部门、交警部门立即启动台风天气大桥应急处置预案,0.9000,案例抽取导入
MEA_CASE_19BA502324,RES_CASE_F834A88843,调用,REQUIRES,012_跨海大桥强台风车辆连环失控事故_ad834cbb,跨海大桥强台风车辆连环失控事故,通过大桥广播引导桥面滞留人员、车辆停靠应急车道，人员撤离至大桥防撞墩后方,0.8000,案例抽取导入
MEA_CASE_6BA428A393,RES_CASE_D7EB68391B,调用,REQUIRES,013_农村机耕路履带式收割机与电动三轮车碰撞事故_dc8e78a0,农村机耕路履带式收割机与电动三轮车碰撞事故,与对向行驶的载人电动三轮车会车时，发生正面碰撞,0.8000,案例抽取导入
MEA_CASE_F0668A0176,RES_CASE_E88979D653,调用,REQUIRES,014_高速公路军车车队社会车辆强行加塞事故_47154708,高速公路军车车队社会车辆强行加塞事故,一辆小型私家车无视车队警示标志，强行变道加塞进入车队,0.6200,案例抽取导入
EVT_CASE_40909F589C,MEA_CASE_F0668A0176,触发,TRIGGERS,014_高速公路军车车队社会车辆强行加塞事故_47154708,高速公路军车车队社会车辆强行加塞事故,一辆小型私家车无视车队警示标志，强行变道加塞进入车队,0.6200,案例抽取导入
EVT_CASE_9965519510,EVT_CASE_0133F15C01,引发,CAUSES,015_城市有轨电车平交道口货车卡轨事故_a2b74e16,城市有轨电车平交道口货车卡轨事故,某市有轨电车平交路口，一辆超宽重型货车违规驶入有轨电车专用轨道区域，车辆车轮卡在有轨电车轨道槽内，无法移动,0.9000,案例抽取导入
EVT_CASE_9965519510,MEA_CASE_34B2655045,触发,TRIGGERS,015_城市有轨电车平交道口货车卡轨事故_a2b74e16,城市有轨电车平交道口货车卡轨事故,有轨电车运营公司立即启动应急预案，对全线有轨电车采取紧急制动措施,0.8000,案例抽取导入
EVT_CASE_9965519510,MEA_CASE_96BCF5524F,触发,TRIGGERS,015_城市有轨电车平交道口货车卡轨事故_a2b74e16,城市有轨电车平交道口货车卡轨事故,有轨电车运营公司立即启动应急预案，切断轨道供电,0.8000,案例抽取导入
MEA_CASE_29AB47FA07,ORG_CASE_1FE1986898,实施主体,IMPLEMENTED_BY,016_冷链物流园冷库门口货车溜车碰撞事故_70561571,冷链物流园冷库门口货车溜车碰撞事故,冷链物流园应急管理部门立即启动应急预案,0.9500,案例抽取导入
MEA_CASE_AC3160A04E,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,016_冷链物流园冷库门口货车溜车碰撞事故_70561571,冷链物流园冷库门口货车溜车碰撞事故,消防救援队伍赶赴现场，解救被困叉车驾驶员,0.9500,案例抽取导入
MEA_CASE_BE0A2FD2E0,ORG_CASE_EC88FB5BAD,实施主体,IMPLEMENTED_BY,016_冷链物流园冷库门口货车溜车碰撞事故_70561571,冷链物流园冷库门口货车溜车碰撞事故,市场监管部门对冷库内食品温度进行监测,0.9500,案例抽取导入
EVT_CASE_621C19C483,EVT_CASE_A0BEE2C0CD,引发,CAUSES,017_烟花爆竹运输车省道侧翻燃爆事故_ddec56f9,烟花爆竹运输车省道侧翻燃爆事故,造成运输车驾驶员1人轻伤，车辆完全损毁，散落的烟花爆竹持续燃爆，省道双向交通完全中断,0.8500,案例抽取导入
EVT_CASE_621C19C483,MEA_CASE_8380C51773,触发,TRIGGERS,017_烟花爆竹运输车省道侧翻燃爆事故_ddec56f9,烟花爆竹运输车省道侧翻燃爆事故,车厢破损，烟花爆竹散落至路面，部分烟花爆竹遇摩擦发生燃爆,0.9000,案例抽取导入
MEA_CASE_B396D82FB5,ORG_CASE_A0094491C8,实施主体,IMPLEMENTED_BY,018_大学校园内部通勤车与学生碰撞事故_dabddc72,大学校园内部通勤车与学生碰撞事故,学校保卫处、校医院立即赶赴现场，对受伤学生进行紧急救治，封锁事故现场，疏散围观学生，拨打120、122报警,0.8000,案例抽取导入
MEA_CASE_B396D82FB5,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,018_大学校园内部通勤车与学生碰撞事故_dabddc72,大学校园内部通勤车与学生碰撞事故,交警部门到场开展现场勘查和责任认定,0.8000,案例抽取导入
EVT_DUST_STORM,EVT_CASE_A2A5131304,引发,CAUSES,019_沙漠越野穿越车队失联被困事故_bb9acf58,沙漠越野穿越车队失联被困事故,遭遇强沙尘暴，偏离预定路线，车辆陷入沙漠软沙中无法脱困,0.9500,案例抽取导入
EVT_CASE_8B15663570,EVT_ROAD_DAMAGE,引发,CAUSES,020_城市地下管廊施工路段路面塌陷吞车事故_7704f5c4,城市地下管廊施工路段路面塌陷吞车事故,因施工导致地下土层松动，路面突发大面积塌陷,0.9500,案例抽取导入
EVT_ROAD_DAMAGE,MEA_CASE_29AB47FA07,触发,TRIGGERS,020_城市地下管廊施工路段路面塌陷吞车事故_7704f5c4,城市地下管廊施工路段路面塌陷吞车事故,应急管理部门立即启动路面塌陷突发事件应急预案,0.9000,案例抽取导入
MEA_CASE_D39E328781,RES_CASE_1C22C7C05B,调用,REQUIRES,021_港口集装箱码头拖头车与堆垛碰撞事故_6456b2ee,港口集装箱码头拖头车与堆垛碰撞事故,对剩余集装箱堆垛进行临时加固,0.8000,案例抽取导入
EVT_CASE_8877A84E4E,EVT_CASE_56854778B2,引发,CAUSES,022_高铁桥下道路限高架被货车撞断事故_7e31d62f,高铁桥下道路限高架被货车撞断事故,限高架断裂后横在路面，完全阻断双向交通,0.9000,案例抽取导入
EVT_ROAD_ICE,EVT_CASE_9CC62EF2EB,引发,CAUSES,023_冬季滑雪场入口摆渡车侧翻事故_eb418cc6,冬季滑雪场入口摆渡车侧翻事故,因路面结冰湿滑、驾驶员车速过快，在弯道处发生侧翻,0.9000,案例抽取导入
MEA_CASE_0542A5288E,RES_CASE_5EDA26CDE1,调用,REQUIRES,024_城市共享电单车换电柜周边车辆起火事故_83b40c74,城市共享电单车换电柜周边车辆起火事故,一块锂电池突发热失控起火,0.8000,案例抽取导入
EVT_CASE_6CFDA757C0,EVT_CASE_D8D66D6A11,引发,CAUSES,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,一辆满载进口冷链水果的跨境冷藏运输车，在海关查验开箱时，发现车辆制冷机组完全故障,0.9500,案例抽取导入
EVT_CASE_D8D66D6A11,MEA_CASE_29AB47FA07,触发,TRIGGERS,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,口岸海关部门立即启动进口冷链食品突发事件应急预案,0.9000,案例抽取导入
MEA_CASE_AD69EAB4DC,RES_CASE_DB2251B2CF,调用,REQUIRES,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,市场监管部门对转运水果进行抽样检测,0.8500,案例抽取导入
MEA_CASE_450A825FE7,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,交警部门拖移故障车辆,0.9000,案例抽取导入
MEA_CASE_E14F2F1AAA,ORG_MOT,实施主体,IMPLEMENTED_BY,025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178,跨境生鲜运输货车海关查验区制冷故障事故,交通运输部门对冷链运输车辆、制冷机组进行全面检测,0.9000,案例抽取导入
EVT_CASE_9CC62EF2EB,MEA_CASE_9DFDBB5D63,触发,TRIGGERS,026_山区索道下站口接驳车侧翻事故_2ede0717,山区索道下站口接驳车侧翻事故,因刹车系统故障,0.6200,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_31F3DC21BE,引发,CAUSES,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,轿车油箱破损漏油,0.9000,案例抽取导入
EVT_CASE_31F3DC21BE,MEA_CASE_777825BC2C,触发,TRIGGERS,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,使用泡沫覆盖漏油区域，防止起火,0.9500,案例抽取导入
MEA_CASE_B18F6DC654,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,交警部门立即封锁事故路段,0.9000,案例抽取导入
MEA_CASE_B804A6CFD8,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,交警部门立即...疏导后方车辆绕行,0.8500,案例抽取导入
MEA_CASE_777825BC2C,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,消防救援队伍赶赴现场，使用泡沫覆盖漏油区域,0.9500,案例抽取导入
MEA_CASE_AA591130A1,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,消防救援队伍赶赴现场，使用破拆工具解救被困驾驶员,0.9000,案例抽取导入
MEA_CASE_F9A9A6FAD1,ORG_CASE_58D13C3595,实施主体,IMPLEMENTED_BY,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,医疗部门派遣救护车转运受伤驾驶员至医院,0.9000,案例抽取导入
MEA_CASE_B18F6DC654,RES_CASE_FA83C04CD5,调用,REQUIRES,027_城市快速路环卫洗扫车作业被追尾事故_00ab2c5b,城市快速路环卫洗扫车作业被追尾事故,交警部门立即封锁事故路段,0.7000,案例抽取导入
EVT_CASE_C1F14A2A32,MEA_CASE_29AB47FA07,触发,TRIGGERS,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,渔港管理部门、海事部门立即启动渔港突发事件应急预案,0.9500,案例抽取导入
EVT_CASE_C1F14A2A32,MEA_CASE_E1A651B279,触发,TRIGGERS,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,消防救援队伍携带救生装备、潜水设备赶赴现场，搭建救援通道,0.9000,案例抽取导入
EVT_CASE_C1F14A2A32,MEA_CASE_211964BCC1,触发,TRIGGERS,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,救出被困驾驶员,0.9000,案例抽取导入
MEA_CASE_ACB4555AFA,RES_CASE_BE983D0002,调用,REQUIRES,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,环保部门监测海水水质，使用围油栏、吸油毡处置货车漏油污染,0.8500,案例抽取导入
MEA_CASE_ACB4555AFA,RES_CASE_AE8D95582F,调用,REQUIRES,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,环保部门监测海水水质，使用围油栏、吸油毡处置货车漏油污染,0.8500,案例抽取导入
MEA_CASE_6141BB45A2,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,路政部门调集吊车，打捞坠海货车，修复码头防护桩,0.9000,案例抽取导入
MEA_CASE_B70F5BF5C5,ORG_CASE_7384248773,实施主体,IMPLEMENTED_BY,028_渔港码头道路货车坠海事故_fb0db251,渔港码头道路货车坠海事故,环保部门监测海水水质,0.9000,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_85237B46E2,引发,CAUSES,029_高考考点周边送考车辆追尾事故_bcc9906f,高考考点周边送考车辆追尾事故,高考考点周边主干道，高考语文科目考试进场时段，一辆载有考生的送考私家车，与前方另一辆送考车辆发生追尾碰撞，两车车身受损，无法移动，车内4名考生被困，无法按时进入考点，考点周边送考车辆密集，交通瞬间拥堵。,0.9000,案例抽取导入
MEA_CASE_B04D39E895,RES_CASE_ED2B7670D7,调用,REQUIRES,030_石油管线伴行道路油罐车泄漏事故_7971854c,石油管线伴行道路油罐车泄漏事故,泄漏的汽油,0.8000,案例抽取导入
EVT_CASE_DC3A3BC3D2,MEA_CASE_99E1D246E3,触发,TRIGGERS,031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3,城市老旧小区加装电梯施工车辆撞断燃气管道事故,因驾驶员操作不当,0.6200,案例抽取导入
EVT_CASE_6B0244EB44,EVT_CASE_436A2F6617,引发,CAUSES,032_草原天路自驾车队多车连环剐蹭事故_885c40fa,草原天路自驾车队多车连环剐蹭事故,接连发生多车剐蹭、追尾，观景台路段双向交通完全中断,0.9000,案例抽取导入
EVT_CASE_9E8EF23981,EVT_CASE_436A2F6617,引发,CAUSES,032_草原天路自驾车队多车连环剐蹭事故_885c40fa,草原天路自驾车队多车连环剐蹭事故,接连发生多车剐蹭、追尾，观景台路段双向交通完全中断,0.8000,案例抽取导入
EVT_CASE_436A2F6617,EVT_VEHICLE_BACKLOG,引发,CAUSES,032_草原天路自驾车队多车连环剐蹭事故_885c40fa,草原天路自驾车队多车连环剐蹭事故,观景台路段双向交通完全中断，数百辆自驾车滞留,0.9000,案例抽取导入
MEA_CASE_147D49726D,RES_CASE_3F29E36A13,调用,REQUIRES,033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,一辆重型集装箱货车无视道口警示信号，强行闯入铁路调车作业区域,0.8000,案例抽取导入
EVT_CASE_9802AC2E18,MEA_CASE_29AB47FA07,触发,TRIGGERS,033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b,铁路货场内部道路货车与调车机车碰撞事故,铁路部门立即启动货场安全生产事故应急预案,0.9000,案例抽取导入
MEA_CASE_BD4F60454A,RES_CASE_AD62C909B2,调用,REQUIRES,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,交警、应急管理部门立即赶赴现场，对疏散通道内违停车辆进行强制拖移，打通应急疏散通道,0.8500,案例抽取导入
MEA_CASE_BD4F60454A,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,交警、应急管理部门立即赶赴现场，对疏散通道内违停车辆进行强制拖移，打通应急疏散通道,0.8500,案例抽取导入
MEA_CASE_BD4F60454A,ORG_CASE_D67BC1DFF4,实施主体,IMPLEMENTED_BY,034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2,城市应急避难场所周边疏散通道违停拥堵事故,交警、应急管理部门立即赶赴现场，对疏散通道内违停车辆进行强制拖移，打通应急疏散通道,0.8500,案例抽取导入
MEA_CASE_F53A921C07,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,消防救援队伍赶赴现场，使用破拆工具解救被困驾驶员,0.9500,案例抽取导入
MEA_CASE_A62BAB348E,ORG_CASE_75A791ED69,实施主体,IMPLEMENTED_BY,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,电站施工部门调集吊车、运输车，清理散落的光伏组件,0.9500,案例抽取导入
MEA_CASE_A4BB8FF645,ORG_CASE_75A791ED69,实施主体,IMPLEMENTED_BY,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,电站施工部门修复受损道路,0.9500,案例抽取导入
MEA_CASE_A62BAB348E,RES_CASE_EECFC0409C,调用,REQUIRES,035_光伏电站场内道路组件运输车侧翻事故_dc313de7,光伏电站场内道路组件运输车侧翻事故,清理散落的光伏组件,0.9000,案例抽取导入
EVT_CASE_C12F33BA4A,EVT_CASE_59EDD4A04E,引发,CAUSES,036_城市河道清淤工程车坠河事故_e9e0f326,城市河道清淤工程车坠河事故,因岸边土层松动坍塌，挖掘机连同驾驶员一同坠入约3米深的河道内,0.9500,案例抽取导入
MEA_CASE_641D68DEBE,RES_CASE_C4E5EFE8FC,调用,REQUIRES,037_高速公路无人机掉落引发多车急刹追尾事故_9ff3d797,高速公路无人机掉落引发多车急刹追尾事故,接连发生连环追尾,0.7000,案例抽取导入
EVT_CASE_553BC7A8F7,EVT_CASE_3D68393BCE,引发,CAUSES,038_农村红白事宴席占道引发货车冲撞事故_34e8aa66,农村红白事宴席占道引发货车冲撞事故,某乡村公路，村民举办婚宴，在公路两侧搭设帐篷、摆放宴席桌凳，占用整个公路路面，仅留狭窄通道供行人通行，一辆轻型货车行驶至宴席路段时，因避让行人操作不当，冲入宴席人群,0.9000,案例抽取导入
EVT_CASE_F4AFE9A596,MEA_CASE_B804A6CFD8,触发,TRIGGERS,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,疏导拥堵车辆、行人,0.6200,案例抽取导入
MEA_CASE_F2C178773D,RES_CASE_82206ABC9F,调用,REQUIRES,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,组织人员清理占道停放的共享电单车,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,MEA_CASE_F2C178773D,触发,TRIGGERS,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,组织人员清理占道停放的共享电单车,0.6200,案例抽取导入
EVT_CASE_F4AFE9A596,EVT_CASE_85237B46E2,引发,CAUSES,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,无人员伤亡，公交车与轿车轻微受损，地铁口周边双向交通完全中断，车辆滞留约5公里，大量出站乘客无法正常通行，占道电单车易引发更多碰撞、摔倒事故。,0.6000,案例抽取导入
EVT_CASE_8CA983D3B0,EVT_CASE_A0BEE2C0CD,引发,CAUSES,040_风电叶片运输车辆山路转弯事故_5f7b51bc,风电叶片运输车辆山路转弯事故,导致车辆失控，车身横停在整个路面，完全阻断双向交通,0.9000,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_34B2655045,触发,TRIGGERS,041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,游览车紧急制动，车内20余名游客受到冲击摔倒。,0.8500,案例抽取导入
EVT_CASE_BDDB5B36D2,EVT_CASE_5C5AB0B1F3,引发,CAUSES,042_边境巡逻路界碑附近车辆坠崖事故_590f5f80,边境巡逻路界碑附近车辆坠崖事故,因连续降雨导致路面湿滑,0.8500,案例抽取导入
EVT_CASE_EFFFAC4552,EVT_CASE_5C5AB0B1F3,引发,CAUSES,042_边境巡逻路界碑附近车辆坠崖事故_590f5f80,边境巡逻路界碑附近车辆坠崖事故,因连续降雨导致路面湿滑、山体落石,0.8500,案例抽取导入
MEA_CASE_80F2446900,RES_CASE_7E9209750A,调用,REQUIRES,043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2,城市垃圾填埋场进场道路车辆侧翻事故,一辆满载生活垃圾的重型自卸货车，因车辆超载,0.8000,案例抽取导入
MEA_CASE_ACDA5E6CFE,RES_CASE_B41366FD99,调用,REQUIRES,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,一辆重型货车正在举升机上进行维修作业,0.8000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_1AFD3C9750,调用,REQUIRES,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,碰撞事故涉及插秧机,0.7000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_D7EB68391B,调用,REQUIRES,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,碰撞事故涉及电动三轮车,0.7000,案例抽取导入
EVT_CASE_DD6FC7FD67,MEA_CASE_6B219E66DE,触发,TRIGGERS,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,因机耕路泥泞湿滑、视线受阻，发生侧面碰撞,0.8000,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_3B6CFC25B4,引发,CAUSES,046_城市大型灯光秀活动周边道路多车拥堵追尾事故_ac348b91,城市大型灯光秀活动周边道路多车拥堵追尾事故,两车驾驶员发生争执，导致周边道路完全拥堵，车辆滞留约15公里,0.9000,案例抽取导入
EVT_CASE_5C5AB0B1F3,MEA_CASE_99E1D246E3,触发,TRIGGERS,047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,因路面狭窄、驾驶员操作不当,0.6200,案例抽取导入
EVT_CASE_3DADFD6D44,EVT_METEO_ROAD,引发,CAUSES,048_海岛环岛公路潮汐淹没车辆被困事故_d013820b,海岛环岛公路潮汐淹没车辆被困事故,恰逢天文大潮涨潮，海水快速漫过路面,0.9000,案例抽取导入
EVT_CASE_3DADFD6D44,MEA_CASE_81A36333D4,触发,TRIGGERS,048_海岛环岛公路潮汐淹没车辆被困事故_d013820b,海岛环岛公路潮汐淹没车辆被困事故,海洋渔业部门实时监测潮汐变化,0.7000,案例抽取导入
EVT_CASE_89B8BE417D,MEA_CASE_543DA5841E,触发,TRIGGERS,049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,航展飞行表演被迫暂停,0.6200,案例抽取导入
