entity_id,entity_name,entity_type,alias,alias_type,source
EVT_TRAFFIC_ACCIDENT,交通事故,Event,车辆侧翻,scene_expression,案例抽取自动补充:008_共享单车批量转运车侧翻占道事故_2389421b
EVT_VEHICLE_BACKLOG,车辆积压,Event,追尾事故,scene_expression,案例抽取自动补充:009_农村出殡队列占道引发多车追尾事故_631152b6
EVT_VEHICLE_BACKLOG,车辆积压,Event,车辆剐蹭,scene_expression,案例抽取自动补充:010_农机跨区作业车队国道剐蹭拥堵事故_f0265085
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆剐蹭,scene_expression,案例抽取自动补充:010_农机跨区作业车队国道剐蹭拥堵事故_f0265085
EVT_TRAFFIC_ACCIDENT,交通事故,Event,车辆剐蹭,scene_expression,案例抽取自动补充:010_农机跨区作业车队国道剐蹭拥堵事故_f0265085
EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,Event,高空坠物,scene_expression,案例抽取自动补充:011_城市高架路高空作业车坠物砸车事故_f65b0fe9
EVT_TRAFFIC_ACCIDENT,交通事故,Event,高空坠物,scene_expression,案例抽取自动补充:011_城市高架路高空作业车坠物砸车事故_f65b0fe9
EVT_TYPHOON,台风,Event,车辆失控,scene_expression,案例抽取自动补充:012_跨海大桥强台风车辆连环失控事故_ad834cbb
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆失控,scene_expression,案例抽取自动补充:012_跨海大桥强台风车辆连环失控事故_ad834cbb
EVT_TRAFFIC_ACCIDENT,交通事故,Event,车辆失控,scene_expression,案例抽取自动补充:012_跨海大桥强台风车辆连环失控事故_ad834cbb
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆碰撞,scene_expression,案例抽取自动补充:013_农村机耕路履带式收割机与电动三轮车碰撞事故_dc8e78a0
EVT_TRAFFIC_ACCIDENT,交通事故,Event,追尾碰撞,scene_expression,案例抽取自动补充:014_高速公路军车车队社会车辆强行加塞事故_47154708
EVT_ROAD_INTERRUPTION,公路中断,Event,轨道交通车辆卡轨,scene_expression,案例抽取自动补充:015_城市有轨电车平交道口货车卡轨事故_a2b74e16
EVT_VEHICLE_BACKLOG,车辆积压,Event,轨道交通车辆卡轨,scene_expression,案例抽取自动补充:015_城市有轨电车平交道口货车卡轨事故_a2b74e16
EVT_TRAFFIC_ACCIDENT,交通事故,Event,车辆溜车碰撞,scene_expression,案例抽取自动补充:016_冷链物流园冷库门口货车溜车碰撞事故_70561571
EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,Event,车辆溜车碰撞,scene_expression,案例抽取自动补充:016_冷链物流园冷库门口货车溜车碰撞事故_70561571
EVT_VEHICLE_BACKLOG,车辆积压,Event,烟花爆竹车辆侧翻燃爆,scene_expression,案例抽取自动补充:017_烟花爆竹运输车省道侧翻燃爆事故_ddec56f9
EVT_ROAD_INTERRUPTION,公路中断,Event,烟花爆竹车辆侧翻燃爆,scene_expression,案例抽取自动补充:017_烟花爆竹运输车省道侧翻燃爆事故_ddec56f9
EVT_FOREST_GRASS_FIRE,森林草原火灾,Event,烟花爆竹车辆侧翻燃爆,scene_expression,案例抽取自动补充:017_烟花爆竹运输车省道侧翻燃爆事故_ddec56f9
EVT_ROAD_EMERGENCY,公路交通突发事件,Event,交通碰撞事故,scene_expression,案例抽取自动补充:018_大学校园内部通勤车与学生碰撞事故_dabddc72
EVT_DUST_STORM,沙尘暴,Event,沙漠失联被困,scene_expression,案例抽取自动补充:019_沙漠越野穿越车队失联被困事故_bb9acf58
EVT_ROAD_DAMAGE,公路损毁,Event,路面塌陷,scene_expression,案例抽取自动补充:020_城市地下管廊施工路段路面塌陷吞车事故_7704f5c4
EVT_TRAFFIC_ACCIDENT,交通事故,Event,限高架被撞断,scene_expression,案例抽取自动补充:022_高铁桥下道路限高架被货车撞断事故_7e31d62f
EVT_ROAD_INTERRUPTION,公路中断,Event,限高架被撞断,scene_expression,案例抽取自动补充:022_高铁桥下道路限高架被货车撞断事故_7e31d62f
EVT_ROAD_ICE,道路积冰,Event,车辆侧翻,scene_expression,案例抽取自动补充:023_冬季滑雪场入口摆渡车侧翻事故_eb418cc6
EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,Event,锂电池热失控起火,scene_expression,案例抽取自动补充:024_城市共享电单车换电柜周边车辆起火事故_83b40c74
EVT_TRAFFIC_ACCIDENT,交通事故,Event,锂电池热失控起火,scene_expression,案例抽取自动补充:024_城市共享电单车换电柜周边车辆起火事故_83b40c74
EVT_FOOD_OCCUPATIONAL,食品安全和职业危害,Event,冷链运输故障,scene_expression,案例抽取自动补充:025_跨境生鲜运输货车海关查验区制冷故障事故_e5283178
EVT_ROAD_DAMAGE,公路损毁,Event,车辆侧翻,scene_expression,案例抽取自动补充:026_山区索道下站口接驳车侧翻事故_2ede0717
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆坠海,scene_expression,案例抽取自动补充:028_渔港码头道路货车坠海事故_fb0db251
EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,Event,油罐车泄漏,scene_expression,案例抽取自动补充:030_石油管线伴行道路油罐车泄漏事故_7971854c
EVT_CONSTRUCTION_SAFETY,施工安全事故,Event,燃气管道破损泄漏,scene_expression,案例抽取自动补充:031_城市老旧小区加装电梯施工车辆撞断燃气管道事故_634535d3
EVT_VEHICLE_BACKLOG,车辆积压,Event,多车剐蹭,scene_expression,案例抽取自动补充:032_草原天路自驾车队多车连环剐蹭事故_885c40fa
EVT_ROAD_INTERRUPTION,公路中断,Event,多车剐蹭,scene_expression,案例抽取自动补充:032_草原天路自驾车队多车连环剐蹭事故_885c40fa
EVT_TRAFFIC_ACCIDENT,交通事故,Event,多车剐蹭,scene_expression,案例抽取自动补充:032_草原天路自驾车队多车连环剐蹭事故_885c40fa
EVT_TRAFFIC_ACCIDENT,交通事故,Event,铁路交通碰撞,scene_expression,案例抽取自动补充:033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b
EVT_ROAD_EMERGENCY,公路交通突发事件,Event,铁路交通碰撞,scene_expression,案例抽取自动补充:033_铁路货场内部道路货车与调车机车碰撞事故_c8866e0b
EVT_VEHICLE_BACKLOG,车辆积压,Event,道路交通拥堵,scene_expression,案例抽取自动补充:034_城市应急避难场所周边疏散通道违停拥堵事故_5a706da2
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆侧翻,scene_expression,案例抽取自动补充:035_光伏电站场内道路组件运输车侧翻事故_dc313de7
EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,Event,施工机械坠河,scene_expression,案例抽取自动补充:036_城市河道清淤工程车坠河事故_e9e0f326
EVT_CONSTRUCTION_SAFETY,施工安全事故,Event,施工机械坠河,scene_expression,案例抽取自动补充:036_城市河道清淤工程车坠河事故_e9e0f326
EVT_ROAD_EMERGENCY,公路交通突发事件,Event,车辆冲撞,scene_expression,案例抽取自动补充:038_农村红白事宴席占道引发货车冲撞事故_34e8aa66
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆冲撞,scene_expression,案例抽取自动补充:038_农村红白事宴席占道引发货车冲撞事故_34e8aa66
EVT_ROAD_DAMAGE,公路损毁,Event,车辆失控,scene_expression,案例抽取自动补充:040_风电叶片运输车辆山路转弯事故_5f7b51bc
EVT_TRAFFIC_ACCIDENT,交通事故,Event,车辆坠崖,scene_expression,案例抽取自动补充:042_边境巡逻路界碑附近车辆坠崖事故_590f5f80
EVT_ROAD_DAMAGE,公路损毁,Event,车辆坠崖,scene_expression,案例抽取自动补充:042_边境巡逻路界碑附近车辆坠崖事故_590f5f80
EVT_ENVIRONMENT,环境污染事件,Event,车辆侧翻,scene_expression,案例抽取自动补充:043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2
EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,Event,举升机倒塌,scene_expression,案例抽取自动补充:044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8
EVT_TRAFFIC_ACCIDENT,交通事故,Event,举升机倒塌,scene_expression,案例抽取自动补充:044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8
EVT_TRAFFIC_ACCIDENT,交通事故,Event,农机具碰撞,scene_expression,案例抽取自动补充:045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028
EVT_ROAD_EMERGENCY,公路交通突发事件,Event,农机具碰撞,scene_expression,案例抽取自动补充:045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028
EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,Event,车辆坠崖,scene_expression,案例抽取自动补充:047_输变电工程塔材运输车辆山路坠崖事故_78692d8c
EVT_ROAD_INTERRUPTION,公路中断,Event,车辆坠崖,scene_expression,案例抽取自动补充:047_输变电工程塔材运输车辆山路坠崖事故_78692d8c
EVT_METEO_ROAD,公路气象灾害,Event,道路积水,scene_expression,案例抽取自动补充:048_海岛环岛公路潮汐淹没车辆被困事故_d013820b
EVT_ROAD_EMERGENCY,公路交通突发事件,Event,非法闯入管制区域,scene_expression,案例抽取自动补充:049_航展活动周边管制路段社会车辆闯入事故_e6ca4429
EVT_SOCIAL_SECURITY,社会安全事件,Event,非法闯入管制区域,scene_expression,案例抽取自动补充:049_航展活动周边管制路段社会车辆闯入事故_e6ca4429
