case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
038_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,relation,加油站火灾-TRIGGERS-违规吸烟,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员违规吸烟,kept_with_risk
038_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,relation,加油站火灾-TRIGGERS-泡沫覆盖法,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,采用泡沫覆盖法扑灭明火,kept_with_risk
040_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,entity,危化品运输车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆装载农药的罐式危化品运输车,kept_with_risk
040_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,entity,泄漏,Action,MEDIUM,action_weak_semantics,0.9000,罐体破损导致农药泄漏,kept_with_risk
042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,entity,追尾,Action,MEDIUM,action_weak_semantics,0.9000,发生连环追尾,kept_with_risk
047_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,entity,危化品运输车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆装载油漆的罐式危化品运输车,kept_with_risk
047_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,entity,油漆,Resource,MEDIUM,resource_weak_semantics,0.9000,装载油漆的罐式危化品运输车，导致油漆泄漏，泄漏的油漆,kept_with_risk
048_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.8000,一辆重型货车超载运输砂石,kept_with_risk
049_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,entity,停止施工,Action,MEDIUM,action_weak_semantics,0.8000,施工单位立即停止施工,kept_with_risk
049_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,entity,现场勘查,Action,MEDIUM,action_weak_semantics,0.8000,开展现场勘查,kept_with_risk
050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,entity,车辆侧滑,Action,MEDIUM,action_weak_semantics,0.8500,车辆失控侧滑,kept_with_risk
050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,relation,车辆侧翻-TRIGGERS-车辆侧滑,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,车辆失控侧滑,kept_with_risk
050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,relation,车辆侧翻-TRIGGERS-道路封闭,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,事故路段单向交通封闭,kept_with_risk
050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,relation,车辆侧翻-CAUSES-爆胎,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成车内2人轻微受伤，车辆严重受损，护栏被撞断约5米，存在后续车辆冲出护栏的风险，事故路段单向交通封闭，后方车辆滞留约4公里，边坡植被被车辆碾压受损。,kept_with_risk
051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8000,因驾驶员超速行驶,kept_with_risk
051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.8500,发生碰撞,kept_with_risk
051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,relation,道路交通事故-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因驾驶员超速行驶,kept_with_risk
051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,relation,道路交通事故-TRIGGERS-碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,发生碰撞,kept_with_risk
051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,relation,道路交通事故-CAUSES-交通事故,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成电动三轮车驾驶员1人重伤、3名乘车人1人重伤、2人轻伤，电动三轮车完全损坏，小型货车轻微受损，事故路段双向交通拥堵，周边村民出行受阻，电动三轮车违规载人存在极大安全隐患。,kept_with_risk
052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,entity,甲醛,Resource,MEDIUM,resource_weak_semantics,0.9000,装载有毒化学品（甲醛）,kept_with_risk
054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8500,一辆重型货车因超速行驶,kept_with_risk
054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,entity,重型货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆重型货车,kept_with_risk
054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,relation,超速行驶-REQUIRES-重型货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆重型货车因超速行驶,kept_with_risk
054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,relation,高速公路碰撞-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆重型货车因超速行驶,kept_with_risk
054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,relation,高速公路碰撞-TRIGGERS-事故调查,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,依据《道路交通事故处理程序规定》开展事故调查,kept_with_risk
055_城市小区内车辆碰撞事故_6b5adc75,城市小区内车辆碰撞事故,case,城市小区内车辆碰撞事故,case,HIGH,case_empty_relations,0.8000,某市小区内道路，一辆小型轿车在行驶中，因驾驶员未观察前方路况，与正在小区内玩耍的一名儿童发生碰撞，儿童被撞倒在地，轿车轻微受损，小区内道路狭窄，有多名居民围观，影响小区内交通秩序。,needs_reextract
058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,entity,危化品运输车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆装载液化天然气的罐式危化品运输车,kept_with_risk
058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,entity,火车,Resource,MEDIUM,resource_weak_semantics,0.9500,与正在行驶的一列货运火车发生碰撞,kept_with_risk
058_危化品运输车与火车碰撞事故_98cb0816,危化品运输车与火车碰撞事故,entity,碰撞,Action,MEDIUM,action_weak_semantics,0.9000,发生碰撞,kept_with_risk
059_乡村道路拖拉机载人翻车事故_9fe7f07a,乡村道路拖拉机载人翻车事故,entity,违规载人,Action,MEDIUM,action_weak_semantics,0.8000,一辆无牌拖拉机违规载人（载有6名村民）,kept_with_risk
060_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,entity,电路短路,Action,MEDIUM,action_weak_semantics,0.8000,因电路短路引发起火,kept_with_risk
060_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,relation,车辆起火-TRIGGERS-电路短路,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因电路短路引发起火,kept_with_risk
060_城市快速路车辆起火引燃周边车辆事故_de1b4999,城市快速路车辆起火引燃周边车辆事故,relation,车辆起火-CAUSES-交通拥堵,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成3辆车辆完全烧毁，无人员伤亡，火势存在蔓延至更多车辆的风险，快速路单向交通严重拥堵，后方车辆滞留约7公里，烟雾影响过往车辆视线，存在二次碰撞风险，影响城市快速路通行效率。,kept_with_risk
061_城市快速路夜间事故_0fd6ca79,城市快速路夜间事故,entity,疲劳驾驶,Action,MEDIUM,action_weak_semantics,0.8000,一辆大型货车因驾驶员疲劳驾驶,kept_with_risk
061_城市快速路夜间事故_0fd6ca79,城市快速路夜间事故,relation,追尾碰撞-TRIGGERS-疲劳驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆大型货车因驾驶员疲劳驾驶,kept_with_risk
