:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_B804A6CFD8,RES_CASE_70407E27F9,调用,REQUIRES,011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,交警部门立即赶赴现场，疏散围观群众，疏导过往车辆绕行,0.7000,案例抽取导入
MEA_CASE_F2C178773D,ORG_CASE_095104B964,实施主体,IMPLEMENTED_BY,011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,城管部门协助清理现场，拖移受损车辆,0.8000,案例抽取导入
MEA_CASE_F85C37DD34,ORG_CASE_095104B964,实施主体,IMPLEMENTED_BY,011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,城管部门协助清理现场，拖移受损车辆,0.8000,案例抽取导入
EVT_RAINSTORM,EVT_CONSTRUCTION_ACCIDENT,引发,CAUSES,012_山区公路落石阻断救援通道事故_9e199752,山区公路落石阻断救援通道事故,因突发暴雨，山体掉落大量石块,0.9500,案例抽取导入
MEA_CASE_39D13A1B81,RES_CASE_75CC3CBC0D,调用,REQUIRES,013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,对泄漏罐体进行堵漏,0.8000,案例抽取导入
MEA_CASE_D469ADC267,RES_CASE_B90EF464D4,调用,REQUIRES,013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,用中和剂处理泄漏浓硫酸,0.8000,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_39D13A1B81,触发,TRIGGERS,013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,对泄漏罐体进行堵漏,0.7000,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_D469ADC267,触发,TRIGGERS,013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,用中和剂处理泄漏浓硫酸,0.7000,案例抽取导入
MEA_CASE_CC6AD1D7DA,RES_CASE_76A0FC9D87,调用,REQUIRES,014_城市快速路匝道施工事故_6325be8a,城市快速路匝道施工事故,施工单位在进行路面维修时，与施工围挡发生碰撞,0.6000,案例抽取导入
EVT_CASE_4322946C4A,EVT_ROAD_INTERRUPTION,引发,CAUSES,015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,造成电动三轮车骑行者1人重伤、拖拉机驾驶员1人轻伤，电动三轮车完全损坏，田间土路交通中断，农作物散落路面，村民出行受阻。,0.9000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_C1E4441EF6,调用,REQUIRES,015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,某乡村田间土路，一辆无牌拖拉机运输农作物，与一辆电动三轮车发生碰撞,0.8000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_D7EB68391B,调用,REQUIRES,015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,某乡村田间土路，一辆无牌拖拉机运输农作物，与一辆电动三轮车发生碰撞,0.8000,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_02ED2FB31E,触发,TRIGGERS,016_高速货车服务区检修碰撞事故_e7d53286,高速货车服务区检修碰撞事故,因车辆未拉手刹发生溜车,0.6200,案例抽取导入
EVT_RAINSTORM,EVT_METEO_ROAD,引发,CAUSES,017_城市小区地下车库积水事故_b7e69900,城市小区地下车库积水事故,因暴雨导致车库排水系统堵塞，路面积水最深达50厘米,0.9000,案例抽取导入
EVT_CASE_977FDFD762,EVT_METEO_ROAD,引发,CAUSES,017_城市小区地下车库积水事故_b7e69900,城市小区地下车库积水事故,因暴雨导致车库排水系统堵塞，路面积水最深达50厘米,0.8000,案例抽取导入
EVT_CASE_7FF0D5B34D,EVT_CASE_F4726E4011,引发,CAUSES,018_山区公路雾凇路段车辆侧滑事故_f1b5cc26,山区公路雾凇路段车辆侧滑事故,因气温骤降，路面形成雾凇导致湿滑，一辆中型客车行驶中发生侧滑,0.9500,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_87C818ACA4,触发,TRIGGERS,019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,对周边土壤、水源进行采样监测,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_B804A6CFD8,触发,TRIGGERS,019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,疏导过往车辆绕行,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_6933DFD8F9,触发,TRIGGERS,019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,依据《危险化学品安全管理条例》开展事故调查,0.6200,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_04E49A0DEE,引发,CAUSES,021_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,连霍高速洛阳段K682公里处，一辆装载瓷砖的重型货车，因驾驶员操作不当，在高速出口匝道处发生侧翻，车载瓷砖全部散落至行车道与应急车道,0.9500,案例抽取导入
EVT_CASE_9DD0BDA4CE,EVT_VEHICLE_BACKLOG,引发,CAUSES,022_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,造成电动自行车骑行者1人重伤，头部受伤出血，无法自行移动，路口双向交通拥堵，周边3个路口出现车辆滞留,0.9000,案例抽取导入
MEA_CASE_4DEF057716,RES_EXCAVATOR,调用,REQUIRES,023_山区公路滑坡阻断交通事故_63a86176,山区公路滑坡阻断交通事故,调用挖掘机、装载机等设备，清理路面滑坡体,0.8000,案例抽取导入
MEA_CASE_4DEF057716,RES_LOADER,调用,REQUIRES,023_山区公路滑坡阻断交通事故_63a86176,山区公路滑坡阻断交通事故,调用挖掘机、装载机等设备，清理路面滑坡体,0.8000,案例抽取导入
EVT_CASE_09C02D083D,MEA_CASE_5E9CDA061E,触发,TRIGGERS,024_高速服务区车辆起火事故_dac6bbf7,高速服务区车辆起火事故,因电池短路引发起火,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_6BA428A393,触发,TRIGGERS,025_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,某省道，一辆装载液态氨的罐式危化品运输车，与一辆逆行的私家车发生正面碰撞，危化品运输罐体轻微破损，液态氨少量泄漏,0.7000,案例抽取导入
EVT_CASE_4D219D5D07,MEA_CASE_72BE7C7A01,触发,TRIGGERS,026_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,一辆小型轿车因急刹车,0.6200,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_5DC52E598D,引发,CAUSES,026_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,造成3人轻微受伤，快速路单向交通严重拥堵，后方车辆滞留约6公里，早高峰通勤受到严重影响，事故车辆占用应急车道，影响救援车辆通行，部分车辆因碰撞出现油路泄漏，存在起火风险。,0.6000,案例抽取导入
MEA_CASE_6B219E66DE,RES_CASE_DA80C609AB,调用,REQUIRES,027_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,行驶中与路边行走的2名老人发生碰撞,0.8000,案例抽取导入
EVT_RAINSTORM,EVT_CASE_60EF6773FA,引发,CAUSES,029_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,因突发暴雨，路面出现长度5米、宽度3米、深度1.5米的塌陷坑,0.9800,案例抽取导入
EVT_CASE_60EF6773FA,MEA_CASE_4DEF057716,触发,TRIGGERS,029_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,一辆小型轿车不慎驶入塌陷坑，车辆陷入坑中，车内2人被困,0.9500,案例抽取导入
EVT_HAZMAT_ACCIDENT,MEA_CASE_A6CD658948,触发,TRIGGERS,030_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,因驾驶员疲劳驾驶,0.6200,案例抽取导入
MEA_CASE_CF67B7CA0F,RES_CASE_7BEA479A9E,调用,REQUIRES,031_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,一辆重型货车闯红灯行驶,0.6200,案例抽取导入
EVT_CASE_911BCF600E,MEA_CASE_CF67B7CA0F,触发,TRIGGERS,031_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,一辆重型货车闯红灯行驶,0.6200,案例抽取导入
MEA_CASE_0B78E0C051,ORG_CASE_DFE92BD53C,实施主体,IMPLEMENTED_BY,032_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,因驾驶员超速行驶,0.6200,案例抽取导入
EVT_CASE_D11990E045,MEA_CASE_0B78E0C051,触发,TRIGGERS,032_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,因驾驶员超速行驶,0.6200,案例抽取导入
EVT_CASE_D11990E045,EVT_CASE_83F7DCDE3E,引发,CAUSES,032_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,造成客车驾驶员1人死亡、8人重伤、7人轻伤，客车完全损毁，火势存在蔓延至山崖下植被的风险，事故路段双向交通中断，救援难度大，受伤人员因地处偏远，面临延误救治的风险。,0.6000,案例抽取导入
EVT_HEAVY_FOG,MEA_CASE_CE138D0F05,触发,TRIGGERS,033_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,设置警戒标志,0.6200,案例抽取导入
EVT_HEAVY_FOG,MEA_CASE_CEEE944B99,触发,TRIGGERS,033_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,将被压骑行者解救出来,0.6200,案例抽取导入
EVT_HEAVY_FOG,MEA_CASE_2216349A64,触发,TRIGGERS,033_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,协助疏导交通,0.6200,案例抽取导入
EVT_CASE_FF7FD44A64,EVT_CASE_D04013D35F,引发,CAUSES,034_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,引发液化石油气泄漏，遇明火发生爆炸,0.9000,案例抽取导入
EVT_CASE_F5EC6BBB9F,EVT_CASE_D04013D35F,引发,CAUSES,034_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,爆炸冲击波导致周边多辆车辆受损,0.8000,案例抽取导入
EVT_CASE_8820B3E0F9,MEA_CASE_F35658E3CB,触发,TRIGGERS,036_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,施工单位正在进行桥梁护栏维修作业,0.6200,案例抽取导入
EVT_CASE_8820B3E0F9,EVT_CASE_31F3DC21BE,引发,CAUSES,036_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,造成工程车驾驶员1人被困，工程车完全损毁，坠入江面后有漏油现象，可能污染江水，桥梁施工进度受阻，桥面交通部分封闭，过往车辆需绕行，存在施工材料坠落伤人的风险。,0.6000,案例抽取导入
EVT_ROAD_ICE,EVT_CASE_51C41B32E7,引发,CAUSES,037_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,因夜间气温骤降，路面结冰，一辆小型轿车行驶中发生侧滑，与对面行驶的一辆拖拉机、一辆电动自行车发生碰撞,0.9500,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_70407E27F9,调用,REQUIRES,037_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,一辆小型轿车行驶中发生侧滑,0.8000,案例抽取导入
EVT_CASE_6F7A2A4A6F,MEA_CASE_F1317D2147,触发,TRIGGERS,038_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,因驾驶员违规吸烟,0.6200,案例抽取导入
EVT_CASE_6F7A2A4A6F,MEA_CASE_3B62149796,触发,TRIGGERS,038_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,采用泡沫覆盖法扑灭明火,0.6200,案例抽取导入
EVT_CASE_987220FC67,EVT_CASE_85237B46E2,引发,CAUSES,039_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,车辆抛锚引发交通拥堵,0.9500,案例抽取导入
EVT_CASE_987220FC67,EVT_PASSENGER_STRANDING,引发,CAUSES,039_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,造成大型客车内30余名乘客滞留,0.9000,案例抽取导入
MEA_CASE_B04D39E895,RES_CASE_DBB582ED02,调用,REQUIRES,040_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,一辆装载农药的罐式危化品运输车，因路面颠簸、驾驶员操作不当，发生翻车，罐体破损导致农药泄漏,0.8000,案例抽取导入
EVT_RAINSTORM,EVT_CASE_AF7628B03F,引发,CAUSES,041_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,因突发暴雨，山体掉落一块直径约1米的石块，砸中行驶中的一辆小型轿车,0.9500,案例抽取导入
EVT_CASE_F942FD2EE9,EVT_CASE_091BB1089D,引发,CAUSES,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,高速多车追尾引发大火事故,0.9500,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,交警部门立即封闭事故路段，设置警戒区域，疏散周边群众，疏导后方车辆分流绕行；交通部门调用清障车、吊车，清理事故残骸，依据《道路交通事故处理程序规定》开展事故调查,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_CECFFFD120,实施主体,IMPLEMENTED_BY,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,消防救援队伍调集多辆消防车赶赴现场，采用泡沫、水相结合的方式扑灭大火，解救被困人员,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_58D13C3595,实施主体,IMPLEMENTED_BY,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,医疗部门派遣多辆救护车、医护人员，对受伤人员进行紧急救治后，转运至医院,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_D67BC1DFF4,实施主体,IMPLEMENTED_BY,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,应急管理部门协调气象部门实时监测雾情，通过高速广播、导航APP发布预警和分流提示,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,RES_CASE_8DF04046F3,调用,REQUIRES,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,交通部门调用清障车、吊车，清理事故残骸,0.7000,案例抽取导入
MEA_CASE_641D68DEBE,RES_CASE_69F0E8684B,调用,REQUIRES,042_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,交通部门调用清障车、吊车，清理事故残骸,0.7000,案例抽取导入
EVT_CASE_9DD0BDA4CE,EVT_CASE_85237B46E2,引发,CAUSES,043_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,现场有少量群众围观，路口交通出现短暂拥堵；路口交通拥堵约30分钟,0.8000,案例抽取导入
EVT_CASE_DE8891D1DD,EVT_ROAD_INTERRUPTION,引发,CAUSES,044_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,事故路段双向交通中断,0.9000,案例抽取导入
EVT_CASE_028CA28AE4,EVT_CASE_F4AFE9A596,引发,CAUSES,045_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,导致隧道内发生拥堵，一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,0.8500,案例抽取导入
EVT_METEO_ROAD,EVT_CASE_106C22F38E,引发,CAUSES,046_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,路面积水最深达80厘米,0.8000,案例抽取导入
MEA_CASE_39D13A1B81,RES_CASE_DBB582ED02,调用,REQUIRES,047_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,应急管理部门...对泄漏点进行堵漏,0.8000,案例抽取导入
MEA_CASE_F2C178773D,RES_CASE_54576A6949,调用,REQUIRES,047_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,环保部门对周边空气、路面进行采样监测，采取清理、吸附等措施控制污染,0.8000,案例抽取导入
MEA_CASE_A048795819,RES_EXCAVATOR,调用,REQUIRES,048_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,交通部门组织专业施工队伍，调用挖掘机、装载机等设备，清理散落的砂石和事故车辆,0.7000,案例抽取导入
MEA_CASE_A048795819,RES_LOADER,调用,REQUIRES,048_山区公路货车超载翻车事故_3d730728,山区公路货车超载翻车事故,交通部门组织专业施工队伍，调用挖掘机、装载机等设备，清理散落的砂石和事故车辆,0.7000,案例抽取导入
MEA_CASE_03349F59B0,ORG_CASE_B6CBD41599,实施主体,IMPLEMENTED_BY,049_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,交通部门责令施工单位整改安全隐患，增设专人现场疏导，完善警示标志,0.8000,案例抽取导入
MEA_CASE_C2D9BE1EAA,ORG_CASE_C08151231F,实施主体,IMPLEMENTED_BY,049_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,交警部门到场开展现场勘查，认定事故责任,0.9000,案例抽取导入
MEA_CASE_12987E1F14,ORG_CASE_B6CBD41599,实施主体,IMPLEMENTED_BY,049_城市主干道施工车辆碰撞行人事故_b9b4272c,城市主干道施工车辆碰撞行人事故,交通部门责令施工单位整改安全隐患，增设专人现场疏导，完善警示标志,0.8000,案例抽取导入
EVT_CASE_9CC62EF2EB,MEA_CASE_7719C4F54E,触发,TRIGGERS,050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,车辆失控侧滑,0.6200,案例抽取导入
EVT_CASE_9CC62EF2EB,MEA_CASE_72E84ECB20,触发,TRIGGERS,050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,事故路段单向交通封闭,0.6200,案例抽取导入
EVT_CASE_9CC62EF2EB,EVT_CASE_67994BB4B4,引发,CAUSES,050_高速路车辆爆胎侧滑碰撞护栏事故_2f64760b,高速路车辆爆胎侧滑碰撞护栏事故,造成车内2人轻微受伤，车辆严重受损，护栏被撞断约5米，存在后续车辆冲出护栏的风险，事故路段单向交通封闭，后方车辆滞留约4公里，边坡植被被车辆碾压受损。,0.6000,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_0B78E0C051,触发,TRIGGERS,051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,因驾驶员超速行驶,0.6200,案例抽取导入
EVT_TRAFFIC_ACCIDENT,MEA_CASE_6B219E66DE,触发,TRIGGERS,051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,发生碰撞,0.6200,案例抽取导入
EVT_TRAFFIC_ACCIDENT,EVT_TRAFFIC_ACCIDENT,引发,CAUSES,051_乡村道路电动三轮车载人碰撞事故_9f17a404,乡村道路电动三轮车载人碰撞事故,造成电动三轮车驾驶员1人重伤、3名乘车人1人重伤、2人轻伤，电动三轮车完全损坏，小型货车轻微受损，事故路段双向交通拥堵，周边村民出行受阻，电动三轮车违规载人存在极大安全隐患。,0.6000,案例抽取导入
EVT_HAZMAT_LEAK,EVT_CASE_FF7FD44A64,引发,CAUSES,052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,因罐体破损导致甲醛泄漏,0.9500,案例抽取导入
EVT_CASE_FF7FD44A64,MEA_CASE_7B049C8E34,触发,TRIGGERS,052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,泄漏的甲醛产生有毒气体，开展排烟通风,0.8000,案例抽取导入
EVT_CASE_FF7FD44A64,MEA_CASE_26F6CA0D04,触发,TRIGGERS,052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,泄漏的甲醛产生有毒气体，开展堵漏处置,0.8000,案例抽取导入
MEA_CASE_26F6CA0D04,RES_CASE_056D880291,调用,REQUIRES,052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,堵漏处置,0.7000,案例抽取导入
MEA_CASE_1F94E0BD1F,RES_CASE_056D880291,调用,REQUIRES,052_隧道内危化品车泄漏引发中毒事故_0fd25950,隧道内危化品车泄漏引发中毒事故,危化品专业处置队伍对剩余有毒化学品进行安全转运,0.7000,案例抽取导入
EVT_RAINSTORM,EVT_CASE_0B82C87221,引发,CAUSES,053_暴雨引发山体滑坡掩埋车辆事故_85efeb44,暴雨引发山体滑坡掩埋车辆事故,因连续多日暴雨，山体发生大型滑坡,0.9800,案例抽取导入
MEA_CASE_0B78E0C051,RES_CASE_7BEA479A9E,调用,REQUIRES,054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,一辆重型货车因超速行驶,0.6200,案例抽取导入
EVT_CASE_66841A5765,MEA_CASE_0B78E0C051,触发,TRIGGERS,054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,一辆重型货车因超速行驶,0.6200,案例抽取导入
EVT_CASE_66841A5765,MEA_CASE_6933DFD8F9,触发,TRIGGERS,054_高速货车与客车碰撞重大事故_e7324881,高速货车与客车碰撞重大事故,依据《道路交通事故处理程序规定》开展事故调查,0.6200,案例抽取导入
