case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
004_乡村渡口车辆渡船碰撞事故_a7269e2d,乡村渡口车辆渡船碰撞事故,TMP_RESO_F52B760C4D,渡船,Resource,new_entity,RES_CASE_C54C46856D,渡船,true,,,,,,,true,,某乡村河流渡口，一辆小型货车搭载3名乘客乘坐渡船过渡,0.9500
004_乡村渡口车辆渡船碰撞事故_a7269e2d,乡村渡口车辆渡船碰撞事故,TMP_ACTI_BD640F6CA1,驾驶员操作不当,Action,new_entity,MEA_CASE_99E1D246E3,驾驶员操作不当,true,,,,,,,true,,因驾驶员操作不当，渡船与停靠在渡口的另一艘渡船发生碰撞,0.8000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_EVEN_7A9A4049B5,车辆追尾,Event,new_event_with_expansions,EVT_CASE_7E4A45E8A0,车辆追尾,true,EVT_CASE_7E4A45E8A0,车辆追尾,EVT_VEHICLE_BACKLOG|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,车辆积压|危险化学品运输泄漏事件|交通事故,EVT_VEHICLE_BACKLOG|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,车辆积压|危险化学品运输泄漏事件|交通事故,true,,一辆小型轿车因跟车过近，与前方一辆重型半挂牵引车发生追尾,0.9000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_EVEN_95D9D29A5E,车辆起火,Event,new_event,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,,,,,true,,轿车车头撞击严重并起火,0.8500
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_EVEN_24519A2A2C,柴油泄漏,Event,new_event,EVT_CASE_28F2EB3BAD,柴油泄漏,true,EVT_CASE_28F2EB3BAD,柴油泄漏,,,,,true,,牵引车油箱被撞破损，柴油泄漏,0.8500
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_ACTI_E6A60D34D9,应急预案启动,Action,new_entity,MEA_CASE_93A78D3315,应急预案启动,true,,,,,,,true,,收费站工作人员立即启动应急预案,0.7000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_ACTI_A61A4BB831,车道封闭,Action,new_entity,MEA_CASE_E0A0DD879B,车道封闭,true,,,,,,,true,,交警部门封闭收费站入口车道,0.7000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_ACTI_58FFE21A8F,伤员转运,Action,new_entity,MEA_CASE_F716A34BBA,伤员转运,true,,,,,,,true,,医疗部门转运受伤人员至医院,0.7000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_DEPA_AA8E44F290,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,true,,交警部门封闭收费站入口车道,0.8000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_DEPA_DC1F0869E7,医疗部门,Department,new_entity,ORG_CASE_58D13C3595,医疗部门,true,,,,,,,true,,医疗部门转运受伤人员至医院,0.8000
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,TMP_RESO_8E73B16C7D,泡沫消防车,Resource,new_entity,RES_CASE_29907B707A,泡沫消防车,true,,,,,,,true,,采用泡沫消防车压制火势,0.7000
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,TMP_EVEN_564C023C6D,车辆碰撞起火,Event,new_event_with_expansions,EVT_CASE_86B072C171,车辆碰撞起火,true,EVT_CASE_86B072C171,车辆碰撞起火,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车在倒车入库时，与后方停放的一辆SUV发生碰撞，碰撞导致轿车电路短路引发起火，火势迅速蔓延至周边3辆车辆,0.9000
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,TMP_EVEN_0A5CB86439,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,与后方停放的一辆SUV发生碰撞,0.8000
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,TMP_EVEN_72A7995CFF,起火,Event,new_event,EVT_CASE_768E76F1F3,起火,true,EVT_CASE_768E76F1F3,起火,,,,,true,,碰撞导致轿车电路短路引发起火,0.9000
007_山区隧道群连环追尾事故_2368489c,山区隧道群连环追尾事故,TMP_EVEN_AB29C143FE,隧道追尾事故,Event,alias_match_with_expansions,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,false,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,true,,某山区高速公路隧道群（共3座隧道相连），因突发暴雨，隧道内路面湿滑，一辆重型货车与前方4辆小型轿车、2辆轻型货车发生连环追尾,0.9000
007_山区隧道群连环追尾事故_2368489c,山区隧道群连环追尾事故,TMP_EVEN_0C24FFCCC5,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,true,EVT_RAINSTORM,暴雨,,,,,true,,突发暴雨,0.9500
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_EVEN_81B7ECEF44,车辆侧滑,Event,new_event_with_expansions,EVT_CASE_F4726E4011,车辆侧滑,true,EVT_CASE_F4726E4011,车辆侧滑,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆载有28名游客的中型客车，因路面结冰湿滑，在弯道处发生侧滑，碰撞路边防护栏后停在边坡旁,0.9000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_EVEN_E6E04485EB,道路积冰,Event,alias_match,EVT_ROAD_ICE,道路积冰,false,EVT_ROAD_ICE,道路积冰,,,,,true,,路面结冰湿滑,0.8000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_DEPA_DE2BC34F87,交警,Department,new_entity,ORG_CASE_DA3B807A38,交警,true,,,,,,,true,,交警部门封闭景区公路，疏导过往车辆绕行,0.8000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_DEPA_3306B464AF,消防,Department,new_entity,ORG_CASE_84C9FE032D,消防,true,,,,,,,true,,消防救援队伍使用绳索装备解救被困游客,0.8000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_ACTI_96B99CE122,解救,Action,new_entity,MEA_CASE_CEEE944B99,解救,true,,,,,,,true,,消防救援队伍使用绳索装备解救被困游客,0.7000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_ACTI_1CB9431EE5,封闭公路,Action,new_entity,MEA_CASE_36DBC83B98,封闭公路,true,,,,,,,true,,交警部门封闭景区公路,0.7000
008_冰雪景区道路客车侧滑事故_2812b623,冰雪景区道路客车侧滑事故,TMP_ACTI_16A87D6FDE,疏导车辆,Action,new_entity,MEA_CASE_13F54D4CC6,疏导车辆,true,,,,,,,true,,交警部门封闭景区公路，疏导过往车辆绕行,0.7000
009_暴雨乡村桥梁冲毁交通事故_3bc5860c,暴雨乡村桥梁冲毁交通事故,TMP_EVEN_E11A1F79C0,桥梁冲毁,Event,alias_match_with_expansions,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,false,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,EVT_TRAFFIC_ACCIDENT|EVT_FLOOD|EVT_ROAD_INTERRUPTION,交通事故|洪水|公路中断,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,true,,某乡村山区桥梁，因连续特大暴雨，河水暴涨冲毁桥梁中段,0.9000
009_暴雨乡村桥梁冲毁交通事故_3bc5860c,暴雨乡村桥梁冲毁交通事故,TMP_EVEN_4EF2F8136A,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,true,EVT_RAINSTORM,暴雨,,,,,true,,连续特大暴雨,0.9000
010_高速服务区维修区车辆碰撞事故_6645cebc,高速服务区维修区车辆碰撞事故,TMP_EVEN_0BB02280B7,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_PRODUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|施工安全事故|交通事故,EVT_PRODUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|施工安全事故|交通事故,true,,一辆重型货车在维修时，因维修人员操作不当，货车与维修车间内的另一辆货车发生碰撞,0.9000
010_高速服务区维修区车辆碰撞事故_6645cebc,高速服务区维修区车辆碰撞事故,TMP_ACTI_038AD99508,维修人员操作不当,Action,new_entity,MEA_CASE_7BB41D16D6,维修人员操作不当,true,,,,,,,true,,因维修人员操作不当,0.8000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_EVEN_17363DDBB6,车辆剐蹭,Event,new_event_with_expansions,EVT_CASE_F4AFE9A596,车辆剐蹭,true,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,true,,一辆小型货车在变道时，与周边3辆小型轿车、1辆电动自行车发生剐蹭,0.9000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_RESO_186C58057C,小型货车,Resource,new_entity,RES_CASE_8D16A7E2EC,小型货车,true,,,,,,,true,,一辆小型货车,0.8000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_RESO_50E5DBDEBB,小型轿车,Resource,new_entity,RES_CASE_70407E27F9,小型轿车,true,,,,,,,true,,3辆小型轿车,0.8000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_DEPA_AB900D8A4C,城管部门,Department,new_entity,ORG_CASE_095104B964,城管部门,true,,,,,,,true,,城管部门协助清理现场,0.9000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_ACTI_ED96FC8D66,疏导,Action,new_entity,MEA_CASE_B804A6CFD8,疏导,true,,,,,,,true,,疏导过往车辆绕行,0.7000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_ACTI_ACEE072097,清理,Action,new_entity,MEA_CASE_F2C178773D,清理,true,,,,,,,true,,城管部门协助清理现场,0.7000
011_城市商圈周边道路多车剐蹭事故_6783f6a6,城市商圈周边道路多车剐蹭事故,TMP_ACTI_65F3EA054E,拖移,Action,new_entity,MEA_CASE_F85C37DD34,拖移,true,,,,,,,true,,拖移受损车辆,0.7000
012_山区公路落石阻断救援通道事故_9e199752,山区公路落石阻断救援通道事故,TMP_EVEN_B7FA8E7FA7,落石,Event,alias_match_with_expansions,EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,false,EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,EVT_ROAD_EMERGENCY|EVT_PRODUCTION_ACCIDENT|EVT_CONSTRUCTION_SAFETY|EVT_ROAD_INTERRUPTION,公路交通突发事件|公路交通运输生产事故|施工安全事故|公路中断,EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,true,,山体掉落大量石块，落石持续滚落,0.9000
012_山区公路落石阻断救援通道事故_9e199752,山区公路落石阻断救援通道事故,TMP_EVEN_017BBA3BD7,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,突发暴雨,0.8000
013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,TMP_EVEN_CD19D946F8,危险化学品泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,一辆装载浓硫酸的罐式危化品运输车，因罐体阀门老化发生泄漏，浓硫酸泄漏至地面,0.9000
013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,TMP_RESO_5F62E79393,浓硫酸,Resource,new_entity,RES_CASE_B90EF464D4,浓硫酸,true,,,,,,,true,,装载浓硫酸的罐式危化品运输车,0.9500
013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,TMP_RESO_2F8127F80D,罐式危化品运输车,Resource,new_entity,RES_CASE_75CC3CBC0D,罐式危化品运输车,true,,,,,,,true,,一辆装载浓硫酸的罐式危化品运输车,0.9000
013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,TMP_ACTI_7E871005E7,堵漏,Action,new_entity,MEA_CASE_39D13A1B81,堵漏,true,,,,,,,true,,对泄漏罐体进行堵漏,0.8000
013_危化品运输车应急停靠点泄漏事故_8d4da0d4,危化品运输车应急停靠点泄漏事故,TMP_ACTI_2BE0CB4177,中和,Action,new_entity,MEA_CASE_D469ADC267,中和,true,,,,,,,true,,用中和剂处理泄漏浓硫酸,0.8000
014_城市快速路匝道施工事故_6325be8a,城市快速路匝道施工事故,TMP_EVEN_983B39BFCC,施工安全事故,Event,alias_match_with_expansions,EVT_CONSTRUCTION_SAFETY,施工安全事故,false,EVT_CONSTRUCTION_SAFETY,施工安全事故,EVT_CONSTRUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路工程建设事故|交通事故,,,true,,某城市快速路匝道施工区域，施工单位在进行路面维修时，因未设置专人疏导，一辆小型轿车不慎闯入施工区域，与施工围挡发生碰撞，围挡倒塌砸中路边1名施工人员，施工区域内有3名施工人员被困。,0.9000
014_城市快速路匝道施工事故_6325be8a,城市快速路匝道施工事故,TMP_ACTI_B047BC013B,路面维修,Action,new_entity,MEA_CASE_CC6AD1D7DA,路面维修,true,,,,,,,true,,施工单位在进行路面维修时,0.8000
014_城市快速路匝道施工事故_6325be8a,城市快速路匝道施工事故,TMP_RESO_082F722BA6,施工围挡,Resource,new_entity,RES_CASE_76A0FC9D87,施工围挡,true,,,,,,,true,,与施工围挡发生碰撞，围挡倒塌,0.9000
015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,TMP_EVEN_426D5BCDE3,拖拉机与电动三轮车碰撞,Event,new_event_with_expansions,EVT_CASE_4322946C4A,拖拉机与电动三轮车碰撞,true,EVT_CASE_4322946C4A,拖拉机与电动三轮车碰撞,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,公路中断,true,,某乡村田间土路，一辆无牌拖拉机运输农作物，与一辆电动三轮车发生碰撞，电动三轮车被撞翻,0.9000
015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,TMP_RESO_29517DD341,拖拉机,Resource,new_entity,RES_CASE_C1E4441EF6,拖拉机,true,,,,,,,true,,一辆无牌拖拉机,0.9500
015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,TMP_RESO_4E332BB453,电动三轮车,Resource,new_entity,RES_CASE_D7EB68391B,电动三轮车,true,,,,,,,true,,一辆电动三轮车,0.9500
015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,TMP_ACTI_E934CEDA14,碰撞,Action,new_entity,MEA_CASE_6B219E66DE,碰撞,true,,,,,,,true,,发生碰撞,0.9000
015_乡村田间道路拖拉机碰撞事故_649b4404,乡村田间道路拖拉机碰撞事故,TMP_EVEN_9E4F1A47EA,交通中断,Event,alias_match,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,,,,,true,,田间土路交通中断,0.8000
016_高速货车服务区检修碰撞事故_e7d53286,高速货车服务区检修碰撞事故,TMP_EVEN_5D863F6CF5,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_PRODUCTION_ACCIDENT|EVT_CONSTRUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路工程建设事故|交通事故,EVT_PRODUCTION_ACCIDENT|EVT_CONSTRUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|公路工程建设事故|交通事故,true,,一辆重型货车在检修刹车时，因车辆未拉手刹发生溜车，与检修区旁的另一辆重型货车发生碰撞,0.9000
016_高速货车服务区检修碰撞事故_e7d53286,高速货车服务区检修碰撞事故,TMP_ACTI_A3E384DB8A,溜车,Action,new_entity,MEA_CASE_02ED2FB31E,溜车,true,,,,,,,true,,因车辆未拉手刹发生溜车,0.8000
017_城市小区地下车库积水事故_b7e69900,城市小区地下车库积水事故,TMP_EVEN_CC2890AA52,道路积水,Event,alias_match_with_expansions,EVT_METEO_ROAD,公路气象灾害,false,EVT_METEO_ROAD,公路气象灾害,EVT_RAINSTORM,暴雨,EVT_METEO_ROAD,公路气象灾害,true,,路面积水最深达50厘米,0.9000
017_城市小区地下车库积水事故_b7e69900,城市小区地下车库积水事故,TMP_EVEN_49AEB86D20,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,因暴雨导致车库排水系统堵塞,0.8000
017_城市小区地下车库积水事故_b7e69900,城市小区地下车库积水事故,TMP_EVEN_59E90BA6C7,排水系统堵塞,Event,new_event,EVT_CASE_977FDFD762,排水系统堵塞,true,EVT_CASE_977FDFD762,排水系统堵塞,,,,,true,,因暴雨导致车库排水系统堵塞,0.7000
018_山区公路雾凇路段车辆侧滑事故_f1b5cc26,山区公路雾凇路段车辆侧滑事故,TMP_EVEN_D05163F761,车辆侧滑,Event,new_event_with_expansions,EVT_CASE_F4726E4011,车辆侧滑,true,EVT_CASE_F4726E4011,车辆侧滑,EVT_ROAD_EMERGENCY|EVT_METEO_ROAD,公路交通突发事件|公路气象灾害,EVT_ROAD_EMERGENCY|EVT_METEO_ROAD,公路交通突发事件|公路气象灾害,true,,一辆中型客车行驶中发生侧滑，碰撞路边山体后停在边坡旁,0.9000
018_山区公路雾凇路段车辆侧滑事故_f1b5cc26,山区公路雾凇路段车辆侧滑事故,TMP_EVEN_0365EB14D7,雾凇,Event,new_event,EVT_CASE_7FF0D5B34D,雾凇,true,EVT_CASE_7FF0D5B34D,雾凇,,,,,true,,路面形成雾凇导致湿滑,0.8000
019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,TMP_EVEN_84BD30527E,危险化学品泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,罐体受损，盐酸少量泄漏，泄漏的盐酸产生刺激性白雾,0.9000
019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,TMP_ACTI_381CE13046,堵漏,Action,new_entity,MEA_CASE_39D13A1B81,堵漏,true,,,,,,,true,,对泄漏罐体进行堵漏,0.7000
019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,TMP_ACTI_F456F45A20,采样监测,Action,new_entity,MEA_CASE_87C818ACA4,采样监测,true,,,,,,,true,,对周边土壤、水源进行采样监测,0.7000
019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,TMP_ACTI_4E7F85707E,疏导,Action,new_entity,MEA_CASE_B804A6CFD8,疏导,true,,,,,,,true,,疏导过往车辆绕行,0.7000
019_危化品运输车运输途中罐体受损事故_a4433109,危化品运输车运输途中罐体受损事故,TMP_ACTI_2211688AD0,事故调查,Action,new_entity,MEA_CASE_6933DFD8F9,事故调查,true,,,,,,,true,,依据《危险化学品安全管理条例》开展事故调查,0.7000
021_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,TMP_EVEN_3CC5A570DC,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_VEHICLE_BACKLOG|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,车辆积压|公路阻塞|交通事故,EVT_VEHICLE_BACKLOG|EVT_ROAD_BLOCKAGE|EVT_TRAFFIC_ACCIDENT,车辆积压|公路阻塞|交通事故,true,,连霍高速洛阳段K682公里处，一辆装载瓷砖的重型货车，因驾驶员操作不当，在高速出口匝道处发生侧翻,0.9000
021_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,TMP_EVEN_0FF2F03152,瓷砖散落,Event,new_event,EVT_CASE_04E49A0DEE,瓷砖散落,true,EVT_CASE_04E49A0DEE,瓷砖散落,,,,,true,,车载瓷砖全部散落至行车道与应急车道,0.8000
022_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,TMP_EVEN_D279A9FB24,交通碰撞,Event,new_event_with_expansions,EVT_CASE_9DD0BDA4CE,交通碰撞,true,EVT_CASE_9DD0BDA4CE,交通碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆公交车在绿灯通行时，与闯红灯的电动自行车发生碰撞,0.9000
022_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,TMP_EVEN_B587F33A1A,车辆积压,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,路口双向交通拥堵，周边3个路口出现车辆滞留,0.7000
023_山区公路滑坡阻断交通事故_63a86176,山区公路滑坡阻断交通事故,TMP_EVEN_34234665C7,道路滑坡,Event,alias_match_with_expansions,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_DAMAGE|EVT_ROAD_BLOCKAGE,公路损毁|公路阻塞,EVT_ROAD_INTERRUPTION,公路中断,true,,某山区三级公路，因连续多日降雨，山体发生小型滑坡，大量泥土、石块滚落至路面，将整个道路完全阻断,0.9000
