run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260410171556,2026-04-10T17:15:56,S024,G3,dual,single,0,0,gemma-3-27b-it,18690,0,0,0,1,0.9,0.95,0.9,0.8,0.9,0.88,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，针对伤员救治、现场清理、交通疏导、原因调查等均有明确责任部门，可执行性强。方案着重控制现场风险并打击违规行为，但对防范后续人群聚集等衍生风险考虑稍显不足。方案内容与相关法律法规和应急管理规定高度一致。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S026,G3,dual,single,0,0,gemma-3-27b-it,17731,0,0,0,1,0.9,0.95,1.0,0.8,0.87,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤完整清晰，可执行性强；明确响应级别、救援、交通疏导与善后流程。风险控制较好，但对持续大雾环境下的现场救援人员和交通疏导人员的安全防护强调不足。方案符合相关法律法规和应急响应程序。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S027,G3,dual,single,0,0,gemma-3-27b-it,27202,0,0,0,1,0.9,1.0,1.0,0.8,0.87,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰完整，可操作性强。充分考虑了伤员救治、火灾扑救、泄漏处置和交通管控等关键环节。但在安全风险控制方面，对泄漏柴油引发火势蔓延和复燃风险的针对性措施略显不足。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S028,G3,dual,single,0,0,gemma-3-27b-it,27435,0,0,0,1,0.9,0.95,0.9,0.8,0.92,0.88,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,0.95,0.92,策略步骤清晰完整，针对火情、烟雾、配电房等风险均提出具体处置措施，可执行性强。安全措施到位，人员疏散与医疗救治安排合理。方案符合《消防法》等法规及应急响应流程。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S030,G3,dual,single,0,0,gemma-3-27b-it,21668,0,0,0,1,0.9,1.0,1.0,0.7,0.92,0.9,llm,1,1,0.6,xopdeepseekv32,0.95,0.85,0.95,0.92,方案步骤完整、部门分工明确、流程清晰，可执行性强。充分考虑了现场安全防护、伤员救治与乘客安置，符合应急法规。但对极端寒冷环境下的处置细节(如长时间滞留的防冻伤措施、备用车辆可靠性)考量稍显不足。,,1.0,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S034,G3,dual,single,0,0,gemma-3-27b-it,22882,0,0,0,1,0.9,0.95,0.9,0.8,0.9,0.88,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，职责明确，可执行性强。考虑了现场风险监测与安全前提，符合应急处置法规。方案步骤合理，未发现新增风险，与相关法律法规和预案高度一致。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S035,G3,dual,single,0,0,gemma-3-27b-it,20358,0,0,0,1,0.9,1.0,1.0,0.8,0.85,0.9,llm,1,1,0.6,xopdeepseekv32,0.8,0.85,0.9,0.85,方案步骤具体完整，责任部门清晰，可操作性强。充分考虑了人员安全、环境风险与现场封控，符合应急响应程序及危化品管理法规要求。,,1.0,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S036,G3,dual,single,0,0,gemma-3-27b-it,18804,0,0,0,1,0.9,1.0,1.0,0.8,0.93,0.9,llm,1,1,0.6,xopdeepseekv32,0.95,0.9,0.95,0.93,方案步骤具体、完整且逻辑清晰，覆盖了警戒、救援、疏导、勘查、追责和恢复等关键环节。充分考虑了风险控制和法规遵循。,,1.0,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S039,G3,dual,single,0,0,gemma-3-27b-it,33678,0,0,0,1,0.9,1.0,1.0,0.8,0.83,0.9,llm,1,1,0.6,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤具体完整，涵盖了现场管控、伤员救治、风险排查、调查追责和交通恢复等关键环节，可执行性好。对伤员救治、事故车辆检查、现场清理等安全风险控制得当。步骤与相关法律法规和应急流程基本相符。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S043,G3,dual,single,0,0,gemma-3-27b-it,15635,0,0,0,1,0.8,0.9,0.7,0.6,0.77,0.75,llm,1,1,0.6,xopdeepseekv32,0.8,0.6,0.9,0.77,方案步骤清晰、可执行且符合法规，但对路面结冰这一核心风险源的控制措施（如融冰除冰）缺失，存在安全短板。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S044,G3,dual,single,0,0,gemma-3-27b-it,29149,0,0,0,1,0.85,0.95,0.9,0.8,0.92,0.88,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,1.0,0.92,方案步骤具体、职责明确，覆盖处置全过程。火灾隐患优先处理体现安全考虑。响应、救援、调查等环节均符合相关法律法规和应急预案要求。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S047,G3,dual,single,0,0,gemma-3-27b-it,26745,0,0,0,1,0.9,1.0,1.0,0.8,0.883,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.95,0.883,步骤清晰可执行，兼顾伤员救治、交通管控与现场清理，对高原缺氧、低温等风险有具体措施。但方案缺少对通讯信号弱、高海拔极端环境下救援力量快速抵达与保障的专门说明。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S049,G3,dual,single,0,0,gemma-3-27b-it,23416,0,0,0,1,0.9,1.0,1.0,0.8,0.9,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,策略步骤清晰完整，针对夜间、无照明、封闭及主线滞留等关键风险进行了针对性部署，可执行性强。明确依据《道路交通安全法》处罚，合规性高。建议进一步细化主线车辆绕行疏导措施。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S050,G3,dual,single,0,0,gemma-3-27b-it,25846,0,0,0,1,0.85,0.95,0.9,0.8,0.8,0.88,llm,1,1,0.6,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰、职责明确，可执行性较强，符合法规和预案。但对狭小空间安全拖移、救援并行等关键风险与效率控制的具体措施描述不足。,,0.9,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S055,G3,dual,single,0,0,gemma-3-27b-it,24048,0,0,0,1,0.85,0.9,0.8,0.7,0.9,0.82,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整、清晰、可操作性强，符合应急处置流程。兼顾了伤员救治、现场处置、交通疏导、责任调查与设施修复。对航班值机影响有评估但未明确具体缓解措施，是主要扣分项。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410171556,2026-04-10T17:15:56,S057,G3,dual,single,0,0,gemma-3-27b-it,25260,0,0,0,1,0.9,1.0,1.0,0.8,0.87,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤具体完整，责任部门明确，可执行性强。充分考虑了二次事故风险控制（驱赶牧群、现场警戒），并进行了隐患排查和后续安全教育。符合相关法律和预案要求。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
