run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260410173411,2026-04-10T17:34:11,S021,G3,dual,single,0,0,gemma-3-27b-it,18366,0,0,0,1,0.6,0.7,0.5,0.3,0.7,0.53,llm,1,1,0.6,xopdeepseekv32,0.8,0.5,0.9,0.7,方案步骤清晰、完整，符合应急程序。但针对沙尘暴、人员缺水和高温等特定风险的安全应对措施不具体，如气象监测、防风沙护目设备、快速供水降温等未提及，可能存在安全不足。,,0.5,1.0,0,1,4,0,0,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S023,G3,dual,single,0,0,gemma-3-27b-it,20686,0,0,0,1,0.8,0.9,0.8,0.7,0.87,0.8,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰完整，部门职责明确，符合法规和预案。在安全风险控制上，对泄漏、疏散、监测均有安排，但对毗邻居民区的爆炸燃烧高风险在具体措施上针对性稍显不足，如无明确提及禁火、防静电等现场管控。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S025,G3,dual,single,0,0,gemma-3-27b-it,18810,0,0,0,1,0.9,1.0,1.0,0.8,0.9,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰完整，可操作性强。充分考虑了潮汐、车辆冲走、人员溺水等风险，并采取了针对性控制措施。响应启动、部门协调、信息监测等措施符合相关法律法规和应急处理流程。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S029,G3,dual,single,0,0,gemma-3-27b-it,18434,0,0,0,1,0.85,0.9,0.9,0.7,0.9,0.85,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，覆盖了启动响应、现场处置与恢复通行的全过程，可执行性强。对事故风险（起火、尾气、渗水）均有控制措施。方案符合法律法规与应急预案要求。,,0.9,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S031,G3,dual,single,0,0,gemma-3-27b-it,23845,0,0,0,1,0.9,1.0,1.0,0.8,0.88,0.9,llm,1,1,0.6,xopdeepseekv32,0.85,0.85,0.95,0.88,方案步骤完整、职责明确，符合法律法规及类似案例要求。但对“通讯信号极差”条件下的现场指挥保障、洪水持续上涨对救援人员的风险控制细节稍显不足。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S037,G3,dual,single,0,0,gemma-3-27b-it,18764,0,0,0,1,0.9,0.95,1.0,0.8,0.9,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰完整，可执行性强，覆盖了交通管控、安全排查、货物转运、路面清理、医疗救治及事后调查等关键环节，符合应急处理规程。对食品安全、路面污染等风险控制措施到位，但针对冻品变质风险的具体处置时限或温度控制细节可更明确。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S038,G3,dual,single,0,0,gemma-3-27b-it,25552,0,0,0,1,0.9,1.0,1.0,0.8,0.87,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,策略步骤清晰完整，职责明确，可执行性强。明确考虑了漏电风险控制和救援安全。符合《突发事件应对法》等预案要求，但应对60厘米水深和车门无法开启的具体救援方法描述可更细致。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S040,G3,dual,single,0,0,gemma-3-27b-it,22075,0,0,0,1,0.8,0.9,0.8,0.7,0.93,0.8,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,1.0,0.93,方案步骤完整，职责清晰，符合应急响应流程。风险控制全面，优先救人并防范次生事故。严格遵从相关法律预案。,,0.8,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S042,G3,dual,single,0,0,gemma-3-27b-it,15589,0,0,0,1,0.9,0.95,0.9,0.8,0.9,0.88,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤完整具体，职责明确，符合法规预案。但对雾区能见度极低条件下的警示与救援协同细节描述不足，安全风险控制稍弱。,,0.9,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S045,G3,dual,single,0,0,gemma-3-27b-it,20885,0,0,0,1,0.75,0.85,0.6,0.7,0.83,0.73,llm,1,1,0.6,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤清晰，覆盖关键应急环节，可执行性较强。重点提及伤员救治、清障和交通恢复，符合预案精神。但对集装箱固定、危险品核查等事故特有风险的控制措施稍显笼统。,,0.6,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S046,G3,dual,single,0,0,gemma-3-27b-it,21968,0,0,0,1,0.8,0.9,0.7,0.8,0.9,0.8,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰完整，可执行性强；充分考虑了现场救援、交通管控、隐患排查及恢复运营等安全要素；响应流程符合相关法律法规和应急管理规定。,,0.7,0.0,0,0,1,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S048,G3,dual,single,0,0,gemma-3-27b-it,21847,0,0,0,1,0.9,1.0,1.0,0.8,0.88,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.9,0.88,方案步骤完整、分工明确，覆盖现场控制、救援、疏散、抢通等关键环节。控制了事故风险，考虑了二次事故和踩踏风险。步骤具体，无明显口号。符合相关法律法规和应急预案要求。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S051,G3,dual,single,0,0,gemma-3-27b-it,18980,0,0,0,1,0.9,1.0,1.0,0.8,0.92,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,0.95,0.92,方案步骤完整清晰，职责明确，尤其强调实时监测与安全窗口期以控制风险。措施与多部法规及相似案例契合，整体可执行性与合规性高。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S052,G3,dual,single,0,0,gemma-3-27b-it,23329,0,0,0,1,0.9,1.0,1.0,0.8,0.8,0.9,llm,1,1,0.6,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤完整、职责清晰，符合应急预案框架。但救援中毒人员前未明确强调需在泄漏基本控制后进行，存在施救人员暴露于高风险环境的安全隐患。法规遵循良好。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S054,G3,dual,single,0,0,gemma-3-27b-it,29458,0,0,0,1,0.9,1.0,1.0,0.8,0.86,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.86,步骤具体完整，涉及多部门联动。但对“确保安全的前提下”等关键环节的风险控制细节不足，例如重型货车转移的具体安全措施缺失。引用法规和应急流程恰当。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260410173411,2026-04-10T17:34:11,S056,G3,dual,single,0,0,gemma-3-27b-it,13329,0,0,0,1,0.7,0.8,0.6,0.5,0.7,0.65,llm,1,1,0.6,xopdeepseekv32,0.7,0.6,0.8,0.7,方案步骤清晰，职责明确。但对事故核心风险（如基坑边坡坍塌、重型车辆侧翻救援）的具体处置措施描述不足，存在安全短板。总体上符合应急框架。,,0.6,0.0,0,0,1,0,0,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
