run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260410182043,2026-04-10T18:20:43,S094,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71318,0,0,0,1,0.9,0.95,0.9,0.85,0.87,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤具体可执行，责任单位明确，遵循应急预案。但应急初期对收费站工作人员引导分流、缓解拥堵的职责描述不足，可能错失初期疏导时机。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源配置基本满足需求。但方案略微侧重于事故处理，对初期交通疏导的力度可以加强。方案符合提供的案例和法规要求。
R20260410182043,2026-04-10T18:20:43,S095,G5,dual,multi_with_review,1,1,gemma-3-27b-it,102671,0,0,0,1,0.8,0.9,0.8,0.7,0.85,0.8,llm,1,1,0.6,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰、分工明确，符合法规与预案。启动IV级响应符合事件等级。现场清理、排查、预警等措施考虑较全面，但未提及事故现场的具体安全防护细节，如警示标志设置。指导出租车检查维修的指向性可更明确。,,0.8,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确，并引用了相关法律法规。但方案在风险评估和预防方面略有不足，且部分步骤可以更精细化。
R20260410182043,2026-04-10T18:20:43,S096,G5,dual,multi_with_review,1,1,gemma-3-27b-it,77449,0,0,0,1,0.85,0.95,0.9,0.7,0.88,0.85,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.9,0.88,方案步骤清晰完整，可操作性强。安全措施如交通管制、警示设置、车辆推离充分考虑了现场风险。方案符合相关应急预案和法规，但对驾驶员关注与事故原因调查有所欠缺。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，安全措施到位，但对法规引用略显宽泛，且绕行方案细节不足。方案基本符合车辆抛锚的应急处置流程，但缺乏对抛锚车辆驾驶员的关注，以及对抛锚原因的调查。
R20260410125220,2026-04-10T12:52:20,S097,G5,dual,multi_with_review,1,1,gemma-3-27b-it,128867,0,0,0,1,0.9,1.0,1.0,0.8,0.92,0.9,llm,1,1,0.6,xopdeepseekv32,0.9,0.9,0.95,0.92,方案步骤清晰完整，人员安全、现场处置、责任认定及预防措施均涵盖，可执行性强。方案关注了事故风险控制，未产生新风险。完全遵守《道路交通安全法》等规定。,,1.0,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑到了安全和合规性。步骤较为合理，资源需求明确，并引用了相关法律法规和案例。但方案略微缺乏对潜在风险的预判和更细致的预防措施。
R20260410125220,2026-04-10T12:52:20,S098,G5,dual,multi_with_review,1,1,gemma-3-27b-it,209069,0,0,0,1,0.7,0.8,0.6,0.7,0.88,0.7,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.9,0.88,方案步骤清晰完整、可操作，涵盖事故处理、交通疏导与事后评估。考虑了安全和应急响应要求，符合相关法规预案。部分步骤如车辆检查略超前，但总体合理。,,0.6,0.0,0,0,2,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，覆盖了事故处理、交通疏导和后续评估等环节。但方案略微冗余，部分步骤可以合并或简化。方案符合Ⅳ级应急响应要求，并参考了相关法律法规。
R20260410182043,2026-04-10T18:20:43,S099,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71965,0,0,0,1,0.9,0.95,0.85,0.7,0.87,0.85,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.85,0.87,方案步骤清晰完整，可执行性强。涵盖了现场处置、警示、清理、追查和信息发布等环节，风险评估与消除措施明确。符合应急处理的一般流程和法规要求。,,0.85,0.0,0,0,0,0,1,方案整体清晰、可执行，并充分考虑了安全因素。但方案在合规性方面存在一定不足，例如缺乏对肇事车辆的明确处理流程，以及对事件记录的详细要求。方案步骤合理，资源配置基本满足需求，但可以进一步优化。
R20260410182043,2026-04-10T18:20:43,S100,G5,dual,multi_with_review,1,1,gemma-3-27b-it,82272,0,0,0,1,0.8,0.9,0.9,0.7,0.88,0.85,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,0.95,0.88,方案步骤具体明确，可执行性强。考虑了现场警戒、车辆移除和诱导分流，基本覆盖事故处置要点。但对隧道内风险（如通风、能见度）控制措施相对常规，安全细节可加强。完全符合相关法律法规和预案要求。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，资源需求明确。但方案略微偏重于常规处置，对隧道内特殊环境的考虑不足，且绕行分流方案缺乏具体细节。
R20260410182043,2026-04-10T18:20:43,S101,G5,dual,multi_with_review,1,1,gemma-3-27b-it,92826,0,0,0,1,0.6,0.7,0.6,0.7,0.9,0.65,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整、明确、可执行，覆盖从现场处置到后续预防的关键环节，符合交通应急流程。风险评估与控制措施到位，特别是二次事故预防。方案严格依据相关法律法规和预案，合规性强。,,0.6,0.0,0,0,2,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，覆盖了现场处理、安全检查、交通疏导、伤者救助和后续宣传等环节。但方案略微偏向常规处理，缺乏针对雨天湿滑路面的特定风险的强化措施。
R20260410182043,2026-04-10T18:20:43,S102,G5,dual,multi_with_review,1,1,gemma-3-27b-it,96614,0,0,0,1,0.75,0.85,0.8,0.7,0.8,0.78,llm,1,1,0.6,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰具体，各部门分工明确，可执行性好；安全措施考虑了清理、警示和加固，但对交通混乱的现场疏导方案可更具体；方案符合相关法律法规和预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑到了安全和合规性。步骤较为合理，资源需求明确，并引用了相关法律法规。但方案在风险评估和应对方面略显不足，且部分步骤可以更精细化。
R20260410182043,2026-04-10T18:20:43,S103,G5,dual,multi_with_review,1,1,gemma-3-27b-it,73876,0,0,0,1,0.9,1.0,1.0,0.8,0.95,0.9,llm,1,1,0.6,xopdeepseekv32,0.95,0.95,0.95,0.95,方案步骤具体、清晰，覆盖现场警戒、人员安全转移、车辆清障和交通恢复等关键环节，无口号。充分控制了车辆、人员及二次事故风险。步骤与法律依据高度匹配，符合应急响应流程。,,1.0,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全风险。步骤较为完整，符合应急响应的基本流程。但部分步骤可以更精简，避免重复劳动。方案符合相关法律法规和应急预案，但需进一步明确各部门的职责分工。
R20260410182043,2026-04-10T18:20:43,S104,G5,dual,multi_with_review,1,1,gemma-3-27b-it,88408,0,0,0,1,0.75,0.65,0.8,0.7,0.9,0.73,llm,1,1,0.6,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰完整、部门分工明确，符合法规和应急预案要求。安全方面考虑了对现场控制，但未提及对声称事故人员的具体安全隔离或伤情核查。,,0.8,0.0,0,0,1,0,1,方案整体可执行性较强，符合法律法规要求，并考虑了学校配合。但安全方面略有不足，未充分考虑学生安全，且疏导方案较为笼统。方案针对轻微事故的响应略显过度，可能造成不必要的资源浪费。
R20260410125220,2026-04-10T12:52:20,S105,G5,dual,multi_with_review,1,1,gemma-3-27b-it,223470,0,0,0,1,0.6,0.7,0.5,0.6,0.88,0.6,llm,1,1,0.6,xopdeepseekv32,0.9,0.85,0.9,0.88,方案步骤清晰、具体，具有高度可执行性，充分考虑了现场清理、警示、调查和预防措施。安全控制充分，但部分措施（如全省排查）响应层级略高。方案步骤明确依据相关法规和预案，合规性好。,,0.5,0.0,0,0,0,0,1,方案整体可执行性较强，安全措施到位，但对法规引用和应急响应级别的确定略显不足。方案步骤较为清晰，资源需求明确，但缺乏对事件影响范围的快速评估和更精细化的交通组织方案。方案在安全方面考虑周全，但可能存在大题小做的情况，例如对全省货运车辆进行安全隐患排查，对于单一的掉落物事件来说，投入可能过大。
R20260410125220,2026-04-10T12:52:20,S106,G5,dual,multi_with_review,1,1,gemma-3-27b-it,191499,0,0,0,1,0.8,0.9,0.7,0.6,0.85,0.75,llm,1,1,0.6,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰，涵盖通知、救援、绕行、检查、疏导等关键环节，可执行性强。安全考虑较周全，但未明确评估陷车风险（如不当拖拽可能损坏车辆/路面）及夜间具体照明标准。法规引用基本恰当，符合应急管理流程。,,0.7,0.0,0,0,0,0,1,方案整体可执行性较强，安全措施考虑周全，但在法规引用和具体操作细节上仍有提升空间。方案针对农村土路三轮车陷入泥坑的事件，采取了通知、救援、绕行、安全检查、标志设置和路面评估等措施，基本覆盖了应急处置的各个环节。但方案缺乏对事件影响范围的快速评估，以及对潜在二次事故的更细致预防措施。同时，法规引用较为笼统，缺乏针对性。
R20260410202055,2026-04-10T20:20:55,S107,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71824,0,0,0,1,0.75,0.85,0.9,0.7,0.83,0.8,llm,1,1,0.6,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤具体完整，职责清晰。对事故现场警戒、游客分流、车辆转移等风险控制得当。符合相关法律法规，但针对轻微事故，部分流程（如强制酒精测试）稍显冗余，可更精简。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并充分考虑了安全因素。步骤较为完整，覆盖了现场控制、人员疏导、责任认定和交通恢复等关键环节。方案符合相关法律法规和应急预案要求。但部分步骤可以更精简，避免不必要的流程。
R20260410125220,2026-04-10T12:52:20,S108,G5,dual,multi_with_review,1,1,gemma-3-27b-it,127341,0,0,0,1,0.7,0.8,0.6,0.7,0.8,0.7,llm,1,1,0.6,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰、职责明确、可执行。提及了风险警示与路面修补，但对夜间郊区道路路灯故障及视线差的额外风险控制措施（如照明、警示距离）考虑不足。方案遵循相关法规和预案，符合合规性要求。,,0.6,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确，并引用了相关法律法规。但方案略微缺乏对潜在二次事故的更细致预防措施，以及对周边环境的评估。
R20260410125220,2026-04-10T12:52:20,S109,G5,dual,multi_with_review,1,1,gemma-3-27b-it,124339,0,0,0,1,0.85,0.9,0.9,0.7,0.8,0.85,llm,1,1,0.6,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰、职责明确，可执行性好。但小题大做，社区内部轻微事故动用交警调查、管制和拖离，可能产生不必要风险。法规引用较宽泛，但与步骤有呼应。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，考虑了安全和秩序恢复。但对法规引用略显宽泛，且部分步骤可进一步精细化。方案未出现禁忌动作或关键漏项，但存在大题小做的情况，例如对车辆拖离的预判过于谨慎。
