run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260412103344,2026-04-12T10:33:44,S011,G5,dual,multi_with_review,1,1,gemma-3-27b-it,79701,0,0,0,1,0.8,0.7,0.9,0.8,0.835,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.75,0.95,0.87,方案步骤完整可执行，符合法律法规。但未明确提及对周边村庄和农田的人员疏散与防护，在控制氨气扩散风险方面措施不足，存在安全短板。,,0.9,0.0,0,0,1,0,2,方案整体清晰，步骤合理，符合应急处理的基本流程，并引用了相关法律法规。但在安全方面，对氨气扩散的控制和人员疏散的细节描述不足，可能存在安全隐患。方案在疏导交通方面较为笼统，缺乏具体措施。
R20260412103344,2026-04-12T10:33:44,S012,G5,dual,multi_with_review,1,1,gemma-3-27b-it,66558,0,0,0,1,0.85,0.8,0.9,0.7,0.82,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.75,0.9,0.82,方案步骤清晰、职责明确，可执行性较高。对伤员救治、交通管控和分流有合理安排。但针对油路泄漏和起火风险，仅提及灭火和监测，缺乏对泄漏物专业处置（如围堵、吸附）的具体措施，安全细节不足。整体符合法规预案要求。,,0.9,0.0,0,0,0,0,2,方案整体清晰，步骤合理，基本覆盖了多车追尾事故的应急处理流程。符合相关法律法规和应急预案要求。但在安全方面，对油路泄漏的持续监测和潜在复燃风险关注不足。绕行分流方案的启动较为笼统，缺乏具体实施细节。
R20260412103344,2026-04-12T10:33:44,S013,G5,dual,multi_with_review,1,1,gemma-3-27b-it,91944,0,0,0,1,0.85,0.9,0.9,0.7,0.84,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.7,0.9,0.83,方案步骤清晰完整，可执行性强，引用法规合规。但对隧道浓烟环境下救援人员进入的安全风险评估和防护措施不足，对结构安全评估与排烟效率结合不够具体，存在一定安全风险。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，符合交通应急处理的基本流程，并引用了相关法律法规。但在安全方面，对隧道结构安全评估的重视程度不足，以及对二次事故的预防措施不够具体。方案在可执行性方面略有欠缺，缺少对资源调度的具体时间规划。
R20260412103344,2026-04-12T10:33:44,S014,G5,dual,multi_with_review,1,1,gemma-3-27b-it,82615,0,0,0,1,0.85,0.75,0.8,0.6,0.825,0.75,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰完整，职责明确，可执行性强。对现场风险有基本控制，但针对持续暴雨和二次塌陷的具体预警与动态监测措施可进一步强化。方案完全符合相关法规与应急预案要求。,,0.8,0.0,0,0,0,0,1,方案整体较为清晰，步骤合理，覆盖了救援、交通管制、风险防控和后期处理等关键环节。但安全方面需要进一步细化，例如对二次塌陷的监测频率和预警机制，以及对周边建筑的影响评估。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S015,G5,dual,multi_with_review,1,1,gemma-3-27b-it,91990,0,0,0,1,0.8,0.85,0.75,0.8,0.78,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.7,0.9,0.76,方案步骤较完整，职责明确且符合预案。但缺乏对复杂地形下伤员转运、工程机械介入时机等关键救援环节的具体说明，可执行性与安全细节有待细化。,,0.75,0.0,0,0,0,0,2,方案整体较为完整，覆盖了事故上报、现场控制、救援、伤员救治、道路恢复等关键环节，并考虑了二次灾害风险。但方案在安全细节和资源调配上仍有提升空间，且部分步骤缺乏明确的时间要求。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S016,G5,dual,multi_with_review,1,1,gemma-3-27b-it,100594,0,0,0,1,0.85,0.9,0.9,0.7,0.88,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.9,0.95,0.91,方案步骤清晰完整，部门分工明确，具备强可执行性。充分考虑了泄漏、爆炸等核心风险并采取控制措施，符合相关法律法规及应急管理要求。,,0.9,0.0,0,0,0,0,1,方案整体较为完整，考虑了事故的多个方面，并给出了较为清晰的步骤。在安全方面，方案强调了警戒区设置、疏散、泄漏控制和爆炸风险评估，较为周全。合规性方面，引用了相关的法律法规和应急预案。但方案在时间预估和冷却措施方面略显不足，且疏散方案缺乏细节。
R20260412103344,2026-04-12T10:33:44,S017,G5,dual,multi_with_review,1,1,gemma-3-27b-it,118131,0,0,0,1,0.85,0.9,0.8,0.7,0.825,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤完整，基本覆盖事故处置核心环节，但首条任务（检查周边建筑）与事故核心关联较弱，且清理粉尘的“吸尘车”设备可用性存疑。方案考虑了人员和道路安全风险，并符合法律法规。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事故处置的主要环节，并考虑了次生风险。但对水泥袋散落的安全隐患评估略显宽泛，且疏导方案缺乏具体细节。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S018,G5,dual,multi_with_review,1,1,gemma-3-27b-it,98052,0,0,0,1,0.85,0.9,0.8,0.7,0.86,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案职责清晰、步骤具体，各处置单位任务明确，可执行性强。覆盖了人员救援、二次风险控制和污染防范等关键环节，风险控制考虑较周全。引用了相关法律法规，符合应急处理预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了人员救助、风险控制和后续处理等关键环节。符合相关法律法规和应急预案要求。但方案在水体污染控制方面略显不足，且对渡口恢复运营的评估细节不够明确。
R20260412103344,2026-04-12T10:33:44,S019,G5,dual,multi_with_review,1,1,gemma-3-27b-it,102270,0,0,0,1,0.8,0.9,0.85,0.7,0.805,0.81,hybrid,1,1,0.5,xopdeepseekv32,0.75,0.8,0.85,0.8,方案步骤完整，覆盖应急响应全流程，符合应急预案要求。伤员救治、现场控制措施具体，但对踩踏风险的现场疏导、伤员分级标准等细节可进一步明确。后续整治及预警措施略显笼统。,,0.85,0.0,0,0,0,0,1,方案整体较为完整，考虑了现场控制、伤员救治、交通疏导和后续管理等多个方面。但部分步骤过于笼统，缺乏具体操作细节，且对次生风险的控制力度有待加强。方案符合相关法律法规和应急预案要求。
R20260412103344,2026-04-12T10:33:44,S020,G5,dual,multi_with_review,1,1,gemma-3-27b-it,90911,0,0,0,1,0.9,0.85,0.9,0.7,0.84,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.9,0.83,方案步骤清晰可执行，符合法规预案要求。但步骤顺序可优化，抢救伤员和消防营救应置于心理疏导之前；且对围观群众聚集导致的交通瘫痪和二次风险控制不足。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，基本符合法规要求，并考虑了伤员救治和交通疏导。但在安全方面，对围观群众的疏导力度略显不足，可能存在二次事故风险。方案中缺少对事故责任的快速判定和对渣土车运输资质的核查。
R20260412103344,2026-04-12T10:33:44,S021,G5,dual,multi_with_review,1,1,gemma-3-27b-it,106561,0,0,0,1,0.85,0.9,0.8,0.7,0.86,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤完整、职责清晰，可执行性强。对人员健康、救援安全和二次事故有充分控制，并参照了相关预案，合规性高。但对极端沙尘暴下的现场安全细节考虑略有不足。,,0.8,0.0,0,0,0,0,1,方案整体可执行性强，考虑了沙尘暴环境下的安全问题，并符合相关法律法规。但方案在沙尘暴持续时间判断和人员安置方面略有不足，可能存在风险。
R20260412103344,2026-04-12T10:33:44,S022,G5,dual,multi_with_review,1,1,gemma-3-27b-it,75180,0,0,0,1,0.85,0.9,0.8,0.7,0.87,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.95,0.85,0.95,0.92,方案步骤清晰完整，可操作性强，充分考虑了二次翻滚风险，符合相关法律法规和应急预案。但救援人员自身防护和伤员检伤分级的细节描述可加强，以进一步提升安全性。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，符合交通应急处理的基本流程，并考虑了二次翻滚风险和人员被困情况。方案符合相关法律法规和应急预案，但安全方面可以进一步细化，例如对救援人员的安全防护措施描述不足。
R20260412103344,2026-04-12T10:33:44,S023,G5,dual,multi_with_review,1,1,gemma-3-27b-it,85628,0,0,0,1,0.8,0.7,0.9,0.6,0.825,0.75,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰、职责明确、可操作性强。充分考虑了泄漏控制、疏散和交通管控，但对远程喷雾降温和堵漏作业的具体安全防护措施（如防爆、防静电）说明不足。方案引用了相关法规预案，合规性好。,,0.9,0.0,0,0,1,0,1,方案基本合理，覆盖了泄漏事件的主要应急处置环节，并考虑了潜在的爆炸风险。但安全方面存在一定提升空间，例如对泄漏源的控制和后续处理措施需要更明确。合规性较好，引用了相关的法律法规和预案。可执行性较高，步骤清晰，资源需求明确。
R20260412103344,2026-04-12T10:33:44,S024,G5,dual,multi_with_review,1,1,gemma-3-27b-it,142265,0,0,0,0,0.8,0.7,0.9,0.7,0.825,0.78,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.75,0.95,0.87,方案步骤清晰可执行，符合法规和应急流程，但对肇事驾驶员的安全控制、情绪激动的三轮车司机等人群冲突风险缺乏明确的管控措施。,,0.9,0.0,0,0,0,0,1,方案整体可执行性较强，步骤清晰，资源需求明确，并引用了相关法律法规。但在安全方面，对三轮车驾驶员的处置未提及，存在潜在风险。方案对事件的关注点正确，但缺乏对拥堵源头（违规揽客）的长期治理措施。；连续无效修订达到阈值(2)，停止继续修订
R20260412103344,2026-04-12T10:33:44,S025,G5,dual,multi_with_review,1,1,gemma-3-27b-it,94494,0,0,0,1,0.9,0.95,0.9,0.8,0.865,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰完整，符合法规预案。但救生转移细节（如是否需冲锋舟）与潮水涨势下的拖车安全风险评估不足，扣减部分安全分。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，考虑到了人员安全和潮水变化，符合相关法规。但方案在细节上仍有提升空间，例如对车辆拖离的风险评估不足，以及对后续处置的描述不够具体。
R20260412103344,2026-04-12T10:33:44,S026,G5,dual,multi_with_review,1,1,gemma-3-27b-it,90443,0,0,0,1,0.85,0.8,0.9,0.75,0.84,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.9,0.85,方案步骤清晰完整，职责明确，符合应急预案要求。但针对大雾能见度低、重伤员被压车下的特殊风险，现场救援的具体安全防护措施描述不足，存在二次风险。,,0.9,0.0,0,0,0,0,2,方案整体清晰，步骤合理，覆盖了事故处理的主要环节，并考虑到了二次事故预防和伤员救助。方案符合相关法律法规和应急预案要求。但安全方面仍有提升空间，例如对现场人员的防护措施描述不足。
R20260412103344,2026-04-12T10:33:44,S027,G5,dual,multi_with_review,1,1,gemma-3-27b-it,93841,0,0,0,1,0.9,0.9,1.0,0.8,0.91,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,1.0,0.92,方案步骤明确、完整、可执行，未出现口号式表述。充分考虑了现场安全、救援、污染控制和交通疏导，基本控制风险，但火势控制和二次事故预防的具体措施可更细化。完全遵守相关法律法规和应急预案。,,1.0,0.0,0,0,0,0,2,方案整体较为完整，考虑了现场安全、伤员救治、环境污染控制和交通疏导等关键环节，并引用了相关法律法规。但安全方面仍有提升空间，例如对火势蔓延的控制和二次事故的预防需要更明确的措施。绕行分流方案的细节描述略显不足。
R20260412103344,2026-04-12T10:33:44,S028,G5,dual,multi_with_review,1,1,gemma-3-27b-it,116298,0,0,0,1,0.85,0.9,0.8,0.7,0.85,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.95,0.88,方案步骤清晰完整，职责明确，符合预案。但对地下车库排烟通风和可能的人员搜救强调不足，安全措施细节有提升空间。,,0.8,0.0,0,0,0,0,1,方案整体清晰、可执行，覆盖了事件的主要风险点，并符合相关法律法规和应急预案。但方案在人员疏散和配电房风险控制方面可以进一步细化，且缺少对地下车库通风系统的利用。
R20260412103344,2026-04-12T10:33:44,S029,G5,dual,multi_with_review,1,1,gemma-3-27b-it,78803,0,0,0,1,0.85,0.9,0.9,0.7,0.775,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.7,0.9,0.7,方案步骤清晰，职责明确，符合法规预案，基本可执行。但存在步骤重复和冗余，对隧道渗水等特殊风险的处置措施不够具体，且未明确现场指挥协调及交通恢复安排。,,0.9,0.0,0,0,0,0,1,方案基本合理，覆盖了事故处理的主要环节，并考虑了次生风险。但缺乏对隧道内特殊环境的针对性措施，以及对交通恢复的详细规划。方案符合相关法律法规和应急预案，可执行性较强。
R20260412103344,2026-04-12T10:33:44,S030,G5,dual,multi_with_review,1,1,gemma-3-27b-it,100137,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤具体，职责明确，覆盖了预警、救援、除冰、分流、车辆清理和事故调查等关键环节，可执行性高。充分考虑了伤员救治、防冻、防二次事故和交通安全，但未明确滞留游客的心理疏导与保暖等细节。方案符合所列法律法规及应急管理流程。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑到了人员安全和交通恢复。符合相关法规和预案要求。但方案在细节上仍有提升空间，例如对滞留游客的心理疏导未提及，以及对事故原因调查的深度不够。
R20260412103344,2026-04-12T10:33:44,S031,G5,dual,multi_with_review,1,1,gemma-3-27b-it,83999,0,0,0,1,0.9,0.95,0.9,0.8,0.86,0.89,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤具体，部门职责清晰，覆盖核心应急环节。现场通讯保障方案具体可行，但洪水救援安全措施如绳索固定等细节不足。依据法律法规充分，符合应急管理体系要求。,,0.9,0.0,0,0,0,0,2,方案基本合理，覆盖了救援、评估、管制等关键环节，并考虑了资源需求和法律依据。但方案在通讯保障方面略显不足，且对次生灾害的预判和防范措施不够细致。整体可执行性较强，安全性较高，合规性良好。
R20260412103344,2026-04-12T10:33:44,S032,G5,dual,multi_with_review,1,1,gemma-3-27b-it,104155,0,0,0,1,0.85,0.75,0.9,0.7,0.825,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.95,0.85,方案步骤明确、响应及时，符合应急预案。但对溜车风险控制不足（如未提及加固事故车辆），存在次生风险隐患。时间节点合理，但部分动作缺少具体细节，如安全评估和解救方法。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，符合应急响应流程，并引用了相关法律法规。但在安全方面，对溜车原因的分析和预防措施不足，可能存在潜在风险。方案在时间节点上较为合理，但部分动作缺乏具体执行细节。
R20260412103344,2026-04-12T10:33:44,S033,G5,dual,multi_with_review,1,1,gemma-3-27b-it,87523,0,0,0,1,0.85,0.9,0.8,0.7,0.86,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤清晰完整，可操作性强；全面覆盖了现场管控、伤员救助、证据固定、交通疏导、人群疏散和现场清理等关键环节，充分考虑了安全风险；符合相关法律法规和应急预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰、可执行，覆盖了事故处理的基本流程，并考虑到了安全和疏导。但部分步骤略显冗余，且对围观群众的疏散力度略有不足。方案符合相关法律法规和应急预案，但可以进一步优化。
R20260412103344,2026-04-12T10:33:44,S034,G5,dual,multi_with_review,1,1,gemma-3-27b-it,103643,0,0,0,1,0.9,0.95,0.9,0.85,0.85,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤明确，职责清晰，符合预案要求。但在“持续落石”的高风险情境下，对救援人员进入和作业前的具体安全评估、时机选择以及地质专家介入的紧急性和方式描述不足，安全细节可加强。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了人员安全和合规性要求。但方案在风险评估和长期恢复方面略有不足，且部分步骤可以更精细化。
R20260412103344,2026-04-12T10:33:44,S035,G5,dual,multi_with_review,1,1,gemma-3-27b-it,97567,0,0,0,1,0.9,0.95,0.9,0.8,0.85,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.75,0.9,0.82,方案步骤清晰完整，覆盖响应、警戒、处置、监测、救治、恢复等环节，可执行性较强。对泄漏、腐蚀、周边风险均有考虑，但未明确周边居民疏散的具体条件和实施主体，安全细节略有不足。方案内容符合相关法规和预案要求。,,0.9,0.0,0,0,0,0,1,方案基本合理，覆盖了应急响应的主要环节，并考虑了周边环境的风险。但细节方面仍有提升空间，例如泄漏控制的具体措施可以更细化，疏散方案需要更明确的执行细节。方案符合相关法律法规和应急预案的要求。
R20260412103344,2026-04-12T10:33:44,S036,G5,dual,multi_with_review,1,1,gemma-3-27b-it,79801,0,0,0,1,0.85,0.9,0.8,0.7,0.855,0.81,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,策略步骤清晰完整，覆盖上报、救援、管控、调查、恢复全流程，可执行性强。安全方面考虑了人员救治、二次伤害预防和交通疏导，但新风险防范细节可加强。方案内容与引用的法律法规高度一致，合规性高。,,0.8,0.0,0,0,0,0,1,方案整体较为完整，考虑了事故处置的多个方面，包括上报、封闭、救援、疏散、现场处理、交通管制、原因调查和责任追究等。步骤清晰，资源需求明确，并引用了相关法律法规。但在细节上仍有提升空间，例如对施工单位的监管力度和二次事故的预防措施可以更具体。方案在安全方面考虑周全，基本符合合规要求。
R20260412103344,2026-04-12T10:33:44,S037,G5,dual,multi_with_review,1,1,gemma-3-27b-it,124883,0,0,0,0,0.8,0.7,0.8,0.7,0.74,0.75,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.6,0.9,0.73,方案步骤完整，职责分工明确，符合法规。但对食品变质的实时控制（如紧急制冷或保温）和路面污染的具体处置（如清洗、消毒）措施不够具体，存在二次事故与食品安全风险细节缺失。,,0.8,0.0,0,0,0,0,1,方案整体可执行性较强，考虑了道路安全、食品安全和环境污染控制，并引用了相关法律法规。但安全方面存在一定风险，例如未明确对食品变质的控制措施，以及对二次事故的预防措施不够具体。方案在疏导交通方面较为笼统，缺乏具体实施细节。；连续无效修订达到阈值(2)，停止继续修订
R20260412103344,2026-04-12T10:33:44,S038,G5,dual,multi_with_review,1,1,gemma-3-27b-it,90839,0,0,0,1,0.9,1.0,1.0,0.8,0.885,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.8,0.95,0.87,方案步骤完整、分工明确，可执行性强。明确响应漏电风险并切断电源，确保安全。方案符合相关法规与应急程序。可在安全前提下，增加对救援人员涉水作业及持续排水的风险提示以更完善。,,1.0,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，涵盖了疏散、救援、风险控制和恢复等关键环节。但方案在细节上仍有提升空间，例如对人员转移的具体安排、二次灾害的预防措施等。
R20260412103344,2026-04-12T10:33:44,S039,G5,dual,multi_with_review,1,1,gemma-3-27b-it,101272,0,0,0,1,0.9,0.95,0.9,0.8,0.89,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰、职责明确、可执行性强。医疗、管控、分流、勘查、清理、恢复流程完整，符合相关法规与预案。在安全方面，现场评估清理考虑了隐患，但对驾驶员心理评估和对伤员初期现场急救等细节可进一步加强。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并覆盖了事故处理的关键环节。在安全方面考虑周全，符合相关法律法规和应急预案。但方案在细节上仍有提升空间，例如对肇事驾驶员的控制和心理评估力度，以及对交通恢复的监控力度。
