run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260412155542,2026-04-12T15:55:42,S085,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71874,0,0,0,1,0.9,0.95,0.9,0.7,0.865,0.86,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤完整明确，联动顺畅，考虑了救援、医疗、交通和环境，可执行性强。安全方面考虑了二次事故和现场风险，但对泥泞特殊路况和环境破坏风险措施可更具体。法律引用完备，符合预案要求。,,0.9,0.0,0,0,0,0,1,方案整体较为完整，考虑了人员救援、现场安全、交通疏导和后续处理等多个方面。步骤清晰，资源需求明确，符合相关法律法规。但部分步骤可以更精细化，例如水质评估和生态保护措施的细化，以及对机耕路特殊性的考虑。
R20260412155542,2026-04-12T15:55:42,S086,G5,dual,multi_with_review,1,1,gemma-3-27b-it,74161,0,0,0,1,0.8,0.9,0.8,0.7,0.8,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,策略步骤完整且具备可操作性，但部分步骤如人群疏散、绕行方案等缺乏具体细节。对拥堵控制和二次事故预防考虑充分，但对大规模人群聚集的具体安全风险应对措施可以更强化。整体符合法规与预案要求，响应启动和职责分工清晰。,,0.8,0.0,0,0,1,0,1,方案整体较为完整，考虑了疏散、引导、救援、绕行等关键措施，符合应急响应的基本要求。但方案在细节上缺乏针对性，例如对人群疏散的具体方法、绕行方案的优化策略等描述不足。方案符合相关法律法规和应急预案，但部分步骤可以更加精细化，以提高执行效率和安全性。
R20260412155542,2026-04-12T15:55:42,S087,G5,dual,multi_with_review,1,1,gemma-3-27b-it,75543,0,0,0,1,0.75,0.85,0.7,0.6,0.79,0.73,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.95,0.85,方案步骤清晰、完整，职责分工明确，可执行性强。考虑了道路封锁、救援、落石防护和绕行引导。但对持续落石风险的动态监测与控制措施描述可更具体。方案合规性高，响应级别、多部门联动及依据法规均合理。,,0.7,0.0,0,0,1,0,1,方案整体清晰，步骤合理，符合应急响应流程，并考虑了二次灾害的预防。但在安全方面，对碎石滚落的持续性评估和防护措施的细节描述不足。合规性较高，引用了相关法律法规和预案。
R20260412155542,2026-04-12T15:55:42,S088,G5,dual,multi_with_review,1,1,gemma-3-27b-it,69591,0,0,0,1,0.85,0.75,0.9,0.8,0.825,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.7,0.9,0.82,步骤完整可执行，符合预案，但优先营救与牵引的协同、救援人员安全保障及海岛环境应对等安全细节不足。,,0.9,0.0,0,0,0,0,1,方案整体清晰，步骤合理，符合应急响应流程，并考虑了潮汐变化和二次伤害风险。但安全方面仍有提升空间，例如缺乏对救援人员自身安全的保障措施。方案符合相关法律法规和应急预案要求。
R20260412155542,2026-04-12T15:55:42,S089,G5,dual,multi_with_review,1,1,gemma-3-27b-it,70900,0,0,0,1,0.75,0.85,0.7,0.6,0.815,0.73,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤清晰、职责明确，可执行性强。全面覆盖了现场处置、交通管控、人员疏散、事故调查、安全检查和舆论引导。遵循了相关法规和应急预案要求，对航空安全和公众安全风险控制考虑周全。,,0.7,0.0,0,0,1,0,1,方案整体可执行性较强，对航空安全和观众安全高度重视，并考虑了交通疏导和舆论引导。但在法规引用和具体行动细节上仍有提升空间。方案中对战机和跑道的安全检查较为细致，但对私家车本身的安全检查缺失。方案在应急响应层级上与约束条件匹配，但缺乏对事件影响范围的快速评估和分级响应。
R20260412155542,2026-04-12T15:55:42,S090,G5,dual,multi_with_review,1,1,gemma-3-27b-it,77991,0,0,0,1,0.85,0.9,0.9,0.7,0.85,0.85,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.85,方案步骤清晰、完整且具体，覆盖了现场保护、信息发布、车辆撤离、交通疏导与优化等多个环节，可执行性强。方案充分控制了事故现场风险，并针对拥堵采取了有效措施，未产生明显新风险。方案要求引导事故车辆移离主干道进行责任认定等措施，符合相关法律法规及预案精神。,,0.9,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。针对轻微追尾事故，侧重于快速疏导和恢复交通，符合事件的轻微程度。但方案在细节上仍有提升空间，例如对疏导方案的动态调整缺乏明确的触发条件。
R20260412155542,2026-04-12T15:55:42,S091,G5,dual,multi_with_review,1,1,gemma-3-27b-it,82732,0,0,0,1,0.9,1.0,1.0,0.8,0.915,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.95,0.9,0.95,0.93,方案步骤清晰完整，职责明确，具备高度可执行性。安全措施充分，注重现场防护与人员安全。引用法律依据充分，符合应急处置规范。仅在信息发布的绕行路线具体性上可进一步明确。,,1.0,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，覆盖了事件处置的主要环节。但方案在信息发布和绕行分流方面略显笼统，缺乏具体细节。
R20260412155542,2026-04-12T15:55:42,S092,G5,dual,multi_with_review,1,1,gemma-3-27b-it,75165,0,0,0,1,0.9,1.0,1.0,0.8,0.9,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,1.0,0.9,方案步骤清晰完整，可操作性强。充分考虑了现场警戒、清理、驾驶员管理、调查和事后巡查，有效控制风险。完全符合相关法律法规和应急预案要求。,,1.0,0.0,0,0,0,0,2,方案整体清晰、可执行，并覆盖了事件处理的关键环节。方案符合相关法律法规和应急预案要求，并考虑了二次事故的预防。但方案在资源调配上略显宽泛，且对事件的总结提升部分较为笼统。
R20260412155542,2026-04-12T15:55:42,S093,G5,dual,multi_with_review,1,1,gemma-3-27b-it,62854,0,0,0,1,0.8,0.9,0.8,0.7,0.815,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.75,0.83,方案步骤清晰、资源明确，具备良好可执行性；安全措施考虑了现场管控与次生风险。合规性有待改进，如“立即派遣警力”可能不适用于所有轻微事故场景，应与《轻微交通事故快速处理办法》的适用条件更紧密结合。,,0.8,0.0,0,0,0,1,1,方案整体可执行性较强，安全措施到位，但合规性方面存在一些细节问题。方案步骤清晰，资源需求明确，基本符合轻微交通事故的应急处理流程。但未明确区分“轻微”事故的快速处理流程，可能导致资源浪费。
R20260412155542,2026-04-12T15:55:42,S094,G5,dual,multi_with_review,1,1,gemma-3-27b-it,63241,0,0,0,1,0.85,0.9,0.8,0.75,0.865,0.83,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰完整，可执行性强。安全措施考虑了二次事故预防和拥堵引导，但对事故车辆快速移开的强制性不足。完全遵守了相关法律法规和预案。,,0.8,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确，并引用了相关法律法规。但方案略微缺乏对拥堵的精细化管理，以及对事故车辆快速移开的强制性要求。
R20260412155542,2026-04-12T15:55:42,S095,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71215,0,0,0,1,0.6,0.7,0.5,0.6,0.75,0.6,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤具体完整，职责清晰可操作。考虑了事故现场风险控制和预防。符合交通应急法规。但跨区域绕行机制启动依据稍显宽泛。,,0.5,0.0,0,0,1,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为合理，资源需求明确。但绕行分流的启动时机和范围略显宽泛，需要更精准的触发条件。方案中对树木隐患的评估和处理较为细致，体现了预防意识。
R20260412155542,2026-04-12T15:55:42,S096,G5,dual,multi_with_review,1,1,gemma-3-27b-it,70241,0,0,0,1,0.9,0.9,1.0,0.8,0.865,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.9,0.83,方案步骤明确，响应迅速，符合法规要求。但未提及驾驶员转移至安全区域及车辆是否断电、开双闪等标准安全处置细节，对二次风险控制不足。,,1.0,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确。但方案略微缺乏对抛锚车辆驾驶员自身安全的关注，以及对后续可能出现的二次事故的预判。
R20260412155542,2026-04-12T15:55:42,S097,G5,dual,multi_with_review,1,1,gemma-3-27b-it,71788,0,0,0,1,0.85,0.9,0.8,0.7,0.805,0.81,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤完整可操作，响应层级合理。对轻微事故动用路政、警戒等措施稍显过度，可能产生资源浪费。符合法规和预案要求。,,0.8,0.0,0,0,0,0,1,方案整体可执行性较强，安全措施到位，但部分步骤与事故级别不完全匹配，且对商场方责任的界定略显模糊。方案基本符合相关法规，但可进一步细化。
R20260412155542,2026-04-12T15:55:42,S098,G5,dual,multi_with_review,1,1,gemma-3-27b-it,74366,0,0,0,1,0.6,0.7,0.5,0.4,0.7,0.55,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.85,方案步骤明确、分工清晰，符合法律法规。但步骤2与3重复，且对‘绕行方案’、‘公交车分流预案’等具体内容描述不足，存在少量口号式表述。,,0.5,0.0,0,0,2,0,0,方案整体可执行性较强，安全措施到位，但对法规引用略显宽泛，且绕行方案细节不足。方案针对轻微剐蹭事件，采取了较为全面的措施，但部分步骤存在重复，且未充分利用现有证据进行风险评估。
R20260412155542,2026-04-12T15:55:42,S099,G5,dual,multi_with_review,1,1,gemma-3-27b-it,79725,0,0,0,1,0.9,0.9,0.9,0.8,0.865,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.85,方案步骤清晰完整、职责明确、可操作性强，符合法规与预案。对直接风险（占道）处置充分，但对夜间行车或复杂天气下的二次风险预判与具体防范措施（如夜间照明、超车预警）稍显不足。,,0.9,0.0,0,0,0,0,2,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，覆盖了事件的勘察、处置、恢复和追责等环节。但方案略微缺乏对潜在二次事故的预判和预防，以及对周边居民影响的考虑。方案符合Ⅳ级应急响应的要求，并引用了相关法律法规。
R20260412155542,2026-04-12T15:55:42,S100,G5,dual,multi_with_review,1,1,gemma-3-27b-it,73321,0,0,0,1,0.9,1.0,1.0,0.7,0.9,0.9,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.9,0.95,0.9,方案步骤清晰完整，可操作性强。充分考虑了隧道环境下的安全风险，并采取了通风、照明等控制措施。步骤与《道路交通安全法》等法规及交通应急预案要求高度一致，无明显疏漏。,,1.0,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了隧道内交通的特殊性，较好地兼顾了安全和效率。方案符合相关法律法规和应急预案的要求。但部分步骤可以更精简，避免重复警示。
R20260412155542,2026-04-12T15:55:42,S101,G5,dual,multi_with_review,1,1,gemma-3-27b-it,75417,0,0,0,1,0.6,0.7,0.5,0.7,0.765,0.63,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,方案步骤清晰、职责明确，具备完整的处置流程（现场、警示、医疗、责任、安全宣传、清理），且符合法规。对轻伤事故的响应措施适度，未过度处置。针对本事故的公众安全提示属于善后总结，未产生额外风险。,,0.5,0.0,0,0,2,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为合理，资源需求明确，并引用了相关法律法规。但方案略微偏重于事故处理，对预防措施的强调不足，且未充分利用交通信息发布平台进行实时路况播报。
R20260412155542,2026-04-12T15:55:42,S102,G5,dual,multi_with_review,1,1,gemma-3-27b-it,79105,0,0,0,1,0.8,0.9,0.8,0.7,0.85,0.8,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤具体、清晰，职责明确，可执行性强。考虑了事故风险控制和防范二次事故。符合相关法律法规和应急预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确，并引用了相关法律法规。但方案略微缺乏对潜在风险的深入评估，以及对事件升级情况的预案。
R20260412155542,2026-04-12T15:55:42,S103,G5,dual,multi_with_review,1,1,gemma-3-27b-it,68079,0,0,0,1,0.85,0.95,0.9,0.8,0.875,0.88,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.87,方案步骤明确、完整，符合法规与安全要求。主要扣分点为步骤中存在重复项（第1、3步雷同）和细节如“上游设标”未明确实施主体与位置，影响可执行性。安全措施全面，能有效控制风险。,,0.9,0.0,0,0,0,0,2,方案整体可执行性较强，符合法规要求，并考虑了安全风险。但存在重复动作和细节不足，可能导致效率降低或安全隐患。
R20260412155542,2026-04-12T15:55:42,S104,G5,dual,multi_with_review,1,1,gemma-3-27b-it,83702,0,0,0,1,0.75,0.85,0.7,0.6,0.78,0.73,hybrid,1,1,0.5,xopdeepseekv32,0.85,0.75,0.9,0.83,方案步骤清晰完整，可执行性强，且遵循相关法规。但安全方面对“碰瓷”风险及双方争吵引发的冲突未设管控措施，现场警戒与秩序维护细节稍显不足。,,0.7,0.0,0,0,1,0,1,方案整体可执行性较强，符合法律法规要求，并考虑了多方联动。但在安全方面，对潜在风险的评估不够全面，且部分步骤缺乏具体操作细节。方案针对小学放学时段的拥堵问题，采取了较为全面的措施，包括人员救助、现场控制、秩序维护、责任认定、交通疏导等。但需要进一步细化操作流程，并加强对潜在风险的管控。
R20260412155542,2026-04-12T15:55:42,S105,G5,dual,multi_with_review,1,1,gemma-3-27b-it,74090,0,0,0,1,0.6,0.7,0.5,0.6,0.76,0.6,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.9,0.95,0.92,方案步骤具体、职责清晰、资源明确，可执行性强。对现场清理、交通疏导、风险控制及事后责任处理考虑充分，并依法依规。但可进一步强化预防性措施。,,0.5,0.0,0,0,2,1,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤合理，资源需求明确。但方案略微偏重于事后处理，对预防类似事件的措施缺乏关注。方案符合Ⅳ级预警/响应的要求，但未充分利用跨区域绕行分流的约束。
R20260412155542,2026-04-12T15:55:42,S106,G5,dual,multi_with_review,1,1,gemma-3-27b-it,74099,0,0,0,1,0.85,0.9,0.8,0.7,0.84,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.86,方案步骤清晰、职责明确，可执行性强。全面考虑了现场交通管控、人员安全、救援风险评估、道路恢复及后续改进，安全措施到位，无明显新风险。步骤及引用法规符合相关预案要求。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，覆盖了事件处置的主要环节，并考虑到了安全和合规性。但部分步骤略显冗余，且对风险评估不够细致。方案符合Ⅳ级预警和应急响应的要求，并引用了相关法律法规。
R20260412155542,2026-04-12T15:55:42,S107,G5,dual,multi_with_review,1,1,gemma-3-27b-it,65888,0,0,0,1,0.2,0.3,0.1,0.4,0.575,0.25,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,1.0,0.9,方案步骤清晰完整，各职责部门明确，可执行性强。对现场控制、疏导、调查等风险因素考虑充分，安全措施到位。方案步骤与相关法律法规引用完全符合，符合应急预案要求。,,0.1,0.0,0,0,2,0,1,方案整体清晰、可执行，并充分考虑了安全因素。步骤较为完整，覆盖了现场控制、交通疏导、责任认定和后续教育等关键环节。方案符合相关法律法规和应急预案，但部分步骤可以更精简，避免过度响应。
R20260412155542,2026-04-12T15:55:42,S108,G5,dual,multi_with_review,1,1,gemma-3-27b-it,83082,0,0,0,1,0.6,0.7,0.5,0.6,0.7,0.6,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,方案步骤清晰完整，职责分工明确，符合法规与预案要求，可执行性强。但对夜间作业照明保障、二次预警具体措施等安全细节考虑不足。,,0.5,0.0,0,0,0,0,1,方案整体清晰、可执行，并考虑了安全和合规性。步骤较为完整，覆盖了现场处理、交通管制、路面修复和信息发布等关键环节。但方案在细节上仍有提升空间，例如对夜间作业的照明保障、二次预警的具体措施描述不够细致，以及对事故原因的深入分析不足。
R20260412155542,2026-04-12T15:55:42,S109,G5,dual,multi_with_review,1,1,gemma-3-27b-it,73621,0,0,0,1,0.85,0.9,0.8,0.7,0.87,0.82,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.95,0.9,0.92,方案步骤详细具体，流程完整，可执行性强。全面评估了人员伤情和物品状况，并采取措施控制现场风险。与社区内部事故处理流程及法律精神基本相符。,,0.8,0.0,0,0,0,0,1,方案整体清晰，步骤合理，侧重于社区内部的快速处置和秩序恢复，符合事件的轻微程度。但方案在合规性方面存在一定不足，例如对交警部门的报告流程描述不够明确，以及缺乏对相关法律法规的细化引用。方案未引入新风险，并充分考虑了人员安全。
