case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,relation,液化气泄漏-TRIGGERS-转移,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,对受损气罐进行堵漏、转移,kept_with_risk
011_案例11_地铁口接驳三轮车扎堆载客碰撞行人事故_55455401,案例11：地铁口接驳三轮车扎堆载客碰撞行人事故,case,案例11：地铁口接驳三轮车扎堆载客碰撞行人事故,case,HIGH,case_empty_relations,0.8000,地铁出站口人流密集区域，多辆电动三轮车违规扎堆揽客，一辆三轮车为争抢乘客，突然加速行驶，撞上正在出站的2名行人、1辆共享单车，车辆侧翻，车上乘客摔倒在地。,needs_reextract
012_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,entity,客车,Resource,MEDIUM,resource_civilian_vehicle,0.8000,一辆中型客运班车,kept_with_risk
012_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.8000,重型货车,kept_with_risk
015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,entity,侧翻,Action,MEDIUM,action_weak_semantics,0.9000,车辆重心偏移侧翻,kept_with_risk
015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.8000,消防人员到场，抬升车辆救出驾驶员,kept_with_risk
015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警到场勘查,kept_with_risk
016_案例16_跨海大桥横风致货车侧摆撞护栏事故_ebcb6fbe,案例16：跨海大桥横风致货车侧摆撞护栏事故,entity,护栏,Resource,MEDIUM,resource_weak_semantics,0.8500,撞上大桥右侧护栏，护栏变形,kept_with_risk
017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,entity,校车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆校车正常行驶,kept_with_risk
017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,entity,紧急避让,Action,MEDIUM,action_weak_semantics,0.8500,校车驾驶员紧急避让,kept_with_risk
017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,relation,紧急避让-REQUIRES-校车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,校车驾驶员紧急避让,kept_with_risk
017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,relation,车辆碰撞树木-TRIGGERS-紧急避让,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,校车驾驶员紧急避让,kept_with_risk
017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,relation,车辆碰撞树木-CAUSES-道路拥堵,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,造成4名学生轻微磕碰伤，驾驶员无伤亡，校车车头受损，校园周边道路拥堵，家长聚集围观，情绪紧张，易引发交通混乱与家校纠纷。,kept_with_risk
018_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警快速到场,kept_with_risk
018_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,entity,路政人员,Department,MEDIUM,department_weak_semantics,0.8000,路政人员清理现场,kept_with_risk
019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,entity,电动自行车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆电动自行车逆行超速行驶,kept_with_risk
019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,entity,逆行,Action,MEDIUM,action_weak_semantics,0.8500,一辆电动自行车逆行超速行驶,kept_with_risk
019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,逆行-REQUIRES-电动自行车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,电动自行车碰撞-TRIGGERS-逆行,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警封闭林区公路，疏导车辆绕行,kept_with_risk
020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,路政人员,Department,MEDIUM,department_weak_semantics,0.8000,路政人员拖移烧毁车辆，清洗路面,kept_with_risk
021_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,entity,清扫车,Resource,MEDIUM,resource_weak_semantics,0.8000,路政部门调集清扫车,kept_with_risk
021_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,entity,遗撒,Action,MEDIUM,action_weak_semantics,0.8000,大量碎石遗撒路面,kept_with_risk
022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,entity,渡船,Resource,MEDIUM,resource_weak_semantics,0.9500,乡村江河渡口，渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.9000,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,超载-REQUIRES-渡船,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,渡船倾斜-TRIGGERS-超载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,渡船倾斜-CAUSES-船体倾斜,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员落水伤亡，部分乘客轻微擦伤、恐慌不适，渡船船体轻微渗水，渡口运营中断，周边群众过渡受阻，船体有倾覆风险，救援船只需紧急出动。,kept_with_risk
025_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,entity,卸货,Action,MEDIUM,action_weak_semantics,0.8000,一辆轻型货车违规在非机动车道卸货,kept_with_risk
025_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,entity,轻型货车,Resource,MEDIUM,resource_civilian_vehicle,0.8000,一辆轻型货车违规在非机动车道卸货,kept_with_risk
026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,追尾,Action,MEDIUM,action_weak_semantics,0.9000,发生连环追尾,kept_with_risk
026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警封闭隧道入口,kept_with_risk
026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.8000,消防人员携带破拆工具，解救被困人员,kept_with_risk
027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,entity,城管,Department,MEDIUM,department_weak_semantics,0.8500,城管与交警到场，清理乱停共享单车,kept_with_risk
027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8500,城管与交警到场，清理乱停共享单车,kept_with_risk
027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,entity,医疗人员,Department,MEDIUM,department_weak_semantics,0.8500,医疗人员对伤者进行包扎,kept_with_risk
027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,entity,包扎,Action,MEDIUM,action_weak_semantics,0.8000,医疗人员对伤者进行包扎,kept_with_risk
028_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆超高重型货车,kept_with_risk
028_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,entity,限高杆,Resource,MEDIUM,resource_weak_semantics,0.9500,撞断限高杆，限高杆掉落横在桥面,kept_with_risk
028_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,entity,撞断,Action,MEDIUM,action_weak_semantics,0.8500,撞断限高杆,kept_with_risk
029_案例29_城郊结合部网约车分心驾驶撞飞电动车事故_648d5644,案例29：城郊结合部网约车分心驾驶撞飞电动车事故,entity,分心驾驶,Action,MEDIUM,action_weak_semantics,0.9000,驾驶员低头查看接单信息，分心驾驶,kept_with_risk
029_案例29_城郊结合部网约车分心驾驶撞飞电动车事故_648d5644,案例29：城郊结合部网约车分心驾驶撞飞电动车事故,relation,机动车与非机动车交通事故-TRIGGERS-分心驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,驾驶员低头查看接单信息，分心驾驶,kept_with_risk
033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8500,交警到场，设置警戒区域,kept_with_risk
033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.8500,消防人员清理脱落岩石,kept_with_risk
033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,entity,医疗人员,Department,MEDIUM,department_weak_semantics,0.8500,医疗人员对伤者进行包扎,kept_with_risk
033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,entity,包扎,Action,MEDIUM,action_weak_semantics,0.8000,医疗人员对伤者进行包扎,kept_with_risk
034_案例34_省道货车刹车失灵冲上坡避险车道事故_2dda7108,案例34：省道货车刹车失灵冲上坡避险车道事故,entity,刹车失灵,Action,MEDIUM,action_weak_semantics,0.9500,因长时间刹车，导致刹车失灵,kept_with_risk
034_案例34_省道货车刹车失灵冲上坡避险车道事故_2dda7108,案例34：省道货车刹车失灵冲上坡避险车道事故,relation,车辆失控-TRIGGERS-刹车失灵,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因长时间刹车，导致刹车失灵,kept_with_risk
035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,entity,疲劳驾驶,Action,MEDIUM,action_weak_semantics,0.9500,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆货车,kept_with_risk
035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,relation,疲劳驾驶-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,relation,车辆失控冲撞-TRIGGERS-疲劳驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,车辆侧滑,Action,MEDIUM,action_weak_semantics,0.8500,后续4辆小型轿车行驶中相继侧滑,kept_with_risk
037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,车辆剐蹭,Action,MEDIUM,action_weak_semantics,0.8500,后续4辆小型轿车行驶中相继侧滑、剐蹭,kept_with_risk
037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,吸油毡,Resource,MEDIUM,resource_weak_semantics,0.8000,消防人员使用吸油毡、沙土吸附燃油,kept_with_risk
037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,沙土,Resource,MEDIUM,resource_weak_semantics,0.8000,消防人员使用吸油毡、沙土吸附燃油,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,收割机,Resource,MEDIUM,resource_weak_semantics,0.9500,一台大型收割机,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,小型轿车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆小型轿车,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,占道行驶,Action,MEDIUM,action_weak_semantics,0.8000,一台大型收割机占道缓慢行驶,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,超车,Action,MEDIUM,action_weak_semantics,0.7500,一辆小型轿车超车时避让不及,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,占道行驶-REQUIRES-收割机,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一台大型收割机占道缓慢行驶,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,车辆碰撞-TRIGGERS-占道行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一台大型收割机占道缓慢行驶,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,超车-REQUIRES-小型轿车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车超车时避让不及,kept_with_risk
038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,车辆碰撞-TRIGGERS-超车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车超车时避让不及,kept_with_risk
039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8500,交警封闭下方高速车道,kept_with_risk
039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,entity,追责,Action,MEDIUM,action_weak_semantics,0.7500,追责相关人员,kept_with_risk
040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,entity,避让行人,Action,MEDIUM,action_weak_semantics,0.8000,一辆货车紧急避让,kept_with_risk
040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆货车紧急避让，货车车头变形,kept_with_risk
040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,relation,避让行人-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆货车紧急避让,kept_with_risk
040_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,relation,车辆碰撞设施-TRIGGERS-避让行人,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆货车紧急避让,kept_with_risk
041_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,entity,车辆侧滑,Action,MEDIUM,action_weak_semantics,0.9000,一辆重型货车行驶中侧滑,kept_with_risk
041_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,entity,护栏,Resource,MEDIUM,resource_weak_semantics,0.8500,失控撞上大桥护栏，护栏断裂数米,kept_with_risk
042_案例42_城市非机动车道电动车载人超载侧翻事故_8ced9f51,案例42：城市非机动车道电动车载人超载侧翻事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.8000,超载导致车辆重心不稳,kept_with_risk
042_案例42_城市非机动车道电动车载人超载侧翻事故_8ced9f51,案例42：城市非机动车道电动车载人超载侧翻事故,relation,车辆侧翻-TRIGGERS-超载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,超载导致车辆重心不稳,kept_with_risk
043_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,entity,引导车辆,Action,MEDIUM,action_weak_semantics,0.8000,引导车辆半幅通行,kept_with_risk
045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,电动自行车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆电动自行车强行抢行通过道口,kept_with_risk
045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,货运火车,Resource,MEDIUM,resource_weak_semantics,0.9500,被驶来的货运火车撞上,kept_with_risk
045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,抢行,Action,MEDIUM,action_weak_semantics,0.8500,一辆电动自行车强行抢行通过道口,kept_with_risk
045_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,紧急制动,Action,MEDIUM,action_weak_semantics,0.8000,火车紧急制动,kept_with_risk
046_案例46_城市步行街电动车闯入撞伤行人事故_5d9f02d5,案例46：城市步行街电动车闯入撞伤行人事故,case,案例46：城市步行街电动车闯入撞伤行人事故,case,HIGH,case_empty_relations,0.8000,城市商业步行街，严禁非机动车进入，一辆电动自行车强行闯入步行街，高速行驶，撞上步行的3名行人，行人摔倒受伤，步行街人流密集，现场混乱。,needs_reextract
047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆货车拉运竹竿,kept_with_risk
047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,超长装载-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,货车拉运竹竿，超长超出车尾3米，未设置警示标志,kept_with_risk
047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,车辆剐蹭-TRIGGERS-超长装载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,货车拉运竹竿，超长超出车尾3米，未设置警示标志,kept_with_risk
047_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,车辆剐蹭-CAUSES-车辆滞留,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,2名乘客被碎玻璃划伤，客车与竹竿受损，乡村公路拥堵，车辆滞留2公里，超长装载违规，易引发重大伤亡。,kept_with_risk
050_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.9000,交警快速封闭高架入口与匝道,kept_with_risk
