:START_ID,:END_ID,relation_cn,:TYPE,case_id,case_title,evidence,confidence,source
MEA_CASE_4DEF057716,ORG_CASE_78A3399250,实施主体,IMPLEMENTED_BY,008_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,消防人员携带冲锋舟、救生衣赶赴现场，打捞落水人员，排查溺水隐患。,0.9000,案例抽取导入
MEA_CASE_4DEF057716,ORG_CASE_E5E7F0AEC0,实施主体,IMPLEMENTED_BY,008_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,医疗人员现场对呛水、受伤人员进行吸氧、包扎处置，转运至乡镇医院。,0.9000,案例抽取导入
MEA_CASE_90733D6AFA,ORG_CASE_3C2C056CF5,实施主体,IMPLEMENTED_BY,008_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,海事与路政部门协助打捞落水车辆，清理河道。,0.9000,案例抽取导入
MEA_CASE_90733D6AFA,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,008_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,海事与路政部门协助打捞落水车辆，清理河道。,0.9000,案例抽取导入
EVT_CASE_4D219D5D07,MEA_CASE_72BE7C7A01,触发,TRIGGERS,009_案例9_城市高架路宠物窜出引发多车急刹追尾事故_772f45c7,案例9：城市高架路宠物窜出引发多车急刹追尾事故,一辆小型轿车内宠物狗突然窜出车窗，跑至行车道中央，后方3辆轿车、1辆MPV紧急刹车避让,0.8000,案例抽取导入
MEA_CASE_72BE7C7A01,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,009_案例9_城市高架路宠物窜出引发多车急刹追尾事故_772f45c7,案例9：城市高架路宠物窜出引发多车急刹追尾事故,交警快速到场，先将受惊宠物转移至安全区域，再划定警戒区域，疏导后方车辆从就近匝道下桥,0.7000,案例抽取导入
MEA_CASE_72BE7C7A01,ORG_CASE_E4BC9E3125,实施主体,IMPLEMENTED_BY,009_案例9_城市高架路宠物窜出引发多车急刹追尾事故_772f45c7,案例9：城市高架路宠物窜出引发多车急刹追尾事故,路政人员快速清理路面碎片，对轻微事故车辆进行快速定损、引导撤离，对受损严重车辆拖移,0.7000,案例抽取导入
MEA_CASE_0FB4540844,RES_CASE_70407E27F9,调用,REQUIRES,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,与对向占道行驶的小型轿车发生剐蹭,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_0FB4540844,触发,TRIGGERS,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,与对向占道行驶的小型轿车发生剐蹭,0.6200,案例抽取导入
MEA_CASE_1BCFC5476A,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,周边群众紧急疏散；交警封闭路段，疏散周边群众与车辆,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_1BCFC5476A,触发,TRIGGERS,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,周边群众紧急疏散；交警封闭路段，疏散周边群众与车辆,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_39D13A1B81,触发,TRIGGERS,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,对受损气罐进行堵漏、转移,0.6200,案例抽取导入
EVT_HAZMAT_LEAK,MEA_CASE_ACD9609DFB,触发,TRIGGERS,010_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,对受损气罐进行堵漏、转移,0.6200,案例抽取导入
EVT_CASE_4D219D5D07,EVT_ROAD_INTERRUPTION,引发,CAUSES,012_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,造成客车驾驶员1人重伤、8名乘客不同程度受伤，货车尾部轻微受损，双向交通中断,0.9000,案例抽取导入
MEA_CASE_F85C37DD34,RES_CASE_6A5007AF8C,调用,REQUIRES,012_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,路政部门清理现场，拖移事故车辆,0.8000,案例抽取导入
MEA_CASE_F85C37DD34,RES_CASE_7CD39CFBB2,调用,REQUIRES,012_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,路政部门清理现场，拖移事故车辆,0.8000,案例抽取导入
EVT_ROAD_ICE,EVT_ROAD_ICE,引发,CAUSES,013_案例13_城市主干道洒水车路面结冰致多车侧滑事故_450e1453,案例13：城市主干道洒水车路面结冰致多车侧滑事故,路面迅速结冰，5辆小型轿车、2辆电动车行驶中相继侧滑,0.9500,案例抽取导入
EVT_CASE_768E76F1F3,EVT_CASE_71A0CC4ACB,引发,CAUSES,014_案例14_高速服务区充电桩车辆短路起火事故_53d3e03f,案例14：高速服务区充电桩车辆短路起火事故,车辆底部迅速起火,0.8000,案例抽取导入
MEA_CASE_0BF2A9DC72,ORG_CASE_78A3399250,实施主体,IMPLEMENTED_BY,015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,消防人员到场，抬升车辆救出驾驶员,0.8000,案例抽取导入
MEA_CASE_0BF2A9DC72,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,交警到场勘查,0.7000,案例抽取导入
MEA_CASE_0BF2A9DC72,ORG_CASE_4A8D0AECA5,实施主体,IMPLEMENTED_BY,015_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,村委会协助清理现场,0.7000,案例抽取导入
EVT_CASE_A6BC66FD76,EVT_CASE_9CC62EF2EB,引发,CAUSES,016_案例16_跨海大桥横风致货车侧摆撞护栏事故_ebcb6fbe,案例16：跨海大桥横风致货车侧摆撞护栏事故,突发强横风，风力达9级，一辆轻型厢式货车行驶中被横风刮得侧摆，失控撞上大桥右侧护栏,0.9500,案例抽取导入
MEA_CASE_FFCFDC93C4,RES_CASE_325A82726F,调用,REQUIRES,016_案例16_跨海大桥横风致货车侧摆撞护栏事故_ebcb6fbe,案例16：跨海大桥横风致货车侧摆撞护栏事故,路政人员清理散落货物，拖移事故车辆，修复临时护栏,0.7500,案例抽取导入
EVT_CASE_A6BC66FD76,MEA_CASE_AF64FD25F0,触发,TRIGGERS,016_案例16_跨海大桥横风致货车侧摆撞护栏事故_ebcb6fbe,案例16：跨海大桥横风致货车侧摆撞护栏事故,气象部门实时监测风力，待横风减弱后全面疏导交通,0.8000,案例抽取导入
MEA_CASE_B8803D4F47,RES_CASE_09E43A9CF9,调用,REQUIRES,017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,校车驾驶员紧急避让,0.6200,案例抽取导入
EVT_CASE_A950E1F9BF,MEA_CASE_B8803D4F47,触发,TRIGGERS,017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,校车驾驶员紧急避让,0.6200,案例抽取导入
EVT_CASE_A950E1F9BF,EVT_CASE_A781D70C8D,引发,CAUSES,017_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,造成4名学生轻微磕碰伤，驾驶员无伤亡，校车车头受损，校园周边道路拥堵，家长聚集围观，情绪紧张，易引发交通混乱与家校纠纷。,0.6000,案例抽取导入
MEA_CASE_D9A7C36974,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,018_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,交警快速到场，拖移事故车辆,0.8500,案例抽取导入
MEA_CASE_462CC5958C,ORG_CASE_E4BC9E3125,实施主体,IMPLEMENTED_BY,018_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,路政人员清理现场,0.8500,案例抽取导入
MEA_CASE_FEE3C04977,RES_CASE_8AE47E20B6,调用,REQUIRES,019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,一辆电动自行车逆行超速行驶,0.6200,案例抽取导入
EVT_CASE_CDD39AAD13,MEA_CASE_FEE3C04977,触发,TRIGGERS,019_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,一辆电动自行车逆行超速行驶,0.6200,案例抽取导入
EVT_CASE_61047CDF1B,EVT_FOREST_GRASS_FIRE,引发,CAUSES,020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,易引发森林火灾,0.7500,案例抽取导入
MEA_CASE_36DBC83B98,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,交警封闭林区公路,0.8000,案例抽取导入
MEA_CASE_7D42417395,ORG_CASE_2479FEF9A4,实施主体,IMPLEMENTED_BY,020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,林业部门监测林区火情，清理周边落叶,0.8000,案例抽取导入
MEA_CASE_450A825FE7,ORG_CASE_E4BC9E3125,实施主体,IMPLEMENTED_BY,020_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,路政人员拖移烧毁车辆,0.8000,案例抽取导入
MEA_CASE_53ED0B4B6F,RES_CASE_334F483C4E,调用,REQUIRES,021_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,路政部门调集清扫车，全面清理路面碎石；,0.7000,案例抽取导入
MEA_CASE_A048795819,RES_CASE_C54C46856D,调用,REQUIRES,022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,渡船违规超载搭载12辆电动车、30余名乘客,0.6200,案例抽取导入
EVT_CASE_954A2AAAEA,MEA_CASE_A048795819,触发,TRIGGERS,022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,渡船违规超载搭载12辆电动车、30余名乘客,0.6200,案例抽取导入
EVT_CASE_954A2AAAEA,EVT_CASE_2266E83C3A,引发,CAUSES,022_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,无人员落水伤亡，部分乘客轻微擦伤、恐慌不适，渡船船体轻微渗水，渡口运营中断，周边群众过渡受阻，船体有倾覆风险，救援船只需紧急出动。,0.6000,案例抽取导入
MEA_CASE_A0148F49D9,ORG_CASE_6DEAB2960B,实施主体,IMPLEMENTED_BY,023_案例23_城市环路工程作业车高空坠物砸车事故_4d8cb0cd,案例23：城市环路工程作业车高空坠物砸车事故,对施工单位进行安全整改,0.9000,案例抽取导入
EVT_ROAD_ICE,EVT_CASE_F4726E4011,引发,CAUSES,024_案例24_冰雪山区公路面包车坠沟事故_8474fcb3,案例24：冰雪山区公路面包车坠沟事故,行驶至结冰弯道时，车辆侧滑,0.9000,案例抽取导入
EVT_CASE_F4726E4011,EVT_CASE_9CC62EF2EB,引发,CAUSES,024_案例24_冰雪山区公路面包车坠沟事故_8474fcb3,案例24：冰雪山区公路面包车坠沟事故,车辆侧滑冲出路面，坠入3米深排水沟，车身翻转,0.8500,案例抽取导入
MEA_CASE_AC1DB23CF7,RES_CASE_F6D6DD254E,调用,REQUIRES,025_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,一辆轻型货车违规在非机动车道卸货,0.8000,案例抽取导入
EVT_CASE_B9F7125E79,EVT_CASE_F942FD2EE9,引发,CAUSES,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,突发团雾，一辆轿车驶出隧道后未及时减速，与前方缓行车辆追尾，后续4辆轿车、1辆货车接连避让不及，发生连环追尾,0.9000,案例抽取导入
EVT_CASE_B9F7125E79,MEA_CASE_641D68DEBE,触发,TRIGGERS,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,突发团雾，一辆轿车驶出隧道后未及时减速，与前方缓行车辆追尾,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,RES_CASE_C3722A0388,调用,REQUIRES,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,消防人员携带破拆工具，解救被困人员,0.7000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_78A3399250,实施主体,IMPLEMENTED_BY,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,消防人员携带破拆工具，解救被困人员,0.8000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_58D13C3595,实施主体,IMPLEMENTED_BY,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,医疗部门开通绿色通道，转运伤者,0.7000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,路政部门清理事故车辆，待团雾消散后逐步恢复交通,0.7000,案例抽取导入
MEA_CASE_641D68DEBE,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,026_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,交警封闭隧道入口，发布团雾预警，疏导车辆分流,0.7000,案例抽取导入
MEA_CASE_F2C178773D,ORG_CASE_3423B24BB3,实施主体,IMPLEMENTED_BY,027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,城管与交警到场，清理乱停共享单车,0.9500,案例抽取导入
MEA_CASE_F2C178773D,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,城管与交警到场，清理乱停共享单车,0.9500,案例抽取导入
MEA_CASE_D3FB3C9BCF,ORG_CASE_E5E7F0AEC0,实施主体,IMPLEMENTED_BY,027_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,医疗人员对伤者进行包扎,0.9500,案例抽取导入
MEA_CASE_08CD8158BD,RES_CASE_7CD39CFBB2,调用,REQUIRES,028_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,一辆超高重型货车...撞断限高杆,0.8500,案例抽取导入
MEA_CASE_08CD8158BD,RES_CASE_FE2226A75F,调用,REQUIRES,028_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,一辆超高重型货车...撞断限高杆,0.9500,案例抽取导入
EVT_CASE_D9AAF014A1,MEA_CASE_5FC20D97EE,触发,TRIGGERS,029_案例29_城郊结合部网约车分心驾驶撞飞电动车事故_648d5644,案例29：城郊结合部网约车分心驾驶撞飞电动车事故,驾驶员低头查看接单信息，分心驾驶,0.6200,案例抽取导入
EVT_CASE_806E5440A3,EVT_CASE_363C4CEB8B,引发,CAUSES,030_案例30_沿海公路涨潮海水漫路车辆被困事故_5c9abbf3,案例30：沿海公路涨潮海水漫路车辆被困事故,恰逢天文大潮，海水漫过路面,0.9000,案例抽取导入
EVT_CASE_F674C61725,EVT_CASE_363C4CEB8B,引发,CAUSES,030_案例30_沿海公路涨潮海水漫路车辆被困事故_5c9abbf3,案例30：沿海公路涨潮海水漫路车辆被困事故,海水漫过路面,0.8500,案例抽取导入
EVT_CASE_4D219D5D07,EVT_CASE_3B6CFC25B4,引发,CAUSES,031_案例31_高速公路应急车道停车被追尾事故_9438af49,案例31：高速公路应急车道停车被追尾事故,高速应急车道与行车道拥堵，车辆滞留7公里,0.8000,案例抽取导入
EVT_CASE_EEA13BF4CE,MEA_CASE_A8E26665F8,触发,TRIGGERS,032_案例32_城市公园周边观光自行车占道碰撞事故_ab195cb0,案例32：城市公园周边观光自行车占道碰撞事故,清理占道自行车,0.8000,案例抽取导入
MEA_CASE_1D820D42D2,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,交警到场，设置警戒区域,0.9000,案例抽取导入
MEA_CASE_60E39A31B3,ORG_CASE_78A3399250,实施主体,IMPLEMENTED_BY,033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,消防人员清理脱落岩石,0.9000,案例抽取导入
MEA_CASE_E5CBFC8C30,ORG_CASE_12F41DBD86,实施主体,IMPLEMENTED_BY,033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,路政部门修复客车受损部位,0.9000,案例抽取导入
MEA_CASE_81A36333D4,ORG_CASE_D62E32C5C3,实施主体,IMPLEMENTED_BY,033_案例33_山区公路岩石风化脱落砸中客车事故_065bef11,案例33：山区公路岩石风化脱落砸中客车事故,自然资源部门对山体进行监测,0.9000,案例抽取导入
EVT_CASE_42AEE3CEDE,MEA_CASE_80354268E0,触发,TRIGGERS,034_案例34_省道货车刹车失灵冲上坡避险车道事故_2dda7108,案例34：省道货车刹车失灵冲上坡避险车道事故,因长时间刹车，导致刹车失灵,0.6200,案例抽取导入
MEA_CASE_A6CD658948,RES_CASE_7CD39CFBB2,调用,REQUIRES,035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,一辆货车因驾驶员夜间疲劳驾驶,0.6200,案例抽取导入
EVT_PRODUCTION_ACCIDENT,MEA_CASE_A6CD658948,触发,TRIGGERS,035_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,一辆货车因驾驶员夜间疲劳驾驶,0.6200,案例抽取导入
EVT_CASE_82B38E516C,EVT_CASE_9CC62EF2EB,引发,CAUSES,036_案例36_草原公路牲畜横穿引发车辆侧翻事故_a8c19839,案例36：草原公路牲畜横穿引发车辆侧翻事故,草原公路路段，一群牛羊横穿公路，一辆小型轿车躲避不及，猛打方向盘侧翻至路边草地,0.9500,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_AE8D95582F,调用,REQUIRES,037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,消防人员使用吸油毡、沙土吸附燃油，稀释路面,0.7000,案例抽取导入
MEA_CASE_7719C4F54E,RES_CASE_695B3DCAFD,调用,REQUIRES,037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,消防人员使用吸油毡、沙土吸附燃油，稀释路面,0.7000,案例抽取导入
MEA_CASE_B1ACF5666D,RES_CASE_AE8D95582F,调用,REQUIRES,037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,消防人员使用吸油毡、沙土吸附燃油，稀释路面,0.7000,案例抽取导入
MEA_CASE_B1ACF5666D,RES_CASE_695B3DCAFD,调用,REQUIRES,037_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,消防人员使用吸油毡、沙土吸附燃油，稀释路面,0.7000,案例抽取导入
MEA_CASE_1EE950A88B,RES_CASE_576BB65B46,调用,REQUIRES,038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,一台大型收割机占道缓慢行驶,0.6200,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_1EE950A88B,触发,TRIGGERS,038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,一台大型收割机占道缓慢行驶,0.6200,案例抽取导入
MEA_CASE_0F03A10F01,RES_CASE_70407E27F9,调用,REQUIRES,038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,一辆小型轿车超车时避让不及,0.6200,案例抽取导入
EVT_CASE_9BDDC88CCC,MEA_CASE_0F03A10F01,触发,TRIGGERS,038_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,一辆小型轿车超车时避让不及,0.6200,案例抽取导入
MEA_CASE_13F54D4CC6,ORG_CASE_DA3B807A38,实施主体,IMPLEMENTED_BY,039_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,交警封闭下方高速车道，疏导车辆分流,0.9000,案例抽取导入
