case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
005_高速服务区车辆起火事故_dac6bbf7,高速服务区车辆起火事故,TMP_RESO_AFA05EF1DD,小型轿车,Resource,new_entity,RES_CASE_70407E27F9,小型轿车,true,,,,,,,true,,一辆小型轿车,0.9000
006_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,TMP_EVEN_CB04BF1309,危险化学品泄漏事故,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT|EVT_TRAFFIC_ACCIDENT,危险货物运输事故|交通事故,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,true,,危化品运输罐体轻微破损，液态氨少量泄漏，产生白色烟雾，现场气味刺鼻,0.9000
006_危化品运输车与私家车碰撞泄漏事故_9a2ba735,危化品运输车与私家车碰撞泄漏事故,TMP_ACTI_CB7D7F1BE7,正面碰撞,Action,new_entity,MEA_CASE_6BA428A393,正面碰撞,true,,,,,,,true,,与一辆逆行的私家车发生正面碰撞,0.8500
007_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,TMP_EVEN_2187D042FD,追尾事故,Event,new_event_with_expansions,EVT_CASE_4D219D5D07,追尾事故,true,EVT_CASE_4D219D5D07,追尾事故,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车因急刹车，导致后方5辆轿车、2辆SUV发生连环追尾,0.9000
007_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,TMP_ACTI_F8056A6514,急刹车,Action,new_entity,MEA_CASE_72BE7C7A01,急刹车,true,,,,,,,true,,一辆小型轿车因急刹车,0.8000
007_城市快速路多车追尾事故_91cf4a2e,城市快速路多车追尾事故,TMP_EVEN_4C6B812EC0,油路泄漏,Event,new_event,EVT_CASE_5DC52E598D,油路泄漏,true,EVT_CASE_5DC52E598D,油路泄漏,,,,,true,,部分车辆因碰撞出现油路泄漏,0.7000
008_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,TMP_EVEN_F7E4D3192E,车辆碰撞行人,Event,new_event_with_expansions,EVT_CASE_CEA9425D82,车辆碰撞行人,true,EVT_CASE_CEA9425D82,车辆碰撞行人,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,某乡村土路，一辆无牌拖拉机装载农作物，因驾驶员未观察前方路况，行驶中与路边行走的2名老人发生碰撞，老人被撞倒在地,0.9000
008_乡村道路拖拉机与行人碰撞事故_7fd0535a,乡村道路拖拉机与行人碰撞事故,TMP_ACTI_EFCB52721E,碰撞,Action,new_entity,MEA_CASE_6B219E66DE,碰撞,true,,,,,,,true,,发生碰撞，老人被撞倒在地,0.9000
009_隧道内车辆起火浓烟封堵事故_2ff59dd3,隧道内车辆起火浓烟封堵事故,TMP_EVEN_EE9CBD1E97,车辆起火,Event,new_event_with_expansions,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,EVT_VEHICLE_BACKLOG|EVT_LONG_TUNNEL_ACCIDENT|EVT_TRAFFIC_ACCIDENT,车辆积压|特长隧道安全事故|交通事故,EVT_VEHICLE_BACKLOG|EVT_LONG_TUNNEL_ACCIDENT|EVT_TRAFFIC_ACCIDENT,车辆积压|特长隧道安全事故|交通事故,true,,一辆大型货车行驶至隧道中段时，因刹车失灵引发车辆起火，火势迅速蔓延，产生大量浓烟，封堵整个隧道,0.9000
010_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,TMP_EVEN_01DFCC389B,道路塌陷,Event,new_event_with_expansions,EVT_CASE_60EF6773FA,道路塌陷,true,EVT_CASE_60EF6773FA,道路塌陷,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_NATURAL_DISASTER,交通事故|公路中断|自然灾害,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_NATURAL_DISASTER,交通事故|公路中断|自然灾害,true,,路面出现长度5米、宽度3米、深度1.5米的塌陷坑，一辆小型轿车不慎驶入塌陷坑,0.9000
010_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,TMP_EVEN_6A84385AFF,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,true,EVT_RAINSTORM,暴雨,,,,,true,,突发暴雨,0.9500
010_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,TMP_ACTI_34F0289BA5,启动应急预案,Action,new_entity,MEA_CASE_29AB47FA07,启动应急预案,true,,,,,,,true,,启动《城市道路塌陷突发事件应急预案》,0.8000
011_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,TMP_EVEN_9F43534663,燃油泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_ACCIDENT,危险货物运输事故,false,EVT_HAZMAT_ACCIDENT,危险货物运输事故,EVT_ROAD_EMERGENCY,公路交通突发事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,true,,货车油箱破损，柴油持续泄漏，路面被柴油覆盖,0.9000
011_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,TMP_ACTI_9A95130DC3,驾驶员疲劳驾驶,Action,new_entity,MEA_CASE_A6CD658948,驾驶员疲劳驾驶,true,,,,,,,true,,因驾驶员疲劳驾驶,0.8500
012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,TMP_EVEN_F8255B3410,道路交通碰撞,Event,new_event_with_expansions,EVT_CASE_911BCF600E,道路交通碰撞,true,EVT_CASE_911BCF600E,道路交通碰撞,EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通突发事件|交通事故,EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通突发事件|交通事故,true,,一辆重型货车闯红灯行驶，与正在过马路的2名行人、1辆电动自行车发生碰撞,0.9000
012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,TMP_ACTI_79483D4D8D,闯红灯,Action,new_entity,MEA_CASE_CF67B7CA0F,闯红灯,true,,,,,,,true,,一辆重型货车闯红灯行驶,0.9500
012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,TMP_RESO_450C16139A,重型货车,Resource,new_entity,RES_CASE_7BEA479A9E,重型货车,true,,,,,,,true,,一辆重型货车,0.9000
012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,TMP_EVEN_DCC7E774FC,道路交通拥堵,Event,new_event,EVT_CASE_B6D073864B,道路交通拥堵,true,EVT_CASE_B6D073864B,道路交通拥堵,,,,,true,,路口双向交通严重拥堵，周边多个路口出现车辆滞留,0.8000
013_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,TMP_EVEN_82D12C7B0B,客车坠崖,Event,new_event_with_expansions,EVT_CASE_D11990E045,客车坠崖,true,EVT_CASE_D11990E045,客车坠崖,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆载有15名乘客的中型客车，因驾驶员超速行驶，在急转弯处失控冲出路面，坠入约30米深的山崖,0.9000
013_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,TMP_ACTI_06DBEC4A9C,驾驶员超速行驶,Action,new_entity,MEA_CASE_1F23D49938,驾驶员超速行驶,true,,,,,,,true,,因驾驶员超速行驶,0.8500
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_EVEN_C2B8BFDA0A,大雾,Event,new_event,EVT_HEAVY_FOG,大雾,true,EVT_HEAVY_FOG,大雾,,,,,true,,突发大雾，能见度不足30米,0.9500
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_RESO_99FF87C124,小型货车,Resource,new_entity,RES_CASE_8D16A7E2EC,小型货车,true,,,,,,,true,,一辆小型货车,0.9000
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_RESO_AE07C13B27,电动三轮车,Resource,new_entity,RES_CASE_D7EB68391B,电动三轮车,true,,,,,,,true,,一辆电动三轮车,0.9000
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_RESO_99FDF5FA57,液压扩张器,Resource,new_entity,RES_CASE_EF8A921669,液压扩张器,true,,,,,,,true,,使用液压扩张器等装备,0.7000
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_ACTI_1D5D45904B,设置警戒标志,Action,new_entity,MEA_CASE_CE138D0F05,设置警戒标志,true,,,,,,,true,,设置警戒标志,0.7500
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_ACTI_7586767064,疏散,Action,new_entity,MEA_CASE_1BCFC5476A,疏散,true,,,,,,,true,,疏散过往车辆和群众,0.7500
014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,TMP_ACTI_352BF8ECF5,解救,Action,new_entity,MEA_CASE_CEEE944B99,解救,true,,,,,,,true,,将被压骑行者解救出来,0.7500
015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,TMP_EVEN_7F84EEC6DD,危化品车罐体爆炸,Event,new_event_with_expansions,EVT_CASE_D04013D35F,危化品车罐体爆炸,true,EVT_CASE_D04013D35F,危化品车罐体爆炸,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,true,,一辆装载液化石油气的罐式危化品运输车，因与前方一辆重型货车发生追尾，罐体严重破损，引发液化石油气泄漏，遇明火发生爆炸,0.9800
015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,TMP_EVEN_143267B44B,危化品泄漏,Event,new_event,EVT_CASE_FF7FD44A64,危化品泄漏,true,EVT_CASE_FF7FD44A64,危化品泄漏,,,,,true,,罐体严重破损，引发液化石油气泄漏,0.9500
015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,TMP_ACTI_C089646198,车辆追尾,Action,new_entity,MEA_CASE_8D1B3BF475,车辆追尾,true,,,,,,,true,,因与前方一辆重型货车发生追尾,0.9000
015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,TMP_EVEN_E720B99687,爆炸,Event,new_event,EVT_CASE_F5EC6BBB9F,爆炸,true,EVT_CASE_F5EC6BBB9F,爆炸,,,,,true,,罐体严重破损，引发液化石油气泄漏，遇明火发生爆炸,0.9800
016_城市小区门口车辆碰撞儿童事故_50ca750e,城市小区门口车辆碰撞儿童事故,TMP_EVEN_71F4B197FD,车辆碰撞行人,Event,new_event_with_expansions,EVT_CASE_CEA9425D82,车辆碰撞行人,true,EVT_CASE_CEA9425D82,车辆碰撞行人,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车在驶出小区时，因驾驶员未观察前方路况，与正在小区门口玩耍的2名儿童发生碰撞,0.9000
017_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,TMP_EVEN_6BD021CB54,桥梁车辆坠落事故,Event,alias_match_with_expansions,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,false,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,EVT_CONSTRUCTION_SAFETY|EVT_CONSTRUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,施工安全事故|公路工程建设事故|交通事故,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,true,,一辆施工工程车在桥面行驶时，因操作不当，从桥梁一侧坠落至江面,0.9000
017_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,TMP_ACTI_D92CF064C2,桥梁护栏维修作业,Action,new_entity,MEA_CASE_F35658E3CB,桥梁护栏维修作业,true,,,,,,,true,,施工单位正在进行桥梁护栏维修作业,0.8000
017_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,TMP_RESO_49C3B9B7A8,工程车,Resource,new_entity,RES_CASE_0386693A3A,工程车,true,,,,,,,true,,一辆施工工程车,0.9000
018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,TMP_EVEN_F582A7BDB9,车辆侧滑碰撞,Event,new_event_with_expansions,EVT_CASE_51C41B32E7,车辆侧滑碰撞,true,EVT_CASE_51C41B32E7,车辆侧滑碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆小型轿车行驶中发生侧滑，与对面行驶的一辆拖拉机、一辆电动自行车发生碰撞,0.9000
018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,TMP_EVEN_2DF16F5CD0,道路积冰,Event,alias_match,EVT_ROAD_ICE,道路积冰,false,EVT_ROAD_ICE,道路积冰,,,,,true,,路面结冰,0.8500
018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,TMP_ACTI_B065FF0E86,车辆侧滑,Action,new_entity,MEA_CASE_7719C4F54E,车辆侧滑,true,,,,,,,true,,发生侧滑,0.9000
018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,TMP_RESO_E1D26275DE,小型轿车,Resource,new_entity,RES_CASE_70407E27F9,小型轿车,true,,,,,,,true,,一辆小型轿车,0.9500
019_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,TMP_EVEN_3BA9A69ECC,加油站火灾,Event,new_event_with_expansions,EVT_CASE_6F7A2A4A6F,加油站火灾,true,EVT_CASE_6F7A2A4A6F,加油站火灾,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|交通事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|交通事故,true,,某高速服务区加油站，一辆小型轿车在加油时，因驾驶员违规吸烟，引燃加油枪喷出的汽油，引发起火，火势迅速蔓延至加油站加油机,0.9800
019_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,TMP_ACTI_DB00A2FDA1,违规吸烟,Action,new_entity,MEA_CASE_F1317D2147,违规吸烟,true,,,,,,,true,,因驾驶员违规吸烟,0.9500
020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,TMP_EVEN_68C5DA01A1,车辆抛锚,Event,new_event_with_expansions,EVT_CASE_987220FC67,车辆抛锚,true,EVT_CASE_987220FC67,车辆抛锚,EVT_PASSENGER_STRANDING|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,旅客滞留|车辆积压|交通事故,EVT_PASSENGER_STRANDING|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,旅客滞留|车辆积压|交通事故,true,,一辆大型客车在行驶中因发动机故障抛锚，停放在行车道与应急车道交界处,0.9000
020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,TMP_RESO_BCED363798,清障车,Resource,new_entity,RES_CASE_8DF04046F3,清障车,true,,,,,,,true,,调用清障车,0.7000
020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,TMP_ACTI_6FF23AF6E7,拖移,Action,new_entity,MEA_CASE_F85C37DD34,拖移,true,,,,,,,true,,对抛锚客车进行拖移,0.7000
020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,TMP_ACTI_0446C928A4,处罚,Action,new_entity,MEA_CASE_52D03C4670,处罚,true,,,,,,,true,,对驾驶员未设置警示标志的行为进行处罚,0.7000
021_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,TMP_EVEN_E64A124EB9,危化品泄漏,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT|EVT_ENVIRONMENT,危险货物运输事故|环境污染事件,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,true,,罐体破损导致农药泄漏，泄漏的农药沿路面流淌至周边农田，污染农田约5亩,0.9000
021_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,TMP_EVEN_FBD0B89863,泄漏,Event,new_event,EVT_CASE_3F8D579860,泄漏,true,EVT_CASE_3F8D579860,泄漏,,,,,true,,罐体破损导致农药泄漏,0.9000
022_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,TMP_EVEN_28EB409F07,落石砸车,Event,new_event_with_expansions,EVT_CASE_AF7628B03F,落石砸车,true,EVT_CASE_AF7628B03F,落石砸车,EVT_ROAD_EMERGENCY|EVT_ROAD_DAMAGE,公路交通突发事件|公路损毁,EVT_ROAD_EMERGENCY|EVT_ROAD_DAMAGE,公路交通突发事件|公路损毁,true,,某山区公路，因突发暴雨，山体掉落一块直径约1米的石块，砸中行驶中的一辆小型轿车，轿车车顶被砸破，驾驶员被砸伤。,0.9000
022_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,TMP_EVEN_19B6792D2B,暴雨,Event,new_event,EVT_RAINSTORM,暴雨,true,EVT_RAINSTORM,暴雨,,,,,true,,因突发暴雨,0.8000
023_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,TMP_EVEN_0F602527ED,高速追尾事故,Event,new_event_with_expansions,EVT_CASE_F942FD2EE9,高速追尾事故,true,EVT_CASE_F942FD2EE9,高速追尾事故,EVT_MAJOR_TRAFFIC_ACCIDENT|EVT_TRAFFIC_ACCIDENT,重大恶性交通事故|交通事故,EVT_MAJOR_TRAFFIC_ACCIDENT|EVT_TRAFFIC_ACCIDENT,重大恶性交通事故|交通事故,true,,沪昆高速长沙段K1123公里处，因突发团雾，一辆重型货车与前方6辆小型轿车、3辆轻型货车发生连环追尾，多辆车辆碰撞后起火,0.9000
023_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,TMP_EVEN_DFB96FB899,火灾,Event,new_event,EVT_CASE_091BB1089D,火灾,true,EVT_CASE_091BB1089D,火灾,,,,,true,,多辆车辆碰撞后起火，火势迅速蔓延,0.8500
024_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,TMP_EVEN_DF2C54C895,交通碰撞,Event,new_event_with_expansions,EVT_CASE_9DD0BDA4CE,交通碰撞,true,EVT_CASE_9DD0BDA4CE,交通碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,true,,一辆电动自行车闯红灯、逆行行驶，与正在绿灯通行的一名行人发生碰撞,0.9000
024_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,TMP_EVEN_DF43D25D30,交通拥堵,Event,new_event,EVT_CASE_85237B46E2,交通拥堵,true,EVT_CASE_85237B46E2,交通拥堵,,,,,true,,路口交通出现短暂拥堵,0.7000
025_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,TMP_EVEN_925D925AB9,校车与货车碰撞,Event,new_event_with_expansions,EVT_CASE_DE8891D1DD,校车与货车碰撞,true,EVT_CASE_DE8891D1DD,校车与货车碰撞,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,公路中断,true,,某乡村道路，一辆载有12名学生的校车，在行驶中与一辆逆行的重型货车发生碰撞,0.9000
025_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,TMP_EVEN_6274C271BA,交通中断,Event,alias_match,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,,,,,true,,事故路段双向交通中断,0.7000
026_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,TMP_EVEN_D24819E120,车辆剐蹭,Event,new_event_with_expansions,EVT_CASE_F4AFE9A596,车辆剐蹭,true,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆积压|交通事故,true,,一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,0.9000
026_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,TMP_EVEN_2D6201F8EC,车辆拥堵,Event,new_event,EVT_CASE_028CA28AE4,车辆拥堵,true,EVT_CASE_028CA28AE4,车辆拥堵,,,,,true,,隧道内发生拥堵，导致拥堵加剧,0.8000
027_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_CB2523B750,道路积水,Event,alias_match_with_expansions,EVT_METEO_ROAD,公路气象灾害,false,EVT_METEO_ROAD,公路气象灾害,EVT_RAINSTORM|EVT_ROAD_EMERGENCY,暴雨|公路交通突发事件,EVT_METEO_ROAD,公路气象灾害,true,,因突发特大暴雨，路面积水最深达80厘米，一辆小型轿车、一辆轻型货车不慎驶入积水路段后熄火,0.9000
027_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_77B6680F88,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,突发特大暴雨,0.9500
027_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,TMP_EVEN_AEC5FBDBFB,路面积水,Event,new_event,EVT_CASE_106C22F38E,路面积水,true,EVT_CASE_106C22F38E,路面积水,,,,,true,,路面积水最深达80厘米,0.9000
028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_EVEN_4E80995E25,危险化学品运输泄漏事件,Event,alias_match_with_expansions,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,false,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_ACCIDENT,危险货物运输事故,,,true,,一辆装载油漆的罐式危化品运输车，违规停放在路边过夜，因罐体阀门老化，导致油漆泄漏，泄漏的油漆沿路面流淌,0.9000
028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_ACTI_5B000E9DF3,堵漏,Action,new_entity,MEA_CASE_39D13A1B81,堵漏,true,,,,,,,true,,对泄漏点进行堵漏,0.7000
028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,TMP_ACTI_147C4A61CD,清理,Action,new_entity,MEA_CASE_F2C178773D,清理,true,,,,,,,true,,采取清理、吸附等措施控制污染,0.7000
