source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
暴雨,TMP_EVEN_6A84385AFF,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,道路塌陷,TMP_EVEN_01DFCC389B,EVT_CASE_60EF6773FA,道路塌陷,EVT_CASE_60EF6773FA|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_NATURAL_DISASTER,010_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Event,Event,0.9500,因突发暴雨，路面出现长度5米、宽度3米、深度1.5米的塌陷坑,交通应急处理案例2.txt,AUTO_HIGH
道路塌陷,TMP_EVEN_01DFCC389B,EVT_CASE_60EF6773FA,道路塌陷,EVT_CASE_60EF6773FA|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_NATURAL_DISASTER,TRIGGERS,启动应急预案,TMP_ACTI_34F0289BA5,MEA_CASE_29AB47FA07,启动应急预案,,010_暴雨引发道路塌陷交通事故_f50e7896,暴雨引发道路塌陷交通事故,Event,Action,0.8500,应急管理部门立即启动《城市道路塌陷突发事件应急预案》,交通应急处理案例2.txt,AUTO_HIGH
燃油泄漏,TMP_EVEN_9F43534663,EVT_HAZMAT_ACCIDENT,危险货物运输事故,EVT_HAZMAT_ACCIDENT|EVT_ROAD_EMERGENCY|EVT_ROAD_DAMAGE,TRIGGERS,驾驶员疲劳驾驶,TMP_ACTI_9A95130DC3,MEA_CASE_A6CD658948,驾驶员疲劳驾驶,,011_高速货车与护栏碰撞燃油泄漏事故_ae8b8317,高速货车与护栏碰撞燃油泄漏事故,Event,Action,0.6200,因驾驶员疲劳驾驶,交通应急处理案例2.txt,AUTO_MEDIUM
闯红灯,TMP_ACTI_79483D4D8D,MEA_CASE_CF67B7CA0F,闯红灯,,REQUIRES,重型货车,TMP_RESO_450C16139A,RES_CASE_7BEA479A9E,重型货车,,012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,Action,Resource,0.6200,一辆重型货车闯红灯行驶,交通应急处理案例2.txt,AUTO_MEDIUM
道路交通碰撞,TMP_EVEN_F8255B3410,EVT_CASE_911BCF600E,道路交通碰撞,EVT_CASE_911BCF600E|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,闯红灯,TMP_ACTI_79483D4D8D,MEA_CASE_CF67B7CA0F,闯红灯,,012_城市路口货车闯红灯撞人事故_bb08dee8,城市路口货车闯红灯撞人事故,Event,Action,0.6200,一辆重型货车闯红灯行驶,交通应急处理案例2.txt,AUTO_MEDIUM
客车坠崖,TMP_EVEN_82D12C7B0B,EVT_CASE_D11990E045,客车坠崖,EVT_CASE_D11990E045|EVT_TRAFFIC_ACCIDENT,TRIGGERS,驾驶员超速行驶,TMP_ACTI_06DBEC4A9C,MEA_CASE_1F23D49938,驾驶员超速行驶,,013_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,Event,Action,0.6200,因驾驶员超速行驶,交通应急处理案例2.txt,AUTO_MEDIUM
客车坠崖,TMP_EVEN_82D12C7B0B,EVT_CASE_D11990E045,客车坠崖,EVT_CASE_D11990E045|EVT_TRAFFIC_ACCIDENT,CAUSES,公路中断,TMP_EVEN_A34223769F,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,013_山区公路客车坠崖事故_8922caf2,山区公路客车坠崖事故,Event,Event,0.6000,造成客车驾驶员1人死亡、8人重伤、7人轻伤，客车完全损毁，火势存在蔓延至山崖下植被的风险，事故路段双向交通中断，救援难度大，受伤人员因地处偏远，面临延误救治的风险。,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_4162C4D545,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,设置警戒标志,TMP_ACTI_DA40A79229,MEA_CASE_CE138D0F05,设置警戒标志,,014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,设置警戒标志,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_4162C4D545,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,解救,TMP_ACTI_AAD7E49076,MEA_CASE_CEEE944B99,解救,,014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,将被压骑行者解救出来,交通应急处理案例2.txt,AUTO_MEDIUM
大雾,TMP_EVEN_4162C4D545,EVT_HEAVY_FOG,大雾,EVT_HEAVY_FOG,TRIGGERS,疏导交通,TMP_ACTI_B6E030676D,MEA_CASE_2216349A64,疏导交通,,014_大雾天气乡村道路交通事故_a8b00b5a,大雾天气乡村道路交通事故,Event,Action,0.6200,协助疏导交通,交通应急处理案例2.txt,AUTO_MEDIUM
危化品泄漏,TMP_EVEN_143267B44B,EVT_CASE_FF7FD44A64,危化品泄漏,EVT_CASE_FF7FD44A64,CAUSES,危化品车罐体爆炸,TMP_EVEN_7F84EEC6DD,EVT_CASE_D04013D35F,危化品车罐体爆炸,EVT_CASE_D04013D35F|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,Event,Event,0.9000,引发液化石油气泄漏，遇明火发生爆炸,交通应急处理案例2.txt,AUTO_HIGH
爆炸,TMP_EVEN_E720B99687,EVT_CASE_F5EC6BBB9F,爆炸,EVT_CASE_F5EC6BBB9F,TRIGGERS,车辆追尾,TMP_ACTI_C089646198,MEA_CASE_8D1B3BF475,车辆追尾,,015_高速危化品车罐体爆炸事故_f7b8552f,高速危化品车罐体爆炸事故,Event,Action,0.7000,爆炸冲击波导致周边多辆车辆受损,交通应急处理案例2.txt,AUTO_MEDIUM
车辆碰撞行人,TMP_EVEN_71F4B197FD,EVT_CASE_CEA9425D82,车辆碰撞行人,EVT_CASE_CEA9425D82|EVT_TRAFFIC_ACCIDENT,TRIGGERS,报警,TMP_ACTI_08A5E4EFA0,MEA_CASE_B396D82FB5,报警,,016_城市小区门口车辆碰撞儿童事故_50ca750e,城市小区门口车辆碰撞儿童事故,Event,Action,0.6200,拨打122报警,交通应急处理案例2.txt,AUTO_MEDIUM
桥梁护栏维修作业,TMP_ACTI_D92CF064C2,MEA_CASE_F35658E3CB,桥梁护栏维修作业,,REQUIRES,施工工程车,TMP_RESO_EB43788CF8,RES_CASE_FCEAE9A269,施工工程车,,017_桥梁施工坠落事故_fac4dd46,桥梁施工坠落事故,Action,Resource,0.8000,施工单位正在进行桥梁护栏维修作业，一辆施工工程车在桥面行驶,交通应急处理案例2.txt,AUTO_MEDIUM
道路积冰,TMP_EVEN_2DF16F5CD0,EVT_ROAD_ICE,道路积冰,EVT_ROAD_ICE,CAUSES,车辆侧滑碰撞,TMP_EVEN_F582A7BDB9,EVT_CASE_51C41B32E7,车辆侧滑碰撞,EVT_CASE_51C41B32E7|EVT_TRAFFIC_ACCIDENT,018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,Event,Event,0.9500,因夜间气温骤降，路面结冰，一辆小型轿车行驶中发生侧滑，与对面行驶的一辆拖拉机、一辆电动自行车发生碰撞,交通应急处理案例2.txt,AUTO_HIGH
车辆侧滑,TMP_ACTI_B065FF0E86,MEA_CASE_7719C4F54E,车辆侧滑,,REQUIRES,小型轿车,TMP_RESO_E1D26275DE,RES_CASE_70407E27F9,小型轿车,,018_冰雪路面乡村道路多车碰撞事故_4b49398a,冰雪路面乡村道路多车碰撞事故,Action,Resource,0.8000,一辆小型轿车行驶中发生侧滑,交通应急处理案例2.txt,AUTO_MEDIUM
加油站火灾,TMP_EVEN_3BA9A69ECC,EVT_CASE_6F7A2A4A6F,加油站火灾,EVT_CASE_6F7A2A4A6F|EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,违规吸烟,TMP_ACTI_DB00A2FDA1,MEA_CASE_F1317D2147,违规吸烟,,019_高速服务区加油站起火事故_b0ce6eb0,高速服务区加油站起火事故,Event,Action,0.6200,因驾驶员违规吸烟,交通应急处理案例2.txt,AUTO_MEDIUM
车辆抛锚,TMP_EVEN_68C5DA01A1,EVT_CASE_987220FC67,车辆抛锚,EVT_CASE_987220FC67|EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_8CD7635DB5,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,Event,Event,0.9500,车辆抛锚引发交通拥堵,交通应急处理案例2.txt,AUTO_HIGH
车辆抛锚,TMP_EVEN_68C5DA01A1,EVT_CASE_987220FC67,车辆抛锚,EVT_CASE_987220FC67|EVT_VEHICLE_BACKLOG|EVT_PASSENGER_STRANDING|EVT_TRAFFIC_ACCIDENT,CAUSES,旅客滞留,TMP_EVEN_82ADEADFD6,EVT_PASSENGER_STRANDING,旅客滞留,EVT_PASSENGER_STRANDING,020_城市快速路车辆抛锚引发拥堵事故_1458401e,城市快速路车辆抛锚引发拥堵事故,Event,Event,0.8500,造成大型客车内30余名乘客滞留,交通应急处理案例2.txt,AUTO_HIGH
泄漏,TMP_ACTI_0687545703,MEA_CASE_B04D39E895,泄漏,,REQUIRES,危化品运输车,TMP_RESO_F2A07B7FD4,RES_CASE_DBB582ED02,危化品运输车,,021_危化品运输车翻车泄漏污染农田事故_2fe5372a,危化品运输车翻车泄漏污染农田事故,Action,Resource,0.8000,一辆装载农药的罐式危化品运输车，因路面颠簸、驾驶员操作不当，发生翻车，罐体破损导致农药泄漏,交通应急处理案例2.txt,AUTO_MEDIUM
暴雨,TMP_EVEN_19B6792D2B,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,落石砸车,TMP_EVEN_28EB409F07,EVT_CASE_AF7628B03F,落石砸车,EVT_CASE_AF7628B03F|EVT_ROAD_EMERGENCY|EVT_ROAD_DAMAGE,022_山区公路落石砸伤车辆事故_d001ab7c,山区公路落石砸伤车辆事故,Event,Event,0.9000,因突发暴雨，山体掉落一块直径约1米的石块，砸中行驶中的一辆小型轿车,交通应急处理案例2.txt,AUTO_HIGH
高速追尾事故,TMP_EVEN_0F602527ED,EVT_CASE_F942FD2EE9,高速追尾事故,EVT_CASE_F942FD2EE9|EVT_MAJOR_TRAFFIC_ACCIDENT|EVT_TRAFFIC_ACCIDENT,CAUSES,火灾,TMP_EVEN_DFB96FB899,EVT_CASE_091BB1089D,火灾,EVT_CASE_091BB1089D,023_高速多车追尾引发大火事故_161260cb,高速多车追尾引发大火事故,Event,Event,0.9500,高速多车追尾引发大火事故,交通应急处理案例2.txt,AUTO_HIGH
交通碰撞,TMP_EVEN_DF2C54C895,EVT_CASE_9DD0BDA4CE,交通碰撞,EVT_CASE_9DD0BDA4CE|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_DF43D25D30,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,024_城市路口电动车逆行碰撞行人事故_202885c9,城市路口电动车逆行碰撞行人事故,Event,Event,0.8000,现场有少量群众围观，路口交通出现短暂拥堵；路口交通拥堵约30分钟,交通应急处理案例2.txt,AUTO_MEDIUM
校车与货车碰撞,TMP_EVEN_925D925AB9,EVT_CASE_DE8891D1DD,校车与货车碰撞,EVT_CASE_DE8891D1DD|EVT_ROAD_INTERRUPTION,CAUSES,交通中断,TMP_EVEN_BB13589935,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,025_乡村道路校车与货车碰撞事故_056bd8b5,乡村道路校车与货车碰撞事故,Event,Event,0.9000,事故路段双向交通中断,交通应急处理案例2.txt,AUTO_HIGH
车辆拥堵,TMP_EVEN_2D6201F8EC,EVT_CASE_028CA28AE4,车辆拥堵,EVT_CASE_028CA28AE4,CAUSES,车辆剐蹭,TMP_EVEN_D24819E120,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,026_隧道内车辆拥堵引发剐蹭事故_a5b5f089,隧道内车辆拥堵引发剐蹭事故,Event,Event,0.9000,导致隧道内发生拥堵，一辆小型轿车在缓慢行驶中，与前方一辆SUV发生剐蹭,交通应急处理案例2.txt,AUTO_HIGH
暴雨,TMP_EVEN_77B6680F88,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,道路积水,TMP_EVEN_CB2523B750,EVT_METEO_ROAD,公路气象灾害,EVT_METEO_ROAD|EVT_RAINSTORM|EVT_ROAD_EMERGENCY,027_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,Event,Event,0.9000,因突发特大暴雨，路面积水最深达80厘米,交通应急处理案例2.txt,AUTO_HIGH
道路积水,TMP_EVEN_CB2523B750,EVT_METEO_ROAD,公路气象灾害,EVT_METEO_ROAD|EVT_RAINSTORM|EVT_ROAD_EMERGENCY,CAUSES,路面积水,TMP_EVEN_AEC5FBDBFB,EVT_CASE_106C22F38E,路面积水,EVT_CASE_106C22F38E,027_暴雨天气高速路面积水车辆被困事故_fe1f8c53,暴雨天气高速路面积水车辆被困事故,Event,Event,0.8000,路面积水最深达80厘米,交通应急处理案例2.txt,AUTO_MEDIUM
危险化学品运输泄漏事件,TMP_EVEN_4E80995E25,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT,CAUSES,油漆泄漏,TMP_EVEN_0EA364C555,EVT_CASE_CF1D0192A9,油漆泄漏,EVT_CASE_CF1D0192A9,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Event,Event,0.9500,因罐体阀门老化，导致油漆泄漏,交通应急处理案例2.txt,AUTO_HIGH
堵漏,TMP_ACTI_79D3B30673,MEA_CASE_39D13A1B81,堵漏,,REQUIRES,堵漏器材,TMP_RESO_214B6D2CEF,RES_CASE_532E35233F,堵漏器材,,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Action,Resource,0.9000,应急管理部门...携带...堵漏器材赶赴现场，对泄漏点进行堵漏,交通应急处理案例2.txt,AUTO_HIGH
清理,TMP_ACTI_585295CE29,MEA_CASE_F2C178773D,清理,,REQUIRES,防化装备,TMP_RESO_D1E6E05F57,RES_CASE_4A8B5A09C7,防化装备,,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Action,Resource,0.8000,环保部门对周边空气、路面进行采样监测，采取清理、吸附等措施控制污染,交通应急处理案例2.txt,AUTO_MEDIUM
吸附,TMP_ACTI_0CF5972938,MEA_CASE_271BA8B5CE,吸附,,REQUIRES,防化装备,TMP_RESO_D1E6E05F57,RES_CASE_4A8B5A09C7,防化装备,,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Action,Resource,0.8000,环保部门对周边空气、路面进行采样监测，采取清理、吸附等措施控制污染,交通应急处理案例2.txt,AUTO_MEDIUM
危险化学品运输泄漏事件,TMP_EVEN_4E80995E25,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT,TRIGGERS,堵漏,TMP_ACTI_79D3B30673,MEA_CASE_39D13A1B81,堵漏,,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Event,Action,0.8500,应急管理部门接到群众举报后，立即协调...对泄漏点进行堵漏,交通应急处理案例2.txt,AUTO_HIGH
危险化学品运输泄漏事件,TMP_EVEN_4E80995E25,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT,TRIGGERS,清理,TMP_ACTI_585295CE29,MEA_CASE_F2C178773D,清理,,028_危化品运输车违规停放泄漏事故_25308dba,危化品运输车违规停放泄漏事故,Event,Action,0.8000,环保部门对周边空气、路面进行采样监测，采取清理、吸附等措施控制污染,交通应急处理案例2.txt,AUTO_MEDIUM
