source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
追尾事故,TMP_EVEN_9893DDC0A2,EVT_CASE_4D219D5D07,追尾事故,EVT_CASE_4D219D5D07|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,车辆滞留,TMP_EVEN_D2AE647DCF,EVT_CASE_3B6CFC25B4,车辆滞留,EVT_CASE_3B6CFC25B4,013_案例12_山区雾区客车追尾货车乘客被困事故_c8333410,案例12：山区雾区客车追尾货车乘客被困事故,Event,Event,0.8500,造成客车驾驶员1人重伤、8名乘客不同程度受伤，货车尾部轻微受损，双向交通中断，车辆滞留5公里,交通应急处理案例4.txt,AUTO_HIGH
道路积冰,TMP_EVEN_7C58FA9A7C,EVT_ROAD_ICE,道路积冰,EVT_ROAD_ICE|EVT_TRAFFIC_ACCIDENT|EVT_METEO_ROAD,CAUSES,车辆侧滑,TMP_EVEN_904906378E,EVT_CASE_F4726E4011,车辆侧滑,EVT_CASE_F4726E4011,014_案例13_城市主干道洒水车路面结冰致多车侧滑事故_450e1453,案例13：城市主干道洒水车路面结冰致多车侧滑事故,Event,Event,0.9500,路面迅速结冰，5辆小型轿车、2辆电动车行驶中相继侧滑,交通应急处理案例4.txt,AUTO_HIGH
车辆起火,TMP_EVEN_F5F398EB5C,EVT_CASE_60C1CBDDE2,新能源车辆充电起火,EVT_CASE_60C1CBDDE2|EVT_PRODUCTION_ACCIDENT,TRIGGERS,电池管理系统故障,TMP_ACTI_67EE1662C8,MEA_CASE_25ED435E28,电池管理系统故障,,015_案例14_高速服务区充电桩车辆短路起火事故_53d3e03f,案例14：高速服务区充电桩车辆短路起火事故,Event,Action,0.6200,电池管理系统故障引发短路,交通应急处理案例4.txt,AUTO_MEDIUM
农用车侧翻,TMP_EVEN_CC211B8A72,EVT_CASE_D185192C70,农用车侧翻,EVT_CASE_D185192C70|EVT_TRAFFIC_ACCIDENT,CAUSES,机耕路中断,TMP_EVEN_52944CE54B,EVT_CASE_0572C3743B,机耕路中断,EVT_CASE_0572C3743B,016_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,Event,Event,0.9000,农用车侧翻，机耕路中断,交通应急处理案例4.txt,AUTO_HIGH
侧翻,TMP_ACTI_339CF1ED96,MEA_CASE_0BF2A9DC72,侧翻,,REQUIRES,农用车,TMP_RESO_B1193E219C,RES_CASE_54F286D5B7,农用车,,016_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,Action,Resource,0.8000,车辆重心偏移侧翻,交通应急处理案例4.txt,AUTO_MEDIUM
横风,TMP_EVEN_AFFA114B62,EVT_CASE_A6BC66FD76,横风,EVT_CASE_A6BC66FD76,CAUSES,车辆侧翻,TMP_EVEN_AE33C494C4,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_METEO_ROAD|EVT_TRAFFIC_ACCIDENT,017_案例16_跨海大桥横风致货车侧摆撞护栏事故_ebcb6fbe,案例16：跨海大桥横风致货车侧摆撞护栏事故,Event,Event,0.9000,沿海跨海大桥路段，突发强横风，风力达9级，一辆轻型厢式货车行驶中被横风刮得侧摆，失控撞上大桥右侧护栏,交通应急处理案例4.txt,AUTO_HIGH
紧急避让,TMP_ACTI_8DFFE3D69C,MEA_CASE_B8803D4F47,紧急避让,,REQUIRES,校车,TMP_RESO_A8C6200C09,RES_CASE_09E43A9CF9,校车,,018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,Action,Resource,0.6200,校车驾驶员紧急避让,交通应急处理案例4.txt,AUTO_MEDIUM
车辆撞树,TMP_EVEN_0D3FD89D03,EVT_CASE_FAB524EA05,车辆撞树,EVT_CASE_FAB524EA05|EVT_ROAD_EMERGENCY,TRIGGERS,紧急避让,TMP_ACTI_8DFFE3D69C,MEA_CASE_B8803D4F47,紧急避让,,018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,Event,Action,0.6200,校车驾驶员紧急避让,交通应急处理案例4.txt,AUTO_MEDIUM
车辆撞树,TMP_EVEN_0D3FD89D03,EVT_CASE_FAB524EA05,车辆撞树,EVT_CASE_FAB524EA05|EVT_ROAD_EMERGENCY,TRIGGERS,撞树,TMP_ACTI_94322F2954,MEA_CASE_93CB94C545,撞树,,018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,Event,Action,0.6200,猛打方向盘撞上路边行道树,交通应急处理案例4.txt,AUTO_MEDIUM
车辆拖移,TMP_ACTI_2EC63CA5B6,MEA_CASE_ECF0F3566B,车辆拖移,,IMPLEMENTED_BY,交警,TMP_DEPA_BE5ACEE65A,ORG_CASE_DA3B807A38,交警,,019_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,Action,Department,0.8500,交警快速到场，拖移事故车辆,交通应急处理案例4.txt,AUTO_HIGH
现场清理,TMP_ACTI_A7014F73E9,MEA_CASE_B96269C236,现场清理,,IMPLEMENTED_BY,路政人员,TMP_DEPA_6F341BB780,ORG_CASE_E4BC9E3125,路政人员,,019_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,Action,Department,0.8500,路政人员清理现场,交通应急处理案例4.txt,AUTO_HIGH
逆行,TMP_ACTI_B53103B84C,MEA_CASE_FEE3C04977,逆行,,REQUIRES,电动自行车,TMP_RESO_8CF0859C24,RES_CASE_8AE47E20B6,电动自行车,,020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,Action,Resource,0.6200,一辆电动自行车逆行超速行驶,交通应急处理案例4.txt,AUTO_MEDIUM
车辆碰撞,TMP_EVEN_925209E414,EVT_CASE_6DA1DEA6C7,电动自行车碰撞,EVT_CASE_6DA1DEA6C7|EVT_TRAFFIC_ACCIDENT,TRIGGERS,逆行,TMP_ACTI_B53103B84C,MEA_CASE_FEE3C04977,逆行,,020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,Event,Action,0.6200,一辆电动自行车逆行超速行驶,交通应急处理案例4.txt,AUTO_MEDIUM
超速行驶,TMP_ACTI_B34BDC3BFB,MEA_CASE_0B78E0C051,超速行驶,,REQUIRES,电动自行车,TMP_RESO_8CF0859C24,RES_CASE_8AE47E20B6,电动自行车,,020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,Action,Resource,0.6200,一辆电动自行车逆行超速行驶,交通应急处理案例4.txt,AUTO_MEDIUM
车辆碰撞,TMP_EVEN_925209E414,EVT_CASE_6DA1DEA6C7,电动自行车碰撞,EVT_CASE_6DA1DEA6C7|EVT_TRAFFIC_ACCIDENT,TRIGGERS,超速行驶,TMP_ACTI_B34BDC3BFB,MEA_CASE_0B78E0C051,超速行驶,,020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,Event,Action,0.6200,一辆电动自行车逆行超速行驶,交通应急处理案例4.txt,AUTO_MEDIUM
灭火,TMP_ACTI_BEFB5207D6,MEA_CASE_5330B223E5,灭火,,REQUIRES,货车,TMP_RESO_F832DB6842,RES_CASE_7CD39CFBB2,货车,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Resource,0.8000,消防人员快速到场，采用干粉、沙土灭火，压制路面与车辆火势,交通应急处理案例4.txt,AUTO_MEDIUM
灭火,TMP_ACTI_BEFB5207D6,MEA_CASE_5330B223E5,灭火,,IMPLEMENTED_BY,消防人员,TMP_DEPA_5207A10BF6,ORG_CASE_78A3399250,消防人员,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Department,0.9000,消防人员快速到场，采用干粉、沙土灭火，压制路面与车辆火势,交通应急处理案例4.txt,AUTO_HIGH
疏导,TMP_ACTI_D9CF59AFD4,MEA_CASE_B804A6CFD8,疏导,,IMPLEMENTED_BY,交警,TMP_DEPA_DAE2A3ECAA,ORG_CASE_DA3B807A38,交警,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Department,0.9000,交警封闭林区公路，疏导车辆绕行,交通应急处理案例4.txt,AUTO_HIGH
清理,TMP_ACTI_12901FF81B,MEA_CASE_F2C178773D,清理,,IMPLEMENTED_BY,林业部门,TMP_DEPA_A851699A97,ORG_CASE_2479FEF9A4,林业部门,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Department,0.9000,林业部门监测林区火情，清理周边落叶,交通应急处理案例4.txt,AUTO_HIGH
拖移,TMP_ACTI_96F28993C5,MEA_CASE_F85C37DD34,拖移,,IMPLEMENTED_BY,路政人员,TMP_DEPA_9BBBABF926,ORG_CASE_E4BC9E3125,路政人员,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Department,0.9000,路政人员拖移烧毁车辆，清洗路面,交通应急处理案例4.txt,AUTO_HIGH
清洗,TMP_ACTI_699E1EDB77,MEA_CASE_0E2E66ED22,清洗,,IMPLEMENTED_BY,路政人员,TMP_DEPA_9BBBABF926,ORG_CASE_E4BC9E3125,路政人员,,021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,Action,Department,0.9000,路政人员拖移烧毁车辆，清洗路面,交通应急处理案例4.txt,AUTO_HIGH
遗撒,TMP_ACTI_7E8E2EF9AE,MEA_CASE_53ED0B4B6F,遗撒,,REQUIRES,碎石,TMP_RESO_F86BB85321,RES_GRAVEL,碎石,,022_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,Action,Resource,0.8000,一辆未加盖篷布的碎石运输货车，行驶中大量碎石遗撒路面,交通应急处理案例4.txt,AUTO_MEDIUM
超载,TMP_ACTI_8B710C6302,MEA_CASE_A048795819,超载,,REQUIRES,渡船,TMP_RESO_56B80EE38B,RES_CASE_C54C46856D,渡船,,023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,Action,Resource,0.6200,渡船违规超载搭载,交通应急处理案例4.txt,AUTO_MEDIUM
渡船倾斜,TMP_EVEN_1EBAAB8AB4,EVT_CASE_954A2AAAEA,渡船倾斜,EVT_CASE_954A2AAAEA|EVT_ROAD_INTERRUPTION,TRIGGERS,超载,TMP_ACTI_8B710C6302,MEA_CASE_A048795819,超载,,023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,Event,Action,0.6200,渡船违规超载搭载,交通应急处理案例4.txt,AUTO_MEDIUM
渡船倾斜,TMP_EVEN_1EBAAB8AB4,EVT_CASE_954A2AAAEA,渡船倾斜,EVT_CASE_954A2AAAEA|EVT_ROAD_INTERRUPTION,CAUSES,渡口运营中断,TMP_EVEN_4EAC67C3A5,EVT_CASE_F394EBD2AA,渡口运营中断,EVT_CASE_F394EBD2AA,023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,Event,Event,0.6000,无人员落水伤亡，部分乘客轻微擦伤、恐慌不适，渡船船体轻微渗水，渡口运营中断，周边群众过渡受阻，船体有倾覆风险，救援船只需紧急出动。,交通应急处理案例4.txt,AUTO_MEDIUM
高空坠物砸车,TMP_EVEN_2C6E77F6E6,EVT_CASE_B3B3327521,高空坠物砸车,EVT_CASE_B3B3327521|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,TRIGGERS,封锁事故区域,TMP_ACTI_791ED7C824,MEA_CASE_A395CFD8C7,封锁事故区域,,024_案例23_城市环路工程作业车高空坠物砸车事故_4d8cb0cd,案例23：城市环路工程作业车高空坠物砸车事故,Event,Action,0.8500,交警快速到场，封锁事故区域,交通应急处理案例4.txt,AUTO_HIGH
清理高空工具,TMP_ACTI_315EF64CB7,MEA_CASE_1656C54B26,清理高空工具,,REQUIRES,高空作业车,TMP_RESO_639F0056ED,RES_CASE_51FEC5892D,高空作业车,,024_案例23_城市环路工程作业车高空坠物砸车事故_4d8cb0cd,案例23：城市环路工程作业车高空坠物砸车事故,Action,Resource,0.7500,工程施工单位暂停作业，清理高空工具,交通应急处理案例4.txt,AUTO_MEDIUM
安全整改,TMP_ACTI_B3BE591BE1,MEA_CASE_A0148F49D9,安全整改,,IMPLEMENTED_BY,工程施工单位,TMP_DEPA_F584D316D9,ORG_CASE_6DEAB2960B,工程施工单位,,024_案例23_城市环路工程作业车高空坠物砸车事故_4d8cb0cd,案例23：城市环路工程作业车高空坠物砸车事故,Action,Department,0.9000,对施工单位进行安全整改,交通应急处理案例4.txt,AUTO_HIGH
道路积冰,TMP_EVEN_0B2B82DD6E,EVT_ROAD_ICE,道路积冰,EVT_ROAD_ICE,CAUSES,车辆侧翻,TMP_EVEN_46F138A5C4,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_ROAD_ICE|EVT_METEO_ROAD|EVT_TRAFFIC_ACCIDENT,025_案例24_冰雪山区公路面包车坠沟事故_8474fcb3,案例24：冰雪山区公路面包车坠沟事故,Event,Event,0.9000,行驶至结冰弯道时，车辆侧滑冲出路面，坠入3米深排水沟，车身翻转,交通应急处理案例4.txt,AUTO_HIGH
卸货,TMP_ACTI_BCBD8430BF,MEA_CASE_AC1DB23CF7,卸货,,REQUIRES,果蔬,TMP_RESO_1BB54836C2,RES_CASE_D6966FE2EB,果蔬,,026_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,Action,Resource,0.7000,卸货，果蔬散落一地,交通应急处理案例4.txt,AUTO_MEDIUM
卸货,TMP_ACTI_BCBD8430BF,MEA_CASE_AC1DB23CF7,卸货,,REQUIRES,摊位,TMP_RESO_3A56A7A95D,RES_CASE_52F9F0A864,摊位,,026_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,Action,Resource,0.7000,卸货，撞上路边2个果蔬摊位,交通应急处理案例4.txt,AUTO_MEDIUM
团雾,TMP_EVEN_6BDEE4221B,EVT_CASE_B9F7125E79,团雾,EVT_CASE_B9F7125E79,CAUSES,高速隧道追尾事故,TMP_EVEN_E2EB957F63,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,EVT_LONG_TUNNEL_ACCIDENT|EVT_TRAFFIC_ACCIDENT,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Event,Event,0.9000,突发团雾，一辆轿车驶出隧道后未及时减速，与前方缓行车辆追尾，后续4辆轿车、1辆货车接连避让不及，发生连环追尾,交通应急处理案例4.txt,AUTO_HIGH
团雾,TMP_EVEN_6BDEE4221B,EVT_CASE_B9F7125E79,团雾,EVT_CASE_B9F7125E79,TRIGGERS,追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Event,Action,0.8000,突发团雾，一辆轿车驶出隧道后未及时减速，与前方缓行车辆追尾,交通应急处理案例4.txt,AUTO_MEDIUM
追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,REQUIRES,破拆工具,TMP_RESO_B300EF605D,RES_CASE_C3722A0388,破拆工具,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Action,Resource,0.7000,消防人员携带破拆工具，解救被困人员,交通应急处理案例4.txt,AUTO_MEDIUM
追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,消防人员,TMP_DEPA_4F23C3091C,ORG_CASE_78A3399250,消防人员,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Action,Department,0.8000,消防人员携带破拆工具，解救被困人员,交通应急处理案例4.txt,AUTO_MEDIUM
追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,医疗部门,TMP_DEPA_1DAD481B69,ORG_CASE_58D13C3595,医疗部门,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Action,Department,0.7000,医疗部门开通绿色通道，转运伤者,交通应急处理案例4.txt,AUTO_MEDIUM
追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,路政部门,TMP_DEPA_51A2C2FC4F,ORG_CASE_12F41DBD86,路政部门,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Action,Department,0.7000,路政部门清理事故车辆，待团雾消散后逐步恢复交通,交通应急处理案例4.txt,AUTO_MEDIUM
追尾,TMP_ACTI_007E53FAB2,MEA_CASE_641D68DEBE,追尾,,IMPLEMENTED_BY,交警,TMP_DEPA_6AB08FAA75,ORG_CASE_DA3B807A38,交警,,027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,Action,Department,0.7000,交警封闭隧道入口，发布团雾预警，疏导车辆分流,交通应急处理案例4.txt,AUTO_MEDIUM
交通碰撞事故,TMP_EVEN_B0DCDB0639,EVT_CASE_695C0653A5,交通碰撞事故,EVT_CASE_695C0653A5|EVT_TRAFFIC_ACCIDENT,TRIGGERS,逆行,TMP_ACTI_5B15D777E7,MEA_CASE_FEE3C04977,逆行,,028_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,Event,Action,0.6200,与对向逆行的电动车相撞,交通应急处理案例4.txt,AUTO_MEDIUM
撞断,TMP_ACTI_27777F80BE,MEA_CASE_08CD8158BD,撞断,,REQUIRES,限高杆,TMP_RESO_56FFFE241B,RES_CASE_FE2226A75F,限高杆,,029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,Action,Resource,0.6200,撞断限高杆,交通应急处理案例4.txt,AUTO_MEDIUM
桥梁车辆事故,TMP_EVEN_0C74FEF98A,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,EVT_MAJOR_BRIDGE_ACCIDENT|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_ROAD_BLOCKAGE,TRIGGERS,撞断,TMP_ACTI_27777F80BE,MEA_CASE_08CD8158BD,撞断,,029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,Event,Action,0.6200,撞断限高杆,交通应急处理案例4.txt,AUTO_MEDIUM
桥梁车辆事故,TMP_EVEN_0C74FEF98A,EVT_MAJOR_BRIDGE_ACCIDENT,特大桥梁安全事故,EVT_MAJOR_BRIDGE_ACCIDENT|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION|EVT_ROAD_BLOCKAGE,CAUSES,交通中断,TMP_EVEN_A13B576F70,EVT_CASE_436A2F6617,交通中断,EVT_CASE_436A2F6617,029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,Event,Event,0.6000,无人员伤亡，货车与限高杆受损，桥梁双向封闭，周边乡村与外界交通中断，车辆与行人无法通行，限高杆断裂有砸伤路人风险。,交通应急处理案例4.txt,AUTO_MEDIUM
