case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
009_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.8000,消防人员携带冲锋舟、救生衣赶赴现场,kept_with_risk
009_案例8_乡村临水路段三轮车坠河乘客落水事故_762bb684,案例8：乡村临水路段三轮车坠河乘客落水事故,entity,医疗人员,Department,MEDIUM,department_weak_semantics,0.8000,医疗人员现场对呛水、受伤人员进行吸氧、包扎处置,kept_with_risk
010_案例9_城市高架路宠物窜出引发多车急刹追尾事故_772f45c7,案例9：城市高架路宠物窜出引发多车急刹追尾事故,entity,紧急刹车,Action,MEDIUM,action_weak_semantics,0.8000,紧急刹车避让,kept_with_risk
010_案例9_城市高架路宠物窜出引发多车急刹追尾事故_772f45c7,案例9：城市高架路宠物窜出引发多车急刹追尾事故,relation,追尾事故-TRIGGERS-紧急刹车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,紧急刹车避让,kept_with_risk
011_案例10_液化气罐运输车省道剐蹭泄漏事故_e907c177,案例10：液化气罐运输车省道剐蹭泄漏事故,entity,疏散,Action,MEDIUM,action_weak_semantics,0.8000,周边群众紧急疏散,kept_with_risk
012_案例11_地铁口接驳三轮车扎堆载客碰撞行人事故_55455401,案例11：地铁口接驳三轮车扎堆载客碰撞行人事故,entity,电动三轮车,Resource,MEDIUM,resource_weak_semantics,0.8000,多辆电动三轮车,kept_with_risk
015_案例14_高速服务区充电桩车辆短路起火事故_53d3e03f,案例14：高速服务区充电桩车辆短路起火事故,case,案例14：高速服务区充电桩车辆短路起火事故,case,HIGH,case_empty_relations,0.8000,高速服务区新能源充电桩区域，一辆纯电动轿车充电时，电池管理系统故障引发短路，车辆底部迅速起火，浓烟滚滚，充电桩线路受损，周边停放3辆新能源轿车，距离加油站仅80米。,needs_reextract
016_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,entity,农用车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆农用三轮车,kept_with_risk
016_案例15_乡村机耕路农用车侧翻压伤路人事故_6175a9e6,案例15：乡村机耕路农用车侧翻压伤路人事故,entity,侧翻,Action,MEDIUM,action_weak_semantics,0.8500,车辆重心偏移侧翻,kept_with_risk
018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,entity,校车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆校车正常行驶,kept_with_risk
018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,entity,避让,Action,MEDIUM,action_weak_semantics,0.8500,校车驾驶员紧急避让,kept_with_risk
018_案例17_校园周边校车避让学生撞树事故_674504cb,案例17：校园周边校车避让学生撞树事故,entity,撞树,Action,MEDIUM,action_weak_semantics,0.9000,猛打方向盘撞上路边行道树,kept_with_risk
019_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8500,交警快速到场,kept_with_risk
019_案例18_省道货车轮胎脱落砸伤对向轿车事故_fccf945e,案例18：省道货车轮胎脱落砸伤对向轿车事故,entity,路政人员,Department,MEDIUM,department_weak_semantics,0.8000,路政人员清理现场,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,entity,电动自行车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,entity,逆行,Action,MEDIUM,action_weak_semantics,0.8500,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,entity,超速行驶,Action,MEDIUM,action_weak_semantics,0.8000,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,逆行-REQUIRES-电动自行车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,车辆碰撞-TRIGGERS-逆行,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,超速行驶-REQUIRES-电动自行车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
020_案例19_城市地下通道电动车逆行碰撞事故_12e40307,案例19：城市地下通道电动车逆行碰撞事故,relation,车辆碰撞-TRIGGERS-超速行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车逆行超速行驶,kept_with_risk
021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆货车行驶中排气管高温引燃路面落叶,kept_with_risk
021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.9000,消防人员快速到场,kept_with_risk
021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.9000,交警封闭林区公路,kept_with_risk
021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,路政人员,Department,MEDIUM,department_weak_semantics,0.9000,路政人员拖移烧毁车辆,kept_with_risk
021_案例20_林区公路落叶自燃引燃货车事故_29d401a5,案例20：林区公路落叶自燃引燃货车事故,entity,灭火,Action,MEDIUM,action_weak_semantics,0.8500,停车灭火，消防人员快速到场，采用干粉、沙土灭火,kept_with_risk
022_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,entity,碎石,Resource,MEDIUM,resource_weak_semantics,0.9500,大量碎石遗撒路面,kept_with_risk
022_案例21_高速路货车遗撒碎石砸毁多车玻璃事故_66aa27e9,案例21：高速路货车遗撒碎石砸毁多车玻璃事故,entity,遗撒,Action,MEDIUM,action_weak_semantics,0.8000,大量碎石遗撒路面,kept_with_risk
023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,entity,渡船,Resource,MEDIUM,resource_weak_semantics,0.9500,乡村江河渡口，渡船,kept_with_risk
023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.9000,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,超载-REQUIRES-渡船,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,渡船倾斜-TRIGGERS-超载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,渡船违规超载搭载12辆电动车、30余名乘客,kept_with_risk
023_案例22_城郊渡口渡船超载倾斜乘客恐慌事故_d7f8ef11,案例22：城郊渡口渡船超载倾斜乘客恐慌事故,relation,渡船倾斜-CAUSES-船体倾斜,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员落水伤亡，部分乘客轻微擦伤、恐慌不适，渡船船体轻微渗水，渡口运营中断，周边群众过渡受阻，船体有倾覆风险，救援船只需紧急出动。,kept_with_risk
024_案例23_城市环路工程作业车高空坠物砸车事故_4d8cb0cd,案例23：城市环路工程作业车高空坠物砸车事故,entity,高空作业车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆高空作业车,kept_with_risk
026_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,entity,卸货,Action,MEDIUM,action_weak_semantics,0.8000,一辆轻型货车违规在非机动车道卸货,kept_with_risk
026_案例25_农贸市场周边货车卸货撞损摊位事故_ebca0da2,案例25：农贸市场周边货车卸货撞损摊位事故,relation,车辆碰撞-TRIGGERS-卸货,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆轻型货车违规在非机动车道卸货,kept_with_risk
027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,追尾,Action,MEDIUM,action_weak_semantics,0.9000,发生连环追尾,kept_with_risk
027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警封闭隧道入口,kept_with_risk
027_案例26_高速隧道口团雾多车连环追尾事故_0bea1e3a,案例26：高速隧道口团雾多车连环追尾事故,entity,消防人员,Department,MEDIUM,department_weak_semantics,0.8000,消防人员携带破拆工具，解救被困人员,kept_with_risk
028_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,entity,逆行,Action,MEDIUM,action_weak_semantics,0.8000,与对向逆行的电动车相撞,kept_with_risk
028_案例27_城市共享单车乱停放引发电动车碰撞事故_bf6ff04b,案例27：城市共享单车乱停放引发电动车碰撞事故,relation,交通碰撞事故-TRIGGERS-逆行,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,与对向逆行的电动车相撞,kept_with_risk
029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,entity,限高杆,Resource,MEDIUM,resource_weak_semantics,0.9000,撞断限高杆，限高杆掉落横在桥面,kept_with_risk
029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,entity,撞断,Action,MEDIUM,action_weak_semantics,0.8500,撞断限高杆,kept_with_risk
029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,relation,撞断-REQUIRES-限高杆,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,撞断限高杆,kept_with_risk
029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,relation,桥梁车辆事故-TRIGGERS-撞断,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,撞断限高杆,kept_with_risk
029_案例28_乡村桥梁限高杆被货车撞断阻断交通事故_b883778e,案例28：乡村桥梁限高杆被货车撞断阻断交通事故,relation,桥梁车辆事故-CAUSES-交通中断,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,无人员伤亡，货车与限高杆受损，桥梁双向封闭，周边乡村与外界交通中断，车辆与行人无法通行，限高杆断裂有砸伤路人风险。,kept_with_risk
030_案例29_城郊结合部网约车分心驾驶撞飞电动车事故_648d5644,案例29：城郊结合部网约车分心驾驶撞飞电动车事故,entity,网约车,Resource,MEDIUM,resource_weak_semantics,0.9500,一辆网约车,kept_with_risk
030_案例29_城郊结合部网约车分心驾驶撞飞电动车事故_648d5644,案例29：城郊结合部网约车分心驾驶撞飞电动车事故,entity,分心驾驶,Action,MEDIUM,action_weak_semantics,0.9000,分心驾驶,kept_with_risk
031_案例30_沿海公路涨潮海水漫路车辆被困事故_5c9abbf3,案例30：沿海公路涨潮海水漫路车辆被困事故,entity,沿海临海公路,Resource,MEDIUM,resource_weak_semantics,0.9500,沿海临海公路,kept_with_risk
032_案例31_高速公路应急车道停车被追尾事故_9438af49,案例31：高速公路应急车道停车被追尾事故,entity,违规占用应急车道,Action,MEDIUM,action_weak_semantics,0.8000,一辆小型轿车无故违规占用应急车道停车,kept_with_risk
032_案例31_高速公路应急车道停车被追尾事故_9438af49,案例31：高速公路应急车道停车被追尾事故,relation,追尾事故-TRIGGERS-违规占用应急车道,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车无故违规占用应急车道停车,kept_with_risk
033_案例32_城市公园周边观光自行车占道碰撞事故_ab195cb0,案例32：城市公园周边观光自行车占道碰撞事故,relation,道路交通碰撞-TRIGGERS-清理,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,清理占道自行车,kept_with_risk
035_案例34_省道货车刹车失灵冲上坡避险车道事故_2dda7108,案例34：省道货车刹车失灵冲上坡避险车道事故,entity,刹车失灵,Action,MEDIUM,action_weak_semantics,0.9500,因长时间刹车，导致刹车失灵,kept_with_risk
035_案例34_省道货车刹车失灵冲上坡避险车道事故_2dda7108,案例34：省道货车刹车失灵冲上坡避险车道事故,entity,重型货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆重型货车,kept_with_risk
036_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,entity,疲劳驾驶,Action,MEDIUM,action_weak_semantics,0.9500,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
036_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆货车,kept_with_risk
036_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,relation,疲劳驾驶-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
036_案例35_城市夜宵摊周边货车撞毁摊点事故_44ea0cf5,案例35：城市夜宵摊周边货车撞毁摊点事故,relation,车辆撞人-TRIGGERS-疲劳驾驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆货车因驾驶员夜间疲劳驾驶,kept_with_risk
037_案例36_草原公路牲畜横穿引发车辆侧翻事故_a8c19839,案例36：草原公路牲畜横穿引发车辆侧翻事故,entity,草原公路,Resource,MEDIUM,resource_weak_semantics,0.9000,草原公路路段,kept_with_risk
038_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,车辆侧滑,Action,MEDIUM,action_weak_semantics,0.8000,4辆小型轿车行驶中相继侧滑,kept_with_risk
038_案例37_城市环路燃油泄漏路面滑溜多车事故_62e7adcd,案例37：城市环路燃油泄漏路面滑溜多车事故,entity,车辆剐蹭,Action,MEDIUM,action_weak_semantics,0.8000,相继侧滑、剐蹭,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,收割机,Resource,MEDIUM,resource_weak_semantics,0.9500,一台大型收割机,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,小型轿车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆小型轿车,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,占道行驶,Action,MEDIUM,action_weak_semantics,0.8000,一台大型收割机占道缓慢行驶,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,entity,超车,Action,MEDIUM,action_weak_semantics,0.7500,一辆小型轿车超车时避让不及,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,占道行驶-REQUIRES-收割机,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一台大型收割机占道缓慢行驶,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,车辆碰撞-TRIGGERS-占道行驶,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一台大型收割机占道缓慢行驶,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,超车-REQUIRES-小型轿车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车超车时避让不及,kept_with_risk
039_案例38_乡村公路收割机占道行驶碰撞事故_f280c6b4,案例38：乡村公路收割机占道行驶碰撞事故,relation,车辆碰撞-TRIGGERS-超车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆小型轿车超车时避让不及,kept_with_risk
040_案例39_高速跨线桥施工杂物掉落砸车事故_8f0be2e5,案例39：高速跨线桥施工杂物掉落砸车事故,entity,追责,Action,MEDIUM,action_weak_semantics,0.7500,追责相关人员,kept_with_risk
041_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆货车紧急避让,kept_with_risk
041_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,entity,避让,Action,MEDIUM,action_weak_semantics,0.8000,货车紧急避让,kept_with_risk
041_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,relation,避让-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,货车紧急避让,kept_with_risk
041_案例40_城郊公交站牌货车避让行人撞毁站牌事故_13b6f187,案例40：城郊公交站牌货车避让行人撞毁站牌事故,relation,车辆碰撞-TRIGGERS-避让,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,货车紧急避让,kept_with_risk
042_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,entity,重型货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆重型货车,kept_with_risk
042_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,entity,护栏,Resource,MEDIUM,resource_weak_semantics,0.8500,护栏断裂数米,kept_with_risk
042_案例41_冬季桥面结冰货车侧滑撞毁护栏事故_55cc1c3d,案例41：冬季桥面结冰货车侧滑撞毁护栏事故,entity,撒布融雪剂,Action,MEDIUM,action_weak_semantics,0.8000,撒布融雪剂,kept_with_risk
043_案例42_城市非机动车道电动车载人超载侧翻事故_8ced9f51,案例42：城市非机动车道电动车载人超载侧翻事故,entity,超载,Action,MEDIUM,action_weak_semantics,0.8500,超载导致车辆重心不稳,kept_with_risk
043_案例42_城市非机动车道电动车载人超载侧翻事故_8ced9f51,案例42：城市非机动车道电动车载人超载侧翻事故,relation,车辆侧翻-TRIGGERS-超载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,超载导致车辆重心不稳,kept_with_risk
044_案例43_山区公路泥石流半幅阻断交通事故_c242c4ba,案例43：山区公路泥石流半幅阻断交通事故,entity,引导车辆,Action,MEDIUM,action_weak_semantics,0.8000,引导车辆半幅通行,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,电动自行车,Resource,MEDIUM,resource_civilian_vehicle,0.9500,一辆电动自行车强行抢行通过道口,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,抢行,Action,MEDIUM,action_weak_semantics,0.8500,一辆电动自行车强行抢行通过道口,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,entity,紧急制动,Action,MEDIUM,action_weak_semantics,0.8000,火车紧急制动,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,relation,抢行-REQUIRES-电动自行车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车强行抢行通过道口,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,relation,铁路交通事故-TRIGGERS-抢行,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆电动自行车强行抢行通过道口,kept_with_risk
046_案例45_城郊铁路平交道口电动车抢行被撞事故_6a091b7a,案例45：城郊铁路平交道口电动车抢行被撞事故,relation,铁路交通事故-TRIGGERS-紧急制动,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,火车紧急制动,kept_with_risk
047_案例46_城市步行街电动车闯入撞伤行人事故_5d9f02d5,案例46：城市步行街电动车闯入撞伤行人事故,case,案例46：城市步行街电动车闯入撞伤行人事故,case,HIGH,case_empty_relations,0.8000,城市商业步行街，严禁非机动车进入，一辆电动自行车强行闯入步行街，高速行驶，撞上步行的3名行人，行人摔倒受伤，步行街人流密集，现场混乱。,needs_reextract
048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,entity,货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆货车拉运竹竿,kept_with_risk
048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,超长装载-REQUIRES-货车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,货车拉运竹竿，超长超出车尾3米，未设置警示标志,kept_with_risk
048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,车辆剐蹭-TRIGGERS-超长装载,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,货车拉运竹竿，超长超出车尾3米，未设置警示标志,kept_with_risk
048_案例47_乡村公路货车拉运竹竿超长剐蹭客车事故_8de2b58e,案例47：乡村公路货车拉运竹竿超长剐蹭客车事故,relation,车辆剐蹭-CAUSES-车辆滞留,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,2名乘客被碎玻璃划伤，客车与竹竿受损，乡村公路拥堵，车辆滞留2公里，超长装载违规，易引发重大伤亡。,kept_with_risk
049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,entity,交警,Department,MEDIUM,department_weak_semantics,0.8000,交警封闭路段,kept_with_risk
049_案例48_高速路暴雨天气车辆涉水熄火群困事故_33da7525,案例48：高速路暴雨天气车辆涉水熄火群困事故,entity,排水车,Resource,MEDIUM,resource_weak_semantics,0.7500,调集排水车抽排积水,kept_with_risk
051_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,entity,超重,Action,MEDIUM,action_weak_semantics,0.8000,一辆超重重型货车,kept_with_risk
051_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,relation,车辆侧翻-TRIGGERS-超重,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,一辆超重重型货车,kept_with_risk
051_案例50_城市高架路匝道货车超限上桥侧翻事故_c8ea5027,案例50：城市高架路匝道货车超限上桥侧翻事故,relation,车辆侧翻-CAUSES-超限检测设备故障,Event->Event,MEDIUM,relation_fallback_inferred,0.6000,驾驶员轻微受伤，货车与匝道护栏受损，高架匝道完全封闭，后方车辆滞留10公里，晚高峰通勤严重受阻，侧翻车辆有漏油起火风险。,kept_with_risk
