source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
剐蹭,TMP_ACTI_CD2A281DF8,MEA_CASE_0FB4540844,剐蹭,,REQUIRES,消防车,TMP_RESO_D43CD0FA9F,RES_CASE_B6DB55CC3C,消防车,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Action,Resource,0.8000,消防车紧急避让时与违停车辆发生剐蹭,交通应急处理案例5.txt,AUTO_MEDIUM
剐蹭,TMP_ACTI_CD2A281DF8,MEA_CASE_0FB4540844,剐蹭,,REQUIRES,私家车,TMP_RESO_6C4AAFFB47,RES_CASE_E88979D653,私家车,,006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,Action,Resource,0.8000,消防车紧急避让时与违停车辆发生剐蹭,交通应急处理案例5.txt,AUTO_MEDIUM
落石,TMP_EVEN_26DC335617,EVT_CONSTRUCTION_ACCIDENT,公路工程建设事故,EVT_CONSTRUCTION_ACCIDENT,CAUSES,落石阻断交通,TMP_EVEN_62BFA59775,EVT_ROAD_BLOCKAGE,公路阻塞,EVT_ROAD_BLOCKAGE|EVT_ROAD_DAMAGE|EVT_ROAD_INTERRUPTION,007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,Event,Event,0.9500,因连续降雨山体风化落石，多块直径0.5-1米的石块坠落至路面，完全阻断双向通行,交通应急处理案例5.txt,AUTO_HIGH
制冷剂泄漏,TMP_EVEN_99C8852482,EVT_CASE_40582771C8,制冷剂泄漏,EVT_CASE_40582771C8,CAUSES,危险化学品泄漏,TMP_EVEN_7B472C688B,EVT_HAZMAT_LEAK,危险化学品运输泄漏事件,EVT_HAZMAT_LEAK|EVT_HAZMAT_ACCIDENT,008_冷链运输车制冷剂泄漏致人员中毒事故_684d2876,冷链运输车制冷剂泄漏致人员中毒事故,Event,Event,0.9000,制冷剂（氨）发生泄漏，导致驾驶员与副驾2人出现头晕、恶心、呼吸困难等中毒症状,交通应急处理案例5.txt,AUTO_HIGH
占道卸车,TMP_ACTI_4A93251BB2,MEA_CASE_46E14B4BB4,占道卸车,,REQUIRES,共享单车投放货车,TMP_RESO_B1A3FE06FD,RES_CASE_F8D09F2AA0,共享单车投放货车,,009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,Action,Resource,0.8000,一辆共享单车投放货车违规占用非机动车道停车卸车,交通应急处理案例5.txt,AUTO_MEDIUM
倾斜,TMP_ACTI_29C8730E69,MEA_CASE_C2E598DB69,倾斜,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,因超重导致浮桥承压舟倾斜,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_3756E1200B,浮桥倾斜,EVT_CASE_3756E1200B|EVT_MAJOR_BRIDGE_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,倾斜,TMP_ACTI_29C8730E69,MEA_CASE_C2E598DB69,倾斜,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,因超重导致浮桥承压舟倾斜,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_3756E1200B,浮桥倾斜,EVT_CASE_3756E1200B|EVT_MAJOR_BRIDGE_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,警戒区域设置,TMP_ACTI_CE76F9342F,MEA_CASE_32129FD3F2,警戒区域设置,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,赶赴现场设置警戒区域,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_3756E1200B,浮桥倾斜,EVT_CASE_3756E1200B|EVT_MAJOR_BRIDGE_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,人员转移,TMP_ACTI_270FBE1B5A,MEA_CASE_ED8D32FC48,人员转移,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,分批转移被困人员至两岸安全区域,交通应急处理案例5.txt,AUTO_MEDIUM
安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,IMPLEMENTED_BY,海事部门,TMP_DEPA_E7D360532B,ORG_CASE_3C2C056CF5,海事部门,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Department,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_3756E1200B,浮桥倾斜,EVT_CASE_3756E1200B|EVT_MAJOR_BRIDGE_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,安全检测,TMP_ACTI_D42BDA6A8D,MEA_CASE_32710640CA,安全检测,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,海事部门对浮桥承压舟、桥面进行安全检测,交通应急处理案例5.txt,AUTO_MEDIUM
临时加固,TMP_ACTI_4D1CC8E68E,MEA_CASE_F96A8C6D8D,临时加固,,REQUIRES,浮桥,TMP_RESO_74A237C4DE,RES_CASE_2A142E9A69,浮桥,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Action,Resource,0.6200,组织专业队伍对浮桥进行临时加固,交通应急处理案例5.txt,AUTO_MEDIUM
浮桥倾斜,TMP_EVEN_3443DEFC67,EVT_CASE_3756E1200B,浮桥倾斜,EVT_CASE_3756E1200B|EVT_MAJOR_BRIDGE_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,临时加固,TMP_ACTI_4D1CC8E68E,MEA_CASE_F96A8C6D8D,临时加固,,010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,Event,Action,0.6200,组织专业队伍对浮桥进行临时加固,交通应急处理案例5.txt,AUTO_MEDIUM
车辆坠坑,TMP_EVEN_719DAC4338,EVT_CASE_37895FE5E4,车辆坠坑,EVT_CASE_37895FE5E4|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_VEHICLE_BACKLOG,CAUSES,坍塌风险,TMP_EVEN_FEC5AAB425,EVT_CASE_6FEAAF025A,坍塌风险,EVT_CASE_6FEAAF025A,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Event,Event,0.9000,基坑边坡有坍塌风险，易引发二次事故。,交通应急处理案例5.txt,AUTO_HIGH
交通封闭,TMP_ACTI_0683F8126C,MEA_CASE_E4110A4832,交通封闭,,REQUIRES,渣土车,TMP_RESO_480BE55AA8,RES_CASE_6619311C3D,渣土车,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Action,Resource,0.7000,施工路段双向交通封闭,交通应急处理案例5.txt,AUTO_MEDIUM
侧翻,TMP_ACTI_DB07952BBA,MEA_CASE_0BF2A9DC72,侧翻,,REQUIRES,渣土车,TMP_RESO_480BE55AA8,RES_CASE_6619311C3D,渣土车,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Action,Resource,0.8000,渣土车侧翻在基坑内,交通应急处理案例5.txt,AUTO_MEDIUM
车辆坠坑,TMP_EVEN_719DAC4338,EVT_CASE_37895FE5E4,车辆坠坑,EVT_CASE_37895FE5E4|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_VEHICLE_BACKLOG,TRIGGERS,交通封闭,TMP_ACTI_0683F8126C,MEA_CASE_E4110A4832,交通封闭,,012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,Event,Action,0.7500,造成...施工路段双向交通封闭,交通应急处理案例5.txt,AUTO_MEDIUM
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_LONG_TUNNEL_ACCIDENT,TRIGGERS,疏导,TMP_ACTI_FC04E74EA2,MEA_CASE_B804A6CFD8,疏导,,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Action,0.6200,疏导后方车辆从就近匝道下桥,交通应急处理案例5.txt,AUTO_MEDIUM
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_LONG_TUNNEL_ACCIDENT,TRIGGERS,清理,TMP_ACTI_09046BCAB1,MEA_CASE_F2C178773D,清理,,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Action,0.6200,清理路面,交通应急处理案例5.txt,AUTO_MEDIUM
新能源汽车电池热失控,TMP_EVEN_E95D0CCA54,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_CASE_5104EF7457|EVT_LONG_TUNNEL_ACCIDENT,CAUSES,车辆滞留,TMP_EVEN_82788BA16B,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG,014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,Event,Event,0.6000,无人员伤亡，车辆动力电池受损，高架路应急车道与相邻行车道封闭，后方车辆滞留约6公里，浓烟导致后方车辆视线受阻，存在连环追尾风险，电池热失控有起火、爆炸的重大隐患。,交通应急处理案例5.txt,AUTO_MEDIUM
暴雨,TMP_EVEN_53C043CB55,EVT_RAINSTORM,暴雨,EVT_RAINSTORM,CAUSES,洪水,TMP_EVEN_595C169778,EVT_FLOOD,洪水,EVT_FLOOD,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,Event,Event,0.9500,因上游突发暴雨，河水暴涨,交通应急处理案例5.txt,AUTO_HIGH
洪水,TMP_EVEN_595C169778,EVT_FLOOD,洪水,EVT_FLOOD,CAUSES,车辆被困,TMP_EVEN_78AB093B07,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG|EVT_FLOOD|EVT_ROAD_INTERRUPTION,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,Event,Event,0.9000,河水暴涨漫过桥面，一辆小型面包车强行通过漫水桥，行驶至桥中央时被洪水冲得熄火，车辆被困在桥面上,交通应急处理案例5.txt,AUTO_HIGH
封闭,TMP_ACTI_F825A3ECE6,MEA_CASE_99B1ABF38B,封闭,,REQUIRES,漫水桥,TMP_RESO_B39297B234,RES_CASE_40CEFBA8FC,漫水桥,,015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,Action,Resource,0.8000,交警部门封闭漫水桥两端,交通应急处理案例5.txt,AUTO_MEDIUM
油罐车卸油起火,TMP_EVEN_A0A7E0D743,EVT_CASE_9D52E07713,油罐车卸油起火,EVT_CASE_9D52E07713|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,CAUSES,静电火花,TMP_EVEN_AC28F8FF24,EVT_CASE_48C1544FE8,静电火花,EVT_CASE_48C1544FE8,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Event,Event,0.9000,因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油,交通应急处理案例5.txt,AUTO_HIGH
静电火花,TMP_EVEN_AC28F8FF24,EVT_CASE_48C1544FE8,静电火花,EVT_CASE_48C1544FE8,CAUSES,油罐车卸油起火,TMP_EVEN_A0A7E0D743,EVT_CASE_9D52E07713,油罐车卸油起火,EVT_CASE_9D52E07713|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Event,Event,0.9000,因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油,交通应急处理案例5.txt,AUTO_HIGH
切断电源、油路,TMP_ACTI_FD066E7F61,MEA_CASE_0E17B2AA9F,切断电源、油路,,REQUIRES,加油站,TMP_RESO_CAFF8DDFDE,RES_CASE_D45DC28F1F,加油站,,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Action,Resource,0.7000,加油站工作人员立即启动应急预案，切断加油站电源、油路,交通应急处理案例5.txt,AUTO_MEDIUM
关闭卸油阀门,TMP_ACTI_5EBEDFDCFB,MEA_CASE_3B6203D086,关闭卸油阀门,,REQUIRES,油罐车,TMP_RESO_90985B5665,RES_CASE_DED5DD2F83,油罐车,,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Action,Resource,0.7000,关闭油罐车卸油阀门,交通应急处理案例5.txt,AUTO_MEDIUM
泡沫覆盖法,TMP_ACTI_CD8F7BA087,MEA_CASE_3B62149796,泡沫覆盖法,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_5AE34BCDD2,ORG_CASE_CECFFFD120,消防救援队伍,,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Action,Department,0.8000,消防救援队伍赶赴现场，采用泡沫覆盖法扑灭明火,交通应急处理案例5.txt,AUTO_MEDIUM
绕行,TMP_ACTI_9BEB619F0D,MEA_CASE_B2F8706E19,绕行,,IMPLEMENTED_BY,交警部门,TMP_DEPA_8307B06FED,ORG_CASE_C08151231F,交警部门,,016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,Action,Department,0.8000,交警部门封闭服务区入口，疏导过往车辆绕行相邻服务区加油,交通应急处理案例5.txt,AUTO_MEDIUM
车辆碰撞,TMP_EVEN_9B024E06C6,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_CASE_9BDDC88CCC|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,逆向行驶,TMP_ACTI_2D2D86F6C4,MEA_CASE_BCC6275A71,逆向行驶,,017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,Event,Action,0.6200,违规闯入全封闭BRT专用车道逆向行驶,交通应急处理案例5.txt,AUTO_MEDIUM
车辆起火,TMP_EVEN_9F5C341CB4,EVT_CASE_98E1B4C0E6,车辆刹车过热起火,EVT_CASE_98E1B4C0E6|EVT_FOREST_GRASS_FIRE|EVT_ROAD_INTERRUPTION,TRIGGERS,刹车过热,TMP_ACTI_C74B0BDD75,MEA_CASE_EC5A9DF024,刹车过热,,018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,Event,Action,0.6200,因长时间踩刹车导致刹车鼓过热,交通应急处理案例5.txt,AUTO_MEDIUM
剐蹭,TMP_EVEN_567F6C3115,EVT_CASE_DE6262D6FC,剐蹭,EVT_CASE_DE6262D6FC,CAUSES,交通拥堵,TMP_EVEN_7826CA3873,EVT_VEHICLE_BACKLOG,车辆积压,EVT_VEHICLE_BACKLOG|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,019_城市校园周边接送学生车辆违停引发剐蹭拥堵事故_f673cea7,城市校园周边接送学生车辆违停引发剐蹭拥堵事故,Event,Event,0.8500,两车驾驶员发生争执，导致整条道路完全拥堵。,交通应急处理案例5.txt,AUTO_HIGH
潮汐,TMP_EVEN_C581D4995F,EVT_CASE_3DADFD6D44,潮汐,EVT_CASE_3DADFD6D44,CAUSES,道路潮汐淹没车辆被困,TMP_EVEN_754C3EF000,EVT_CASE_2A358DF957,道路潮汐淹没车辆被困,EVT_CASE_2A358DF957|EVT_ROAD_EMERGENCY|EVT_RAINSTORM,020_沿海滩涂养殖区道路潮汐淹没车辆被困事故_ec74207e,沿海滩涂养殖区道路潮汐淹没车辆被困事故,Event,Event,0.9500,恰逢天文大潮涨潮，海水快速淹没路面，2辆小型轿车、1辆SUV驶入淹没路段后相继熄火，车内共5人被困车顶,交通应急处理案例5.txt,AUTO_HIGH
车辆自燃,TMP_EVEN_604A108C74,EVT_FOREST_GRASS_FIRE,森林草原火灾,EVT_FOREST_GRASS_FIRE|EVT_VEHICLE_BACKLOG|EVT_ROAD_DAMAGE|EVT_ROAD_INTERRUPTION,CAUSES,桥面铺装受损,TMP_EVEN_16E2C5CCD6,EVT_CASE_4E5DB8871B,桥面铺装受损,EVT_CASE_4E5DB8871B,021_高速公路跨江大桥车辆自燃致桥面铺装受损事故_c808f0b7,高速公路跨江大桥车辆自燃致桥面铺装受损事故,Event,Event,0.9500,车辆自燃，火势迅速蔓延至整个车体，高温持续灼烧大桥桥面，导致桥面沥青铺装层开裂、破损,交通应急处理案例5.txt,AUTO_HIGH
交通封闭,TMP_ACTI_30071511C4,MEA_CASE_E4110A4832,交通封闭,,REQUIRES,大桥,TMP_RESO_B3F83C6FF6,RES_CASE_B5C1512C08,大桥,,021_高速公路跨江大桥车辆自燃致桥面铺装受损事故_c808f0b7,高速公路跨江大桥车辆自燃致桥面铺装受损事故,Action,Resource,0.8000,交警部门立即封闭大桥双向车道,交通应急处理案例5.txt,AUTO_MEDIUM
修复线路,TMP_ACTI_900B68CC02,MEA_CASE_7F1E894CA7,修复线路,,REQUIRES,电线,TMP_RESO_C7B7C78410,RES_CASE_622DAF6621,电线,,022_乡村道路农用无人机运输车剐蹭电线杆致电线掉落事故_f09a10d9,乡村道路农用无人机运输车剐蹭电线杆致电线掉落事故,Action,Resource,0.8000,供电部门对受损线路、电线杆进行全面修复,交通应急处理案例5.txt,AUTO_MEDIUM
解救,TMP_ACTI_749BA7D2D3,MEA_CASE_CEEE944B99,解救,,REQUIRES,大件运输车,TMP_RESO_F95EDD7144,RES_CASE_4AAD101D94,大件运输车,,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,Action,Resource,0.7000,消防救援队伍使用破拆工具、起重机解救被困轿车驾驶员，对大件运输车进行固定,交通应急处理案例5.txt,AUTO_MEDIUM
清理,TMP_ACTI_5A0A0D7D68,MEA_CASE_F2C178773D,清理,,REQUIRES,小型轿车,TMP_RESO_46A167F621,RES_CASE_70407E27F9,小型轿车,,023_城市货运通道大件运输车辆转弯占道碰撞事故_f9707b54,城市货运通道大件运输车辆转弯占道碰撞事故,Action,Resource,0.7000,路政部门调集清障车清理事故车辆,交通应急处理案例5.txt,AUTO_MEDIUM
路面融沉,TMP_EVEN_9D0233B1AD,EVT_CASE_204F98C6FB,路面融沉,EVT_CASE_204F98C6FB,CAUSES,车辆侧翻,TMP_EVEN_0ED3867157,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_DAMAGE,024_高原冻土公路路面融沉致车辆颠簸侧翻事故_ce73baa9,高原冻土公路路面融沉致车辆颠簸侧翻事故,Event,Event,0.9500,夏季气温升高导致冻土融化，路面出现不均匀融沉、塌陷，一辆小型SUV行驶中，因路面塌陷颠簸失控，发生侧翻,交通应急处理案例5.txt,AUTO_HIGH
酒后驾驶,TMP_ACTI_A7CAA755A2,MEA_CASE_B9DE1F48C8,酒后驾驶,,REQUIRES,小型轿车,TMP_RESO_048AE3B831,RES_CASE_70407E27F9,小型轿车,,025_城市地铁施工占道路段车辆与围挡碰撞事故_6955d8c4,城市地铁施工占道路段车辆与围挡碰撞事故,Action,Resource,0.6200,一辆小型轿车因驾驶员酒后驾驶,交通应急处理案例5.txt,AUTO_MEDIUM
车辆碰撞施工设施,TMP_EVEN_BDEA0978F1,EVT_CASE_53582A46B0,车辆碰撞施工设施,EVT_CASE_53582A46B0|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,TRIGGERS,酒后驾驶,TMP_ACTI_A7CAA755A2,MEA_CASE_B9DE1F48C8,酒后驾驶,,025_城市地铁施工占道路段车辆与围挡碰撞事故_6955d8c4,城市地铁施工占道路段车辆与围挡碰撞事故,Event,Action,0.6200,一辆小型轿车因驾驶员酒后驾驶,交通应急处理案例5.txt,AUTO_MEDIUM
救援,TMP_ACTI_D7321FBECB,MEA_CASE_4DEF057716,救援,,IMPLEMENTED_BY,消防救援队伍,TMP_DEPA_7F95EA8D2D,ORG_CASE_CECFFFD120,消防救援队伍,,026_林区防火通道私家车违规闯入与防火巡逻车碰撞事故_eadb387f,林区防火通道私家车违规闯入与防火巡逻车碰撞事故,Action,Department,0.8000,消防救援队伍使用破拆工具解救被困人员,交通应急处理案例5.txt,AUTO_MEDIUM
