case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
012_城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故_d332a374,城市地下综合管廊出入口施工车辆撞毁围挡坠坑事故,TMP_EVEN_FEC5AAB425,坍塌风险,Event,new_event,EVT_CASE_6FEAAF025A,坍塌风险,true,EVT_CASE_6FEAAF025A,坍塌风险,,,,,true,,基坑边坡有坍塌风险,0.7000
013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,TMP_EVEN_3A4B9D5A3C,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,false,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路中断|交通事故,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路中断|交通事故,true,,车辆侧翻至路边草地，四轮朝天,0.9000
013_牧区公路牧群卧路致车辆急刹侧翻事故_9c3ec136,牧区公路牧群卧路致车辆急刹侧翻事故,TMP_EVEN_4CDB6D15C1,卧路牧群,Event,new_event,EVT_CASE_2B0A8CF519,卧路牧群,true,EVT_CASE_2B0A8CF519,卧路牧群,,,,,true,,一群牛羊因夜间低温卧在公路路面取暖,0.8000
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_EVEN_E95D0CCA54,新能源汽车电池热失控,Event,new_event_with_expansions,EVT_CASE_5104EF7457,新能源汽车电池热失控,true,EVT_CASE_5104EF7457,新能源汽车电池热失控,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,EVT_LONG_TUNNEL_ACCIDENT,特长隧道安全事故,true,,动力电池突发热失控，车辆底部冒出大量白色浓烟,0.9000
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_EVEN_82788BA16B,车辆滞留,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,,,true,,后方车辆滞留约6公里,0.7500
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_ACTI_FC04E74EA2,疏导,Action,existing_match,MEA_CASE_B804A6CFD8,疏导,false,,,,,,,true,,疏导后方车辆从就近匝道下桥,0.7000
014_城市高架路新能源汽车电池热失控冒烟事故_4b6eb5fb,城市高架路新能源汽车电池热失控冒烟事故,TMP_ACTI_09046BCAB1,清理,Action,existing_match,MEA_CASE_F2C178773D,清理,false,,,,,,,true,,清理路面,0.7000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_78AB093B07,车辆被困,Event,alias_match_with_expansions,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,EVT_FLOOD|EVT_ROAD_INTERRUPTION,洪水|公路中断,EVT_VEHICLE_BACKLOG,车辆积压,true,,一辆小型面包车强行通过漫水桥，行驶至桥中央时被洪水冲得熄火，车辆被困在桥面上，河水持续上涨，车内3人被困,0.9000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_53C043CB55,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,,,true,,因上游突发暴雨,0.8000
015_乡村漫水桥洪水上涨车辆被困事故_ba2b1a48,乡村漫水桥洪水上涨车辆被困事故,TMP_EVEN_595C169778,洪水,Event,new_event,EVT_FLOOD,洪水,false,EVT_FLOOD,洪水,,,,,true,,河水暴涨漫过桥面,0.8500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_EVEN_A0A7E0D743,油罐车卸油起火,Event,new_event_with_expansions,EVT_CASE_9D52E07713,油罐车卸油起火,true,EVT_CASE_9D52E07713,油罐车卸油起火,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,true,,一辆油罐车正在向加油站储油罐卸油，因卸油过程中未规范接好静电接地装置，产生静电火花引燃泄漏的汽油，火势迅速蔓延至卸油口,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_RESO_90985B5665,油罐车,Resource,new_entity,RES_CASE_DED5DD2F83,油罐车,true,,,,,,,true,,一辆油罐车正在向加油站储油罐卸油,0.9500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_EVEN_AC28F8FF24,静电火花,Event,new_event,EVT_CASE_48C1544FE8,静电火花,true,EVT_CASE_48C1544FE8,静电火花,,,,,true,,产生静电火花引燃泄漏的汽油,0.8500
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_DEPA_5AE34BCDD2,消防救援队伍,Department,existing_match,ORG_CASE_CECFFFD120,消防救援队伍,false,,,,,,,true,,消防救援队伍赶赴现场,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_DEPA_8307B06FED,交警部门,Department,existing_match,ORG_CASE_C08151231F,交警部门,false,,,,,,,true,,交警部门封闭服务区入口,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_DEPA_759724AB84,应急管理部门,Department,existing_match,ORG_CASE_D67BC1DFF4,应急管理部门,false,,,,,,,true,,应急管理部门对事故原因开展调查,0.9000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_70CAB771C7,应急预案,Action,existing_match,MEA_APPROVE_PLAN,审定应急预案,false,,,,,,,true,,加油站工作人员立即启动应急预案,0.8000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_CD3296827F,泡沫覆盖法,Action,existing_match,MEA_CASE_3B62149796,泡沫覆盖法,false,,,,,,,true,,采用泡沫覆盖法扑灭明火,0.7000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_555C65C9CB,绕行,Action,new_entity,MEA_CASE_B2F8706E19,绕行,true,,,,,,,true,,疏导过往车辆绕行相邻服务区加油,0.7000
016_高速服务区油罐车卸油时静电起火事故_70e84647,高速服务区油罐车卸油时静电起火事故,TMP_ACTI_ABBBE0F442,调查,Action,new_entity,MEA_CASE_44EB3016DE,调查,true,,,,,,,true,,对事故原因开展调查,0.7000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_EVEN_9B024E06C6,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,false,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,true,,一辆小型私家车为躲避路口拥堵，违规闯入全封闭BRT专用车道逆向行驶，与正常行驶的BRT快速公交发生正面碰撞,0.9000
017_城市BRT专用道社会车辆闯入与公交碰撞事故_6a5371cb,城市BRT专用道社会车辆闯入与公交碰撞事故,TMP_ACTI_2D2D86F6C4,逆向行驶,Action,new_entity,MEA_CASE_BCC6275A71,逆向行驶,true,,,,,,,true,,违规闯入全封闭BRT专用车道逆向行驶,0.8000
018_山区盘山公路挂车刹车过热起火事故_518896b3,山区盘山公路挂车刹车过热起火事故,TMP_EVEN_9F5C341CB4,车辆起火,Event,new_event_with_expansions,EVT_CASE_98E1B4C0E6,车辆刹车过热起火,true,EVT_CASE_98E1B4C0E6,车辆刹车过热起火,EVT_FOREST_GRASS_FIRE,森林草原火灾,EVT_FOREST_GRASS_FIRE,森林草原火灾,true,,因长时间踩刹车导致刹车鼓过热，引燃轮胎与车厢货物，火势迅速蔓延，车辆停稳后火势已覆盖整个挂车，现场浓烟滚滚,0.9000
